Province,Town,Email,Phone,Website,Website1,Gender,Language,Curriculum,GradeMin,GradeMax,OpeningHours,Description,Address
Gauteng,Jhb South,vaalchristianh@gmail.com,,,https://saprivateschools.co.za/listing/vaal-christian-primary-school/,IEB,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"Vaal Christian School is a Section 21 private school established in 1988, and situated on the R716 Deneysville Road, on ESKOM's old Vaal Power Station grounds, 22 Km from the Vaal Dam. VCS offers academic education from grade R to grade 12. Class sizes are always kept to manageable sizes to ensure high levels of individual tuition. Aided by our highly motivated educators, the 2013 Matrics achieved a 97,4% pass rate. We also offer hostel facilities for girls and boys, from grade 3 upwards, depending on the emotional maturity of the learner. Every hostel (8 in total) is managed by its own Hostel Parent (two in some cases), with Pastor Hlabangana as Hostel Manager. Our Learners take part in inter-school soccer (3 boys and one girls team) and recently won the General Smuts Soccer Tournament (boys U19). There is also a strong choir who won their 2013 division. In-house, learners also take part in netball, chess and debating. Our slogan: One Lord, One Faith, One School, affirms our emphasis on Christian values. Learners are expected to attend church every Sunday where our own Pastor Hlabangana shares bringing the message with clergy from other denominations.R716 Deneysville Road, Viljoensdrift 9580, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:13 am local time","R716 Deneysville Road, Viljoensdrift 9580, South Africa"
Gauteng,Jhb East,admin@123kids.co.za,,,https://saprivateschools.co.za/listing/123-kids-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Big hearts shaping little minds At 123 Kids, we know what it takes to be the best. Our unique approach to child care and learning makes 123 Kids more than just an Early Childhood Development Centre - it's a life experience... We invite you to explore our dynamic and diverse culture, so feel free to schedule a visit at your convenience. ? Who is in your corner? ? Only the best! Entrust us with your little prince or princess.138 Parkland Drive, Esther Park, Kempton Park, 1619, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:13 am local time","138 Parkland Drive, Esther Park, Kempton Park, 1619, South Africa"
Limpopo,Polokwane,marketing@mitchellhouse.co.za,,,https://saprivateschools.co.za/listing/mitchell-house-pre-school/,CAPS,,Limpopo,Grade RR,Grade R,7:00 am - 3:00 pm,"Mitchell House is a co-educational school which caters for learners from Grade 00 to Grade 12. The Preparatory School was founded in 1994, the Enrichment Centre in 2006 and the College in 2008. We are proud of being the product of a truly democratic South Africa and, although we are a Christian school, we welcome and respect pupils regardless of their colour or creed. We offer innovative education from Grade 00 - Grade 12 divided as follows; Junior Phase: Grade 00 - Grade 3 Intermediate Phase: Grade 4 - Grade 7 College: Grade 8 - Grade 12 (Boarding House Facilities for College learners only) See Polokwane area on map to see other schools nearby.Tweefontein, Polokwane, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:13 am local time","Tweefontein, Polokwane, South Africa, South Africa"
Bloemfontein,Free State,dinkyecd@gmail.com,,,https://saprivateschools.co.za/listing/dinky-ecd-pre-school/,CAPS,,Bloemfontein,Facebook,Twitter,7:00 am - 3:00 pm,"Dinky ECD is a place where we will strive to provide quality care to the children through development-appropriate practices in a loving home-like environment. Through play, we will evaluate each child's individual, emotional, physical and educational needs. Our Goals To provide affordable, convenient, dependable child care services to create a child care setting for the social, cognitive, and physical development to provide a nurturing environment to provide learning experiences for our children to provide a preschool program, readying children for lifelong learning Our Philosophy Our philosophy is simple, to nurture the whole child. Our Program includes learning activities that are purposefully planned to stimulate growth in all developmental areas. Our program works closely with parents to build a foundation for a lifelong love of learning within each of our children. We believe, and studies have shown, that children learn best through active play and exploration in a safe, nurturing environment. Your child's cognitive, language, social-emotional and fine and gross motor skills will emerge and grow at their own pace as he or she participates in a balance of child-directed and teacher initiated activities at the school.5 Clarens St, Bayswater, Bloemfontein, 9301, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:13 am local time","5 Clarens St, Bayswater, Bloemfontein, 9301, South Africa"
Eastern Cape,Port Elizabeth,chris@urbanacademy.co.za,,,https://saprivateschools.co.za/listing/urban-academy-pre-school/,IEB,,Eastern Cape,Facebook,Twitter,7:00 am - 3:00 pm,"We would like to welcome all new students to Urban Academy. Be assured that you have made the right choice. Urban Academy is not just another school - it is the school where you will get the opportunity to excel and achieve your potential. We pride ourselves of being caring and able, and will at all times focus on the improvement of your educational outcome. We will do our utmost to live up to the values and standards we set for ourselves. We would like all to feel welcome and at home at all times. Make this your home and be part of our family. While at school we as the staff of Urban Academy will always act in a responsible way and take care of all students as if they are our own.272 Govan Mbeki St, Port Elizabeth Central, Gqeberha, 6001, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:13 am local time","272 Govan Mbeki St, Port Elizabeth Central, Gqeberha, 6001, South Africa"
Western Cape,Cape Town,admissions@aisct.org,,,https://saprivateschools.co.za/listing/american-international-pre-school-of-cape-town/,IEB,,Western Cape,Grade RR,Grade R,7:00 am - 3:00 pm,"The American International School of Cape Town (AISCT) is a co-educational institution with 500 students from over 60 countries ranging in age between 2 and 18 years and instructed by teachers from twelve countries. AISCT is located on 12-acres in the heart of Constantia Hills, with Table Mountain National Park towering in the background. The school follows the American curriculum and offers Advanced Placement (AP) classes. Foreign language instruction in French and Spanish begins in Grade 1. Following the northern hemisphere calendar, the school year begins in August and ends in June. The school day begins at 8:00 a.m. and ends at 2:50 p.m. After-school activities take place between 3:00 and 5:00 p.m. AISCT is endorsed as an independent school by the Western Cape Department of Education and is fully accredited by the Western Association of Schools and Colleges (WASC) based in California, USA. AISCT is also a proud member of the Association of International Schools in Africa and the International School Foundation. Graduates from ISCT receive a USA High School Diploma and gain access to universities around the world, with USA, Canada, UK, Europe, and South Africa the most popular destinations. See Constantia area on map to see other schools nearby.42 Soetvlei Ave, Sweet Valley, Cape Town, 7806, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:13 am local time","42 Soetvlei Ave, Sweet Valley, Cape Town, 7806, South Africa"
Kwazulu Natal,Durban,qca@saol.com,,,https://saprivateschools.co.za/listing/queensburgh-christian-acadamy-primary-school/,Civil Technology,Dramatic Arts,Computer Applications Technology (CAT),Information Technology,English,7:00 am - 3:00 pm,"At Queensburgh Christian Acadamy we believe in education without fear, where good citizenship, leadership and sportsmanship are developed by placing emphasis on the needs of every child. We would like to welcome you to the growing community of families that believe in the value of a QCA education. QCA graduates are well rounded, confident and apply the education and life skills with which they have been equipped. Queensburgh Christian Academy, Hillary, Durban, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:13 am local time","Queensburgh Christian Academy, Hillary, Durban, South Africa, South Africa"
North West,Rustenburg,sharon@rtbmontessori.co.za,,,https://saprivateschools.co.za/listing/montessori-rustenburg-pre-school/,CAPS,,North West,Facebook,Twitter,7:00 am - 3:00 pm,"By providing quality education that incorporates independence, creativity and student-focused learning - within a safe and homely environment - Montessori Rustenburg Pre primary School develops the right foundational skills for children to reach their full potential. WHY WE'RE HERE By helping to ensure children are nurtured and inspired, Montessori Rustenburg aids in the development of self-confidence and self-esteem, building a positive foundation for the innovators of tomorrow. WHAT MAKES US UNIQUE? Montessori Rustenburg strives to nurture young minds by making education an enjoyable adventure. By guiding children to explore the limitless world around them in creative ways, we give them the freedom to: follow their passion, love what they do, grow as independent individuals and reach their natural potential. See Rustenburg Schools To find out more about school fees and admissions,Montessori pre-primary school Rustenburg, Pendoring Avenue, Geelhoutpark, Rustenburg, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:13 am local time","Montessori pre-primary school Rustenburg, Pendoring Avenue, Geelhoutpark, Rustenburg, South Africa, South Africa"
Western Cape,Northern Suburbs,admin@bostonprivate.co.za,,,https://saprivateschools.co.za/listing/boston-private-primary-school/,Computer Applications Technology (CAT),Engineering Graphics and Design,Electrical Technology,Life Sciences,Mathematical Literacy,7:00 am - 3:00 pm,"Boston Private School is a well established small private school set amidst a park in the quiet neighbourhood of De La Haye in Bellville. Offering a quality education in all grades from grade R to grade 12 Boston Private provides for a mainstream curriculum in a supportive, nurturing and family environment. Boston Private's gentle approach to learners allows for the development of a positive attitude to learning, self motivation and growth in self esteem. Learners of average and above average intelligence who are not achieving at the larger mainstream schools excel at Boston Private with its smaller classes and personal approach, allowing each learner to reach their higher learning potential. Boston Private School has over the years proven to be highly successful with learners whose conditions include ADD, ADHD. Autism, Aspergers, Anxiety disorders and many other specific medical needs. See Bellville area on map to see other schools nearby.7 Leipoldt St, Belgravia, Cape Town, 7530, South Africa7 Leipoldt St, Belgravia, Cape Town, 7530, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:14 am local time","7 Leipoldt St, Belgravia, Cape Town, 7530, South Africa"
Western Cape,Cape Flats,info@cfce.org.za,,,https://saprivateschools.co.za/listing/zenzeleni-pre-school-for-creative-education/,CAPS,,Western Cape,Grade RR,Grade R,7:00 am - 3:00 pm,"The Centre for Creative Education is an independent, non-profit, Waldorf-inspired institution based in Cape Town, South Africa. We seek to transform individuals and society by training teachers and performing artists, running a primary school in Khayelitsha, and lending support to over 25 schools in various ways. This happens locally and elsewhere in sub-Saharan Africa. We emphasize artistic creation as a central component of learning and health, and a means of profoundly engaging the liberal arts and sciences, social cohesion and well-rounded thinking.Mongesi Rd, Village 2 North, Cape Town, 7783, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:14 am local time","Mongesi Rd, Village 2 North, Cape Town, 7783, South Africa"
Kwazulu Natal,Pietermaritzburg,admin@maritzburgprep.co.za,http://www.rooseveltpreprimary.co.za/,,https://saprivateschools.co.za/listing/maritzburg-preparatory-school/,Dance Studies,Civil Technology,Dramatic Arts,Mechanical Technology,Information Technology,7:00 am - 3:00 pm,"This school started in 1989 on NCF Church campus. A group of intrepid church members felt that they needed to start a pre-school to serve the wider community of Pietermaritzburg. NCF Church embraced the idea of formal education on its land and endeavoured to assist. After 10 years of running a pre-school it was decided by Mrs W Fath (the first principal) to open a primary school. Since the first Grade 1 class of 1999 the school has experienced much positive growth. Mr B Mouton became the second principal in 2004. With a growing school and adjacent church it was decided to focus mainly on pre-school and junior primary from 2006. Since 2006 the focus of this school was to grow qualitatively and partner with neighbouring schools. Over the years the school added classrooms, sports fields and a swimming pool to its facilities. In June 2014 the school changed its name and badge, becoming Maritzburg Preparatory School. The school focuses on a qualitative approach to its foundation phase, and aims to be known for its love for children and its dedication as a team (staff, learners and parents) to giving the best all-round early education. Maritzburg Preparatory School, Alexandra Road, Westgate, Pietermaritzburg, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:14 am local time","Maritzburg Preparatory School, Alexandra Road, Westgate, Pietermaritzburg, South Africa, South Africa"
Gauteng,Midrand,admin@hillkruin.co.za,,,https://saprivateschools.co.za/listing/hillkruin-montessori-primary-school/,Music,African Languages,Physical Sciences,Economics,Visual Arts,7:00 am - 3:00 pm,"HillKruin Montessori was founded as a response to the ever growing demand to equip our children with both life and academic skills that allow them to become competent individuals and potential leaders in a complex socio-economic environment. Our mission is to provide a quality Montessori education in an Environment which fosters a child's love of learning and respect for self, others, community and the world. Our commitment seeks to nurture the child academically, socially, emotionally and physically, to work together in the important educational triangle of Parent, Teacher and Child, and to build communities that will be prepared to face up to all challenges and stand firm on sound human values. The school is accredited by The Independent Schools Association of South Africa (ISASA) and a Full Member of the South African Montessori Association (SAMA). Call to schedule a tour and find out what makes us so unique. ? See Midrand area on map to see other schools nearby.86 R55, Blue Hills AH, Midrand, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:14 am local time","86 R55, Blue Hills AH, Midrand, South Africa, South Africa"
North West,Extention,louisepinnacle@gmail.com,,,https://saprivateschools.co.za/listing/pinnacle-primary-and-secondary-boarding-high-school/,CAPS,,North West,Facebook,Twitter,7:00 am - 3:00 pm,"Pinnacle is a private boarding school, established in 2000, that provides young people with an excellent education at compatible school and boarding fees. Pinnacle is situated near the town of Stilfontein in the North West Province - an ideal Country setting, far away from negative city influences. We are registered with the North West Department of Education and our medium of instruction is English. We pride ourselves in providing a well-balanced environment for young people to achieve their best, thus equipping them to Climb Every Mountain in life.Pinnacle primary school, Extention, Stilfontein, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:14 am local time","Pinnacle primary school, Extention, Stilfontein, South Africa, South Africa"
Gauteng,Pretoria North,admin@empoweracademy.co.za,,,https://saprivateschools.co.za/listing/empower-christian-academy-primary-school/,Computer Applications Technology (CAT),Engineering Graphics and Design,Electrical Technology,Life Sciences,Mathematical Literacy,7:00 am - 3:00 pm,"The school was started due to a passionate heart who longed to see quality education provided for pupils in our surrounding area and beyond. At the heart of this vision is a desire to see the next generation achieving great heights of success through the means of excellent education and authentic Christian discipleship.cnr Lizard street, Willem Cruywagen, Pretoria North, 0182, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:14 am local time","cnr Lizard street, Willem Cruywagen, Pretoria North, 0182, South Africa"
Kwazulu Natal,Midlands,office@thembelihleschool.co.za,,,https://saprivateschools.co.za/listing/thembelihle-primary-school/,Physical Sciences,Afrikaans,Religion Studies,Geography,Agricultural Management Practices,7:00 am - 3:00 pm,"Thembelihle Primary School is an independent school that provides quality education to young children from disadvantaged backgrounds in the village of Howick in the Province of KwaZulu-Natal in South Africa. The school is a non profit organisation and caters for almost 300 children in grades RRR through to grade 7.90 Main St, Howick, 3290, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:14 am local time","90 Main St, Howick, 3290, South Africa"
Northriding,Gauteng,info@coopercollege.co.za,,,https://saprivateschools.co.za/listing/cooper-primary-school/,Agricultural technology,Dance Studies,Civil Technology,Hospitality Studies,Mechanical Technology,7:00 am - 3:00 pm,"Cooper College is characterised by a purposeful educational aim, timely planning, and good organisation. We Offer * The internationally accredited Cambridge Curriculum * SMARTBoards in every classroom * Small classes We realise that * All students can perform successfully, but not necessarily all at the same pace. * Each successful learning experience is a stepping stone to more success. * We, the parents, students and school, need to draw on the different strengths of the resources available in the teaching and learning context to the mutual benefit of all. * On an ongoing basis, we further develop our exciting, dynamic curriculum to cater for the diverse needs of the student population. See Randburg Schools226 Pritchard St, Northriding, Johannesburg, 2163, South Africa226 Pritchard St, Northriding, Johannesburg, 2163, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:14 am local time","226 Pritchard St, Northriding, Johannesburg, 2163, South Africa"
Gauteng,Roodepoort,info@little-eagles.co.za,,,https://saprivateschools.co.za/listing/little-eagles-weltevreden-park-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Welcome to a nursery that provides the fundamental starting blocks for children, alive with opportunity. Little Eagles is a Christian based pre-school that caters for little ones from 1 month up to grade R. We have an excellent teacher to child ratio and we offer superb education, delicious and nutritious meals, all in a loving environment with a home away from home atmosphere. Little Eagles owner and staff are experienced, qualified individuals with a child first approach. Because we value the safety and health of our learners, our staff is required to renew their CPR and First Aid training annually. The school itself was built in 1980 and was newly revamped, re-quipped and re-named as ""Little Eagles"" in 2010. School gates are conveniently open at 06h00 for all parents who would need to drop their kids off early. The official school day however will begin at 08h00. The school closes at 18h00 each day and half day at 13h00. Our school is monitored by a CCTV system. Teaching is not only our profession, it's our passion . . . See Roodepoort area on map to see other schools nearby.Little Eagles Nursery School, Without Avenue, Weltevredenpark, Roodepoort, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:14 am local time","Little Eagles Nursery School, Without Avenue, Weltevredenpark, Roodepoort, South Africa, South Africa"
Gauteng,Sandton,jerry@littlesaints.co.za,,,https://saprivateschools.co.za/listing/little-saints-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Our qualified and experienced staff are dedicated to giving our Little Saints lots of love and care. We ensure that we are their home away from home. Dynamic classroom setups and daily routines allow for the very best in self-discovery and play based learning. Ensuring that your child's emotional, spiritual, physical and cognitive development is nurtured.53 Cathedral St, George Central, George, 6529, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:14 am local time","53 Cathedral St, George Central, George, 6529, South Africa"
Boksburg,Gauteng,info@juniora.co.za,,,https://saprivateschools.co.za/listing/junior-academy-libradene-high-school/,CAPS,,Boksburg,Facebook,Twitter,7:00 am - 3:00 pm,"Junior Academy offers four privately owned nursery schools in Boksburg and Mossel bay. The first was founded in 1990, in a safe and secure village in Sunward Park, Boksburg. The second established in 2010 in Farrar Park, Boksburg. The third established 2014, in Libradene. The nursery schools are an integral part of the education infrastructure for the Sunward Park, Farrar Park and Libradene Boksburg school system.Cnr Smuts &, Rondebult Rd, Libradene, Boksburg, 1459, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:14 am local time","Cnr Smuts &, Rondebult Rd, Libradene, Boksburg, 1459, South Africa"
Western Cape,Cape Town,admin@forres.co.za,,,https://saprivateschools.co.za/listing/forres-pre-school/,CAPS,,Western Cape,Grade RR,Grade R,7:00 am - 3:00 pm,"This school's description is currently being updated and will appear within the near future.24 Park Rd, Rondebosch, Cape Town, 7700, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:14 am local time","24 Park Rd, Rondebosch, Cape Town, 7700, South Africa"
Midrand,Kyalami,info@the-matriarch.com,0824570855,https://www.the-matriarch.com,https://saprivateschools.co.za/listing/the-matriarch-tutors-2/,Chess,Fitness & P.E,Swimming,Tutoring,Secular,8:00 am - 4:00 pm,"At The Matriarch, we know what it takes to enhance our students’ education. Our unique approach to learning makes The Matriarch more than just a tutoring centre - it’s a life experience. We invite you to explore our dynamic and diverse community, contact us to arrange a visit at your convenience.255 Bridle Pass Street , Bridle Park, Midrand, 1684Monday8:00 am - 4:00 pmTuesday8:00 am - 4:00 pmWednesday8:00 am - 4:00 pmThursday8:00 am - 4:00 pmFriday8:00 am - 4:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:14 am local time","255 Bridle Pass Street , Bridle Park, Midrand, 1684"
Western Cape,Winelands,vdv@kinderark.co.za,,,https://saprivateschools.co.za/listing/kinder-ark-pre-school/,CAPS,,Western Cape,Grade RR,Grade R,7:00 am - 3:00 pm,"Kinder Ark is a group of three pre-school centres located in and around Paarl. We have branches in Courtrai, Simondium, and Val de Vie Estate and have been nurturing young hearts in the Boland since 2009. Our philosophy is to nurture the beauty of individualism as each child has unique needs and capabilities. We are a dynamic group of women who strive to teach children about respect, purpose and love for our Creator who provides for us abundantly. At Kinder Ark pre-school we aspire to care for and foster each child to become a well balanced young individual with character and strength of mind. We aim to create a learning environment where we can discover together. Children and educators share in each other's enthusiasm, living everyday with gratitude and joy. We sing, jump and play purposefully. Indoors and outdoors we encourage children to strive towards a healthy body, mind and soul. Through our play-based, child-centred education we teach life's most valuable principles. With our exceptionally formulated programme we support the development of multiple intelligences promoting a holistic approach to education. Kinder Ark @ Val de Vie, Val De Vie Winelands Lifestyle Estate, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:14 am local time","Kinder Ark @ Val de Vie, Val De Vie Winelands Lifestyle Estate, South Africa, South Africa"
Gauteng,Sandton,bryanston@sandtonschoolgroup.co.za,,,https://saprivateschools.co.za/listing/sandton-junior-primary-school/,Visual Arts,Geography,Agricultural Management Practices,Dance Studies,Civil Technology,7:00 am - 3:00 pm,"At all of the schools who form a part of the Sandton School Group, our primary aim is to encourage each learner to be a self-confident, inquiring, tolerant, positive, well-rounded person with an independent mind. A balanced programme of rigorous academics, sport, and cultural activities enables learners to discover and expand their own talents in a personal and diverse community, so they can embark on their school careers confidently. Courage, trust, humility, perseverance, community and life-long learning are the underpinning values of the school, and provide the foundation for each learner's growth towards becoming a responsible member of society. The owner of the school, is Mrs Nadya Katz, who has been involved in education for the past 22 years. She started her first school with a couple of babies and through the years she has expanded her numbers to include two nursery schools and two primary schools. She is passionately committed to education and plays a hands-on role in all her schools, giving staff and children the benefit of her years of experience. See Bryanston Schools For school fees and other admissions information, please contact us by filling in the form or:Sandton Junior School, Shepherd Avenue, Bryanston, Johannesburg, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:14 am local time","Sandton Junior School, Shepherd Avenue, Bryanston, Johannesburg, South Africa, South Africa"
Limpopo,Modimolle,ctcca.modimolle@gmail.com,,,https://saprivateschools.co.za/listing/cape-to-cairo-christian-academy-high-school/,CAPS,,Limpopo,Instagram,YouTube,7:00 am - 3:00 pm,"This school's description is currently being updated and will appear within the near future.24 Strydom street, 0510 Modimolle., South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:14 am local time","24 Strydom street, 0510 Modimolle., South Africa"
Alberton,Gauteng,registrations@royalschools.co.za,+27 (0) 12 324 1069,https://www.royalschools.co.za/sky-city-private-schools-johannesburg.html,https://saprivateschools.co.za/listing/royal-pre-school-sky-city/,Co-Ed (Mixed),English,CAPS,,Jhb South,7:00 am - 3:00 pm,"In 1993 the Fourie family started one of the first affordable private schools in South Africa. In many cases learners had limited opportunities to receive quality education. With an engrained passion for education, and the support of dedicated and loyal people, the Fouries have managed to establish and grow a successful organisation over the last 28 years.corner Lemon Shark and Kingfish street Sky City Watervalspruit, 1724, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:15 am local time","corner Lemon Shark and Kingfish street Sky City Watervalspruit, 1724, South Africa"
Gauteng,Sandton,Douglasdale@nurtureandnature.co.za,,,https://saprivateschools.co.za/listing/nurture-and-nature-montessori-douglasdale-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Nurture and Nature Montessori pre-school provides an integrated, inclusive, highly personalised educational environment for children from 18 months to 5 years old. Individual classes are specially designed to meet the developmental needs of the age range they serve. Nurture and Nature is recognised by the South African Montessori Association. We invite you to explore, learn and discover what we have to offer. At Nurture and Nature Montessori Preschool, we use a blend of Traditional and Montessori principles, to reveal each child's innate love of learning and prepare our children to thrive in a complex world. Nurture and Nature Montessori School was founded in 2007 to foster a love of learning and to educate children to be caring, socially responsible citizens of their community and world. The educational and supplemental programs at Nurture and Nature Montessori involve children from eighteen months through to five years old in two different programs: Toddler and Pre-school. Nurture and Nature Montessori School seeks to educate the whole child, applying the Montessori philosophy, in a family-oriented environment.Nurture and Nature Montessori Preschool - Douglasdale, Oak Avenue, Fourways, Sandton, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:15 am local time","Nurture and Nature Montessori Preschool - Douglasdale, Oak Avenue, Fourways, Sandton, South Africa, South Africa"
Kwazulu Natal,Durban,info@orientschool.co.za,,,https://saprivateschools.co.za/listing/orient-islamic-high-school/,CAPS,,Kwazulu Natal,Facebook,Twitter,7:00 am - 3:00 pm,"Orient Islamic School is an independent Muslim school situated in Greyville, Durban, South Africa. Orient School is part of the Orient Islamic Educational Institute that was established in 1938. ? ? ? ? Admissions Enquiries HereOrient Islamic School, M L Sultan Road, Greyville, Durban, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:15 am local time","Orient Islamic School, M L Sultan Road, Greyville, Durban, South Africa, South Africa"
