Province,Town,Email,Phone,Website,Website1,Gender,Language,Curriculum,GradeMin,GradeMax,OpeningHours,Description,Address
Kwazulu Natal,Pinetown,shelly@kidskingdompps.co.za,,,https://saprivateschools.co.za/listing/kids-kingdom-pre-primary-pre-school-pinetown/,IEB,,Kwazulu Natal,Facebook,Twitter,7:00 am - 3:00 pm,"Established in 1997, Kids Kingdom Pre Primary School prides itself as being one of the top Pre Primary Schools in the Pinetown area. Our focus is on the development of our children, to ensure that their grounding is a solid one which will stand them in good stead when they progress on to grade one and into the Primary School phase of their schooling. We pride ourselves as being the official feeder school to Benjamin Pine Primary School and have a satellite Grade R class on site 2 Beverley Dr, Sarnia, Pinetown, 3610, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:26 am local time","2 Beverley Dr, Sarnia, Pinetown, 3610, South Africa"
Piet Retief,Mpumalanga,sec.alphaomega@gmail.com,,,https://saprivateschools.co.za/listing/alpha-omega-primary-school/,Religion Studies,Business Studies,Tourism,History,Agricultural Sciences,7:00 am - 3:00 pm,"Alpha and Omega School started sixteen years ago as a pre-primary school. With almost 200 learners attending the pre-primary school in the initial years, the Lord pressed it on the hearts of the Executive Head: Mrs Premie Naidoo and her late husband to open a primary school. The school now offers quality primary education from Grade RRR to Grade 7 with a Christian ethos to mostly Zulu-speaking learners. The Lord has put together a staff body at Alpha and Omega who are dedicated to the well-being and personal development of each learner. ?14 August Westhof St, Piet Retief, 238014 August Westhof St, Piet Retief, 2380Monday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:26 am local time","14 August Westhof St, Piet Retief, 2380"
,,,,,,,,,,,,,
Gauteng,Midrand,info@bluehills.reddford.co.za,010 060 0761,https://www.bluehills.reddford.co.za/,https://saprivateschools.co.za/listing/reddam-helderfontein-primary-school/,English,Hospitality Studies,Information Technology,Physical Sciences,Religion Studies,7:00 am - 3:00 pm,"GRADES 1 TO 7The Junior and Senior Preparatory cater for primary school students from Grade 1 to Grade 7. In Preparatory School we strive to ensure that our students develop a positive work ethic and gain skills that will equip them for life beyond school. It is our aim to assist in the development of students who are confident, independent and responsible. Our teachers strive to offer the best academic support throughout the year, as well as extensive activities for the students who strive to achieve over and beyond.Blue Hills Estate, 5 Mopani Rd, Blue Hills, Midrand, 1685Monday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:27 am local time","Blue Hills Estate, 5 Mopani Rd, Blue Hills, Midrand, 1685"
Gauteng,Johannesburg,mailbox@educationafrica.org,,,https://saprivateschools.co.za/listing/masibambane-primary-school/,Agricultural Sciences,Consumer Studies,Agricultural technology,Engineering Graphics and Design,Electrical Technology,7:00 am - 3:00 pm,"Masibambane College will become one of Africa's great schools by producing young men and women who are living examples of ""Care and Excellence"". We will continue to serve as a springboard for developing the Orange Farm community. We will measure ourselves by producing excellent results in academics, sport, culture and leadership in a caring and supportive environment. Mission To inspire in every pupil who attends the School a sense of purpose and possibility; imbuing in them a spirit of hope for the future and providing them with a well-rounded education, founded on Christian values and based on a rigorous academic, sports and cultural programme. Masibambane teachers are well-qualified and deeply committed to provide each child in their care with the best possible education. All our employees work in a caring and professional environment and are rewarded fairly for their efforts. Masibambane College is the employer of choice in Orange Farm. We value the role of all our parents and guardians to help that children are supported at home and ensuring that the right amount for school fees are always paid on time. Masibambane College & Community Center, Orange Farm, Johannesburg, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:27 am local time","Masibambane College & Community Center, Orange Farm, Johannesburg, South Africa, South Africa"
Gauteng,Jhb East,lisa_ritchie@yahoo.com,,,https://saprivateschools.co.za/listing/little-england-montessori-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Little England Kempton Park Montessori is situated in Van Riebeeck Park. We offer a rich indoor and outdoor environment for our learners. We educate children from 13 months to 6 years of age. Little England Montessori was established by Christine Millward in 1997, who played a large role in developing the child's interest and needs. She created an educational environment which is interesting and safe and allows the child to discover their own truth and develop their own abilities. The staff at Little England observes, analyses and provides material and activities appropriate to the child's sensitive periods of learning. It's through these principals the children at Little England develop physically, cognitively, socially and emotionally. Little England resembles a home away from home where children play, learn and grow. Little England is headed by Principal Lisa Ritchie, a qualified Montessori teacher, who is passionate about guiding the children to learn self-respect, to love themselves and become independent individuals. See Kempton Park area on map to see other schools nearby.Little England Montessori School, Blouberg Crescent, Van Riebeeck Park, Kempton Park, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:27 am local time","Little England Montessori School, Blouberg Crescent, Van Riebeeck Park, Kempton Park, South Africa, South Africa"
Gauteng,Krugersdorp,admin@vineyardschool.co.za,curro.co.za/schools/curro-thatchfield-primary-school/,,https://saprivateschools.co.za/listing/vineyard-christian-primary-school/,Information Technology,English,Life Sciences,African Languages,Physical Sciences,7:00 am - 3:00 pm,"Vineyard Christian School was established in 1990 as an extension to Little Kings Nursery School. Little Kings Nursery School became Little Vineyard Nursery School and is now known as Vineyard pre-primary. Our primary school opened its doors in January 2005 with one grade R and one grade 1 class. We completed our senior primary in 2012 with the addition of a grade 7 class. ? ? We accept children from 3 months to grade 7. The school is based in Muldersdrift, 5 minutes from Cradlestone Mall. Our teachers are deeply committed Christian educators who provide a nurturing environment. Our small classes (maximum of 23 children per class) ensure that your child receives individual one on one attention. ? See Krugersdorp area on map to see other schools nearby.Honingklip, Muldersdrift, 1747, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:28 am local time","Honingklip, Muldersdrift, 1747, South Africa"
Mbombela,Mpumalanga,board2@stpetersschool.co.za,+27 (0)11 807 5315,https://web.facebook.com/StPetersNelspruit/?_rdc=1&_rdr,https://saprivateschools.co.za/listing/st-peters-mbombela-primary-school/,Tourism,Economics,Visual Arts,Consumer Studies,Agricultural technology,7:00 am - 3:00 pm,"St Peter's is a leading Catholic private School, in the Lowveld.1 Neethling St, Sonheuwel Central, Mbombela, 1201, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:28 am local time","1 Neethling St, Sonheuwel Central, Mbombela, 1201, South Africa"
Gauteng,Johannesburg,bharris@randschools.co.za,,,https://saprivateschools.co.za/listing/rand-primary-school/,Civil Technology,Dramatic Arts,Computer Applications Technology (CAT),Information Technology,English,7:00 am - 3:00 pm,"The school caters for children from Grade 0 to 7 (Rand Preparatory School) and offers Grades 8 to 12 under the auspices of Rand College. Our school follows the National Curriculum Statement (NCS) but we write the IEB (Independent Exam Board) examinations. Rand College opened its doors at the start of 2004. Our first Grade 12 group, writing the IEB exam, wrote their finals in 2008. 2014 Marks our 10th year and we are incredibly proud of the achievements of our pupils, both past and present! Under the leadership of Mr de Beer, students are expected to work hard and display impecable manners and behaviour. Students are expected to produce work of a high standard and the staff work exceptionally hard to ensure that our children are ready for the NSC examinations at the end of Grade 12. Rand College is registered with IEB for the Grade 12 certificates. Rand College offers up to two classes of a maximum of 24 pupils in each grade. Rand College, Shaft 17, Mooifontein 225-Iq, Johannesburg, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:28 am local time","Rand College, Shaft 17, Mooifontein 225-Iq, Johannesburg, South Africa, South Africa"
Athlone,Western Cape,athlone@chameleonschools.co.za,,,https://saprivateschools.co.za/listing/chameleon-early-childhood-development-centre-athlone-pre-school/,CAPS,,Athlone,Grade RR,Grade R,7:00 am - 3:00 pm,"We provide a high-quality educational experience for children between the ages of approximately 5 to 15 years. Chameleon Campus offers facilities to 250 children from the Educare and Primary School Education. We also offer Aftercare and Holiday Care for the children of our schools and surrounding communities. We encourage and support parents in their parenting skills, by organising ongoing workshops and parent meetings. We follow the same National Curriculum (CAPS) as provided by WCED. Some children who are placed at Chameleon for mainstream education but, due to a diagnosis and who are not able to cope with National Curriculum, are offered an adapted curriculum to suit their needs. Chameleon Junior School has classes that are between 15 - 24 learners. Chameleon Junior School draws children from the greater Western Cape area. Chameleon Campus has the ability for your child to be addressed by professionals such as Speech Therapist and Occupational Therapist at school. All these professionals are independent and must be paid independently. If you require any other professional support, we could provide you with the list we work with regularly. Our Schools are situated on 3 campuses, some only 2km's apart.5th Avenue, Belgravia Estate, Athlone, Cape Town, 7764, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:28 am local time","5th Avenue, Belgravia Estate, Athlone, Cape Town, 7764, South Africa"
Gauteng,East Rand,admin@dalparkprivate.co.za,https://elsen.co.za/,,https://saprivateschools.co.za/listing/dalpark-primary-school/,Dance Studies,Civil Technology,Dramatic Arts,Mechanical Technology,Information Technology,7:00 am - 3:00 pm,"Dalpark Private School is an Independent Primary School that caters for learners from Grade R to Grade 7. The school boasts small classes (not exceeding 30 learners) and well-qualified teachers. Dalpark Private is not merely an educational institution; it is a warm, welcoming, comfortable, diversely rich place, which changes ""enough"" into ""more"", ""chaos"" into ""order"", ""confusion"" into ""clarity"", ""strangers"" into ""friends"" and much more. The Educators at this school have a great passion for what they do. They are of a high calibre and are always striving to achieve and improve and educate to the best of their ability. They are led by an extremely capable and actively involved management team whose aim is to create a, successful learning environment that showcases holistic development.Rangeview Rd, Leachville, Brakpan, 1553, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:28 am local time","Rangeview Rd, Leachville, Brakpan, 1553, South Africa"
Limpopo,Phalaborwa,kfpschool@telkomsa.net,https://knightsprep.co.za/,,https://saprivateschools.co.za/listing/kingfisher-private-pre-school/,CAPS,,Limpopo,Facebook,Twitter,7:00 am - 3:00 pm,"Kingfisher offers a dynamic English-medium education for learners from Grade 000 to Grade 12. At Kingfisher, superior education is assured through clear emphasis on the individual development of each learner to their full potential. Kingfisher Private School is affiliated to ISASA (the Independent Schools Association of South Africa). Each child is an individual with their own unique potential and particular talents. Kingfisher classes are small and our highly qualified and dedicated staff ensure that Kingfisher children develop a love of learning and are instilled with self-esteem and the confidence to face today's challenging world. Monday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:28 am local time",
North West,Rustenburg,poohsplaypen@hotmail.com,,,https://saprivateschools.co.za/listing/poohs-play-pen-pre-school/,CAPS,,North West,Facebook,Twitter,7:00 am - 3:00 pm,"Welcome to Pooh's Play Pen, Rustenburg We want all children to be valued and respected equally Headed by Maria Silva, Pooh's Play Pen Nursery School & Day-care Centre aims to provide a high standard of individual and group care. Children are supported in various ways; by good role modeling, interaction, scaffolding, observation and assessment. We also focus on working one to one and setting up meaningful activities to support children's learning. The setting opened in 2007 and is proud of its commitment to the community by continuing to provide excellent care and education. The setting is registered to accommodate children aged from 6 months to six years old. Headed by Maria Silva, Pooh's Play Pen Nursery School & Day-care Centre aims to provide a high standard of individual and group care. Children are supported in various ways; by good role modeling. See Rustenburg Schools To find out more about school fees and admissions.POOH""S PLAY PEN, Klopper Street, Rustenburg, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:28 am local time","POOH""S PLAY PEN, Klopper Street, Rustenburg, South Africa, South Africa"
Amanzimtoti,Kwazulu Natal,woelwater@absamail.co.za,,,https://saprivateschools.co.za/listing/woelwater-preprimary-pre-school/,CAPS,,Amanzimtoti,Grade RR,Grade R,7:00 am - 3:00 pm,"In September 1974 begin Mev. v.d. Walt 'n groepie met 5 kleuters in die NG Kerksaal. Mev. T. Conradie sluit in 1975 by haar aan as hulp. Op 1 Julie 1975 word die Groep geregistreer by die D.V.O.; die eerste Ouerkommitee word gestig; Mev. Conradie word as die Hoof aangestel en 'n kompetisie word gehou om vir die skool 'n naam te kry. Vanaf September 1975 staan die skool bekend as Woelwater Pre-Primere Skool. In Junie 1976 vertrek Mev. Conradie na Transvaal en Mev. Ingrid du Plessis (later Millar) word as die Hoof aangestel. In 1979 betrek Woelwater kleuters en Personeel hulle nuwe gebou; die planne is opgetrek deur Mnr. M. de Villiers. Amptelike opening vind plaas in 1980. Mev. Lana Vosloo word vanaf 1984 as Hoof aangestel waarna Mev. Celia v.d. Merwe oorneem as Hoof in Mei 2005. Woelwater Pre-Primer dien na al die jare, steeds met trots, die gemeenskap van Amanzimtoti. See Amanzimtoti area on map to see other schools nearby.609 Kingsway Rd, Athlone Park, Amanzimtoti, 4126, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:28 am local time","609 Kingsway Rd, Athlone Park, Amanzimtoti, 4126, South Africa"
Northern Cape,Kimberley,principal@kimberleychristianschool.co.za,,,https://saprivateschools.co.za/listing/kimberley-christian-primary-school/,Civil Technology,Dramatic Arts,Computer Applications Technology (CAT),Information Technology,English,7:00 am - 3:00 pm,"Kimberley Christian School, located in Kimberley in the Northern Cape (South Africa), is a Christian School using a Bible-based Curriculum known as Accelerated Christian Education (ACE). The first schools using ACE curriculum were established in South Africa in 1984. Our school is registered with the Northern Cape Department of Education. Kimberley Christian School is a combined school offering classes from Grade R to Grade 12. We offer all the subjects that are offered by Government Schools, the difference being that the curriculum we use is based on Biblical values and Character building. We do not use a lock step program, but the learner learns to work at his/her own pace, working to achieve their goals for the day. The curriculum is thus Individualised, Self-paced and geared that the learner achieves Mastery over the work. We also offer After-care and facilities. See Kimberley area on map to see other schools nearby.Kimberley Christian School, Transvaal Road, Turner Road Industrial Area, Kimberley, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:28 am local time","Kimberley Christian School, Transvaal Road, Turner Road Industrial Area, Kimberley, South Africa, South Africa"
Northern Cape,Kimberley,principal@kimberleychristianschool.co.za,,,https://saprivateschools.co.za/listing/kimberley-christian-high-school/,CAPS,,Northern Cape,Facebook,Twitter,7:00 am - 3:00 pm,"Kimberley Christian School, located in Kimberley in the Northern Cape (South Africa), is a Christian School using a Bible-based Curriculum known as Accelerated Christian Education (ACE). The first schools using ACE curriculum were established in South Africa in 1984. Our school is registered with the Northern Cape Department of Education. Kimberley Christian School is a combined school offering classes from Grade R to Grade 12. We offer all the subjects that are offered by Government Schools, the difference being that the curriculum we use is based on Biblical values and Character building. We do not use a lock step program, but the learner learns to work at his/her own pace, working to achieve their goals for the day. The curriculum is thus Individualised, Self-paced and geared that the learner achieves Mastery over the work. We also offer After-care and facilities. See Kimberley area on map to see other schools nearby.Kimberley Christian School, Transvaal Road, Turner Road Industrial Area, Kimberley, South Africa, South AfricaKimberley Christian School, Transvaal Road, Turner Road Industrial Area, Kimberley, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:28 am local time","Kimberley Christian School, Transvaal Road, Turner Road Industrial Area, Kimberley, South Africa, South Africa"
Western Cape,Cape Town,info@generationschools.co.za,https://cannonscreek.co.za/,,https://saprivateschools.co.za/listing/blue-moon-montessori-primary-school/,Consumer Studies,Agricultural technology,Dance Studies,Electrical Technology,Hospitality Studies,7:00 am - 3:00 pm,"Maria Montessori taught that as facilitators of children's development, we constantly evaluate the effectiveness of our programmes and the needs of the child in today's society. She encouraged us to be scientists and to observe what it is that works best for each individual. Montessori is a way of being, incorporating partnerships with parents and families. Blue Moon Montessori School is a committed reflection of Dr Montessori's remarkable vision and method. Her love and respect for children informs and inspires the teachings of our staff. In the best Montessori tradition, they observe and meet the needs of each child in our care, preparing them for a life time of creative thinking and learning, to develop the habits, attitudes and skills that will shape the way they learn, discover and succeed in life and to guide them in becoming future responsible and caring South African or World citizens. 8 Galway Rd, Heathfield, Cape Town, 7945, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:28 am local time","8 Galway Rd, Heathfield, Cape Town, 7945, South Africa"
Edenvale,Gauteng,edenvale@smileykids.co.za,,,https://saprivateschools.co.za/listing/smiley-kids-edenvale-pre-school/,CAPS,,Edenvale,Grade RR,Grade R,7:00 am - 3:00 pm,"Smiley Kids Edenvale is a private pre-primary school, located in Edenvale Gauteng. During the 18 years of our existence we have shown dynamic growth and development as our focus is on our changing cultural diversity of our community and continuously making adjustments to suit our little people's learning needs in a creative and fun way! Our holistic and Christian approach ensure a loving environment of playing, learning and discovery through which they can find their individual identity and purpose in their families, communities and natural environment so they can one day as adults, fulfill their purpose with empathy, humanity and benevolence. See Edenvale area on map to see other schools nearby.106 3rd Ave, Edenvale, 1609, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:28 am local time","106 3rd Ave, Edenvale, 1609, South Africa"
Gauteng,Sandton,info@buttercuppreschool.co.za,,,https://saprivateschools.co.za/listing/buttercup-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Buttercup Pre Primary School was started by Cindy Thomas who has a passion and a love for children and education. From an early age Cindy would immerse herself into anything that involved connecting with children. Having studied and qualified as a pre primary school teacher Cindy began her career when she started an after care centre for children. This grew very quickly into what we now know as Butter Cup Pre Primary School. ? Buttercup Pre Primary has 10 teachers all of whom are qualified and well experienced which means your child is in the best possible care. ? For your convenience we have started a shuttle service to collect and drop children before and after school as and when required. More details about the costs can be made at our administration office . ? See Lonehill area on map to see other schools nearby.Cnr of Mulbarton Rd & Beverley Crescent, Beverley Lonehill, Beverly, Lonehill, Sandton, 2191, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:28 am local time","Cnr of Mulbarton Rd & Beverley Crescent, Beverley Lonehill, Beverly, Lonehill, Sandton, 2191, South Africa"
Gauteng,Centurion,schools@jacarandacollege.co.za,,,https://saprivateschools.co.za/listing/jacaranda-pre-school-pre-primary/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"If you hope to find a school where excellence is anticipated and expected, and where it is defined as supporting each child in his or her efforts to do their very best, as well as a community where the partnership between school and family is a core element and an expected resource, you have steered in the right direction. Ours is an educational community offering exceptional academics in a caring, family oriented environment. We value each individual in a supportive community, seeking challenge, opportunity, balance and holistic development for all our children. For us school, from pre-primary to high school, is about change and growth. It is about inspiration as well as perspiration. ? See Centurion area on map to see other schools nearby.57 Skimmer St, The Reeds, Centurion, 0061, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:28 am local time","57 Skimmer St, The Reeds, Centurion, 0061, South Africa, South Africa"
Gauteng,Midrand,info@sparkschools.co.za,,,https://saprivateschools.co.za/listing/spark-carlswald-primary-school/,IEB,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"SPARK Carlswald opened its doors in January 2017, and will be the eleventh school in the SPARK Schools network. SPARK Carlswald is located in the Kyalami area, North of Johannesburg. SPARK Carlswald scholars will benefit from the SPARK Schools academic programme, core values, and enrichment opportunities. We look forward to welcoming new SPARK scholars and their families to Grade R, 1, 2 and 3 in 2017. ? See Midrand area on map to see other schools nearby.Corner Dogplum Road and Olea Road, Carlswald, Johannesburg, 1685, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:28 am local time","Corner Dogplum Road and Olea Road, Carlswald, Johannesburg, 1685, South Africa"
Milnerton,Western Cape,info@caprischools.co.za,,,https://saprivateschools.co.za/listing/capriccio-private-school/,Christian,Co-Ed (Mixed),English,,Milnerton,7:30 am - 5:00 pm,"Capriccio Private School is an arts-powered, Montessori-inspired, familylike learning environment that offers learners a holistic, enjoyable, and creative educational experience.Capriccio! Arts Powered Pre-school was founded by Elbe van der Walt-Webber and Thornley Webber in 2013. Our innovative approach to education is designed to provide an enriched curriculum, incorporating elements of Montessori, Waldorf, Reggio Emilio and CAPS (the official national curriculum prescribed by the Department of Basic Education) South Africa), against the backdrop of a Christian ethos.Capriccio has been in successful operation for ten years, offering early years and primary education from age one up to Grade 3. Our premises at Capriccio Private School boast a selection of attractive and functional educational spaces such as a performing arts studio, and outdoor and semi-outdoor education areas, in addition to our classrooms.10a Ascot Rd, Milnerton, Cape Town, 7441, South AfricaMonday7:30 am - 5:00 pmTuesday7:30 am - 5:00 pmWednesday7:30 am - 5:00 pmThursday7:30 am - 5:00 pmFriday7:30 am - 5:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:28 am local time","10a Ascot Rd, Milnerton, Cape Town, 7441, South Africa"
Gauteng,Roodepoort,info@rainbowsschools.co.za,,,https://saprivateschools.co.za/listing/rainbows-promise-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"We are more than just a school or daycare centre. We care for mothers and fathers through our babies to toddlers and young learners. Micheline Carbonari followed her heart and passion for caring to fulfill the needs of young families and children around her and has built an environment of care and nurture. Our vision is to be a centre of educational excellence based on Christian principles, the learners will be taught by teachers from Grade R to Grade 7. The Learners will be from all members of society and the criteria for Primary school acceptance is based on passing of an entrance assessment. All possible assistance will be given by the school to all learners in order for each unique child to reach his/her optimal potential. This vision will be obtained by means of a multi disciplinary team approach. It is the schools intention that the parents are part of this team and they will undertake to co-operate, assist and supervise the integrated learning process.Rainbows Promise Primary School, Johan Road, Ambot AH, Roodepoort, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:28 am local time","Rainbows Promise Primary School, Johan Road, Ambot AH, Roodepoort, South Africa, South Africa"
Gauteng,Pretoria Central,pretoria@crawfordinternational.co.za,,,https://saprivateschools.co.za/listing/crawford-pre-school-pretoria/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Crawford College Pretoria is an Independent School registered with the Department of Education. We are functioning as a private school since 2006. Crawford College Pretoria has a team of professionals that can help a child to learn, develop and excel! We believe in individualism. Every child was born uniquely and with his or her own individual needs and capabilities. Here at Crawford College Pretoria our team of professionals aim to meet the intellectual needs of our students. The small groups create an intimate environment for children so they may receive more individualized attention. This school ensure that learners are given the opportunity to optimize their vast potential in a Christian environment. See pre-primary school here See primary school here555 Sibelius St, Lukasrand, Pretoria, 0181, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:29 am local time","555 Sibelius St, Lukasrand, Pretoria, 0181, South Africa"
Gauteng,Jhb East,petrapreschool@gmail.com,,,https://saprivateschools.co.za/listing/petra-christian-pre-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Petra encourages children to develop a love of learning. Our daily programme is based on the child's need for love, security, self-worth, relationships with others and developing responsibilities. At Petra we provide a warm and loving homely atmosphere. We cater for children from 4 months to 6 years (Grade R). Vision Our vision is to ""Train up a child in the way he should go and when he is old he will not depart from it."" (Proverbs 22 v 6). We want to instill Christian principles in the children, teach them about the love of God and give them an excellent academic foundation. Our aim is to encourage respect for others and self-discipline. To provide a healthy, loving, caring environment where babies, toddlers and children feel safe and secure. To make learning fun and to encourage independence, constructive problem solving, positive self-esteem and improved self-worth, as well as a love of learning. Mission Statement We want all our children to reach their God-given potential in life and our aim is to provide them with excellent pre-school education, life skills, Christian principles and loving care.Petra Christian Pre-School, Aspen Avenue, Marais Steyn Park, Edenvale, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:29 am local time","Petra Christian Pre-School, Aspen Avenue, Marais Steyn Park, Edenvale, South Africa, South Africa"
Gauteng,Jhb South,marketing@hhps.co.za,,,https://saprivateschools.co.za/listing/henley-high-school/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"Young lives are entrusted to us and we endeavour to provide the optimum atmosphere, opportunity and professional services for your child's learning experience. We have faith in their future; therefore it is vital that we develop and encourage their belief in themselves. We strive to create a happy atmosphere, providing for the talents of each child. Pupils are encouraged to develop a caring and responsible attitude towards others with a strong emphasis on integrity, morality and dignity. This is achieved within a framework of good behaviour and manners. The life of the school is based on Christian Principles. 2, Highbury, Meyerton, 1962 , South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 8, 2024 10:29 am local time","2, Highbury, Meyerton, 1962 , South Africa"
