Province,Town,Email,Phone,Website,Website1,Gender,Language,Curriculum,GradeMin,GradeMax,OpeningHours,Description,Address
North West,Rustenburg,coalfieldsprep@outlook.com,https://www.curro.co.za/schools/curro-helderwyk-primary-school/,,https://saprivateschools.co.za/listing/coalfields-education-group-primary-school/,Religion Studies,African Languages,Tourism,History,Agricultural Sciences,7:00 am - 3:00 pm,"Coal Fields Preparatory School is an English Medium Christian school. Coal Fields Preparatory School aims to provide a diverse educational experience for children to believe in themselves and discover their true potential. The vision of Coal Fields Preparatory School is to nurture the balanced development of mind, body and spirit, leading to the fulfilment of each individual's potential within the broader community in all its diversity. Its use of the English Language as the Medium of Instruction and Communication is to prepare its learners to be cultured individuals with the skills to compete in a global workplace market. The Christian organisation's true value system is based upon the bedrock of the Christian religion and morality.4th Avenue and 16 Line Rd, Rustenburg Rural, Rustenburg, 2999, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:36 am local time","4th Avenue and 16 Line Rd, Rustenburg Rural, Rustenburg, 2999, South Africa"
Kempton Park,Gauteng,admissions@maranathaschool.co.za,,,https://saprivateschools.co.za/listing/maranatha-christian-primary-school/,Physical Sciences,Afrikaans,Religion Studies,Geography,Agricultural Management Practices,7:00 am - 3:00 pm,"Maintaining a platform of sound Christian Values, Ethics and Principles; Implementing an enhanced motivation platform for the school management team, educators and administrative staff; Providing a strategically structured education facility; Providing a secure and professional learning environment; Providing a disciplined and conducive learning structure for learners; Showcasing a successful education facility and provider of quality education. ? ? Maranatha Christian School, Veld Street, Glen marais, Kempton Park, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:36 am local time","Maranatha Christian School, Veld Street, Glen marais, Kempton Park, South Africa, South Africa"
Gauteng,Sandton,admin@sandton-akademie.co.za,,,https://saprivateschools.co.za/listing/sandton-afrikaanse-akademie-kyalami-high-school/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"Sandton Afrikaanse Akademie bied vir u kind die geleentheid om te ontwikkel na 'n afgeronde persoon, in 'n omgewing waar hy/sy raakgesien word en waar u kind se belange op die hart gedra word. Ons skool bied 'n uitstekende program wat vir elke kind 'n voorsprong sal gee op die pad na volwassewording. Die personeel is bekwaam en kundig, het goeie ondervinding en bied gehalte-onderwys aan in goed gefasiliteerde klaskamers. Hoe akademiese standaarde word gehandhaaf en die leerders kan ook deelneem aan sport en kultuur-aktiwiteite. Die skool bied 'n goeie basis vir elke kind se opvoeding waaruit ons resultate spreek van goed gebalanseerde en aangepaste kinders.Â 33 Jupiter Ave, Midrand, Johannesburg, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:36 am local time","33 Jupiter Ave, Midrand, Johannesburg, South Africa, South Africa"
Gauteng,Randburg,admissions@stithian.com,,,https://saprivateschools.co.za/listing/st-stithians-girls-college/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"St Stithians Girls' College aims to educate all young women to be effective leaders in our society. Our leadership structure is based on the following four principles: Everyone can be a leader Leadership is about self-knowledge and awareness Leadership can only occur in communities Leadership is primarily about service Our Leadership philosophy is underpinned by an understanding of ""servant leadership"" whose role models include Jesus Christ, Mother Theresa and Nelson Mandela. See Randburg Schools 40 Peter Place,  Lyme Park, Sandton, 2191, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:36 am local time","40 Peter Place,  Lyme Park, Sandton, 2191, South Africa"
Mpumalanga,Volksrust,countrycollege@mweb.co.za,,,https://saprivateschools.co.za/listing/country-pre-school/,CAPS,,Mpumalanga,Facebook,Twitter,7:00 am - 3:00 pm,"A co-educational primary school providing quality education, in English, in a loving and stimulating environment: teaching love, respect and tolerance, nurturing the entire child to enable them to become a worthy citizen of our world. 60 Pretorius St, Volksrust, 2470, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:36 am local time","60 Pretorius St, Volksrust, 2470, South Africa"
North West,Tigerkloof,info@tigerkloof.org.za,,,https://saprivateschools.co.za/listing/tiger-kloof-educational-institution-pre-school/,CAPS,,North West,Grade RR,Grade R,7:00 am - 3:00 pm,"Understanding young minds is our strength and believing that every child has a different identity, we respect every child's individuality and help them to nurture to their fullest potential. Our school value system stresses on making every child morally strong and enabling them to become a better citizen of tomorrow along with giving a unique exposure to our students at Tiger Kloof. Even though they are given wings to fly, yet they remain firmly grounded to their roots. The school is trying every time towards greater heights in the fields of academics, sports and extracurricular activities. Education is not merely acquirement of facts but also of values which help us improve the different facets of mankind. It ensures that we leave the world a far better place than we found it. An important role of education lies in shaping the personality of a child into a healthy mind and happy soul, who is not only equipped with 21st century skills and aptitude required for academic excellence but helping him face the challenges of life in a balanced way.Tigerkloof, Vryburg North West Province, 8601, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:36 am local time","Tigerkloof, Vryburg North West Province, 8601, South Africa"
Alberton,Gauteng,info@albertonchristianacademy.co.za,https://elsen.co.za/,,https://saprivateschools.co.za/listing/alberton-christian-academy-high-school/,English,CAPS,,Jhb South,Facebook,7:00 am - 3:00 pm,"Alberton Christian Academy is a private church school operating on the Accelerated Christian Education system. The school operates on the Accelerated Christian Education (ACE) curriculum which is established in over one hundred countries and has over 7000 schools world wide. There are at present close to 350 schools and 1000 home schools in South Africa. 18 Doncaster Rd, Newmarket AH, Alberton, 1449, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:36 am local time","18 Doncaster Rd, Newmarket AH, Alberton, 1449, South Africa"
Gauteng,Midrand,opti-baby-midrand@saprivateschools.co.za,,,https://saprivateschools.co.za/listing/opti-baby-kids-midrand-pre-school/,IEB,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"At Opti-Baby & Kids we create a place of wellbeing and joy - to bring parents like you the enormous comfort that comes with knowing your little one is cared for and thriving. These are our philosophies and values that shape Opti-Baby & Kids experiences and set us apart from other day-care centres. Developing 21st century children with the skills to cope in an ever changing world. To offer a premium, national infant and ECD learning experience through: Dedicated staff who applyÂ inspired effortsÂ to grow young minds and bodies; Parental partnership to foster anÂ extended-family environmentÂ for your child; and AÂ best-in-classÂ curriculum Our Core Values - The WHY concept: Safety and Security Caring, loving and nurturing Innovation Learning through fun and play Continuous development Educationally relevant Professionalism A partner in parenting See Midrand area on map to see other schools nearby.Opti-Baby & Kids, Tyrwhitt Avenue, Melrose, Midrand, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:37 am local time","Opti-Baby & Kids, Tyrwhitt Avenue, Melrose, Midrand, South Africa, South Africa"
Gauteng,Midrand,admin@jubilateprimary.co.za,,,https://saprivateschools.co.za/listing/jubilate-primary-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"We are an independent primary school that is situated in Crowthorne, Midrand. Our school has been in existence for 20 years, having been founded in 1999. Jubilate Primary School has a lot to offer in terms of education and extra-curricular activities. Our premises are in a quiet area of Midrand that consists largely of small holdings. This lends to our environment having an ""out in the country"" feel that translates into surroundings that are conductive to stress free learning, along with a feeling of being far from traffic and the hustle and bustle of city life. The school is registered with the Department of Education. We are also members of ISASA, and we are accredited with UMALUSI. Our curriculum follows the standards and framework of the IEB - Independent Examination Board.54 Mercury Avenue, Midrand, Johannesburg, Gauteng 1682, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:37 am local time","54 Mercury Avenue, Midrand, Johannesburg, Gauteng 1682, South Africa"
Arcadia,Gauteng,lsteinbrucker@aisj-jhb.com,,,https://saprivateschools.co.za/listing/american-international-primary-school-pretoria/,Religion Studies,Business Studies,Tourism,History,Agricultural Sciences,7:00 am - 3:00 pm,"The growth of the student population in Pretoria has been 10% to 15% per year, a reflection of the fact that Pretoria has the second-highest number of high commissions and embassies in the world and that more students continue to arrive each year as South Africa's importance on the continent grows. Small wonder, then, that the Pretoria campus has outgrown its first set of facilities and has moved to a new campus in August 2011. The School Board approved the purchase of the new campus, located in the Faerie Glen neighborhood, in November 2010. This new campus now offers classes from Pre-K through Grade 8. See Arcadia area on map to see other schools nearby.Pretoria Campus, Lavender Cl, Olympus AH, Pretoria, 0081, South AfricaPretoria Campus, Lavender Cl, Olympus AH, Pretoria, 0081, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:37 am local time","Pretoria Campus, Lavender Cl, Olympus AH, Pretoria, 0081, South Africa"
Gauteng,Sandton,elsavan@absamail.co.za,,,https://saprivateschools.co.za/listing/douglasdale-nursery-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Welcome to Douglasdale Nursery School. ? You have just planted the first seed of your childs foundation. At Douglasdale Nursery School our learners are taken on a journey of holistic learning and interpersonal development. We ensure all learners are developed through a multifaceted approach ensuring that learners not only gain skills through play, but also formal curriculum based education and cultural development. At Douglasdale Nursery School we take pride in each and every childs achievements and ensure that they are provided with the best possible foundation for their future development. From their first finger painting to the first time they spell their name; Your child will be guided and encouraged through this journey knowing that they have a helping hand all the way. Our Educators provide a nurturing environment required to build bright and confident learners. Your child will always know their teacher is there when they are needed. Small classes and a holistic approach ensure well grounded and confident learners throughout their development at this school. We guarantee fun! However we also ensure learners understand the value of discipline and correct social interaction with all learners.6 Ruth Ave, Douglasdale, Sandton, 2191, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:37 am local time","6 Ruth Ave, Douglasdale, Sandton, 2191, South Africa"
Gauteng,Midrand,info@bluehills.reddford.co.za,010 060 0761,https://www.bluehills.reddford.co.za/,https://saprivateschools.co.za/listing/reddam-helderfontein-high-school/,Co-Ed (Mixed),English,IEB,,Blue Hills,7:00 am - 3:00 pm,"GRADES 8 TO 12The beautiful buildings of the College campus house top-quality facilities enabling students the best opportunity to participate academically, in sport and culturally. The specialist teachers afford students a rounded school experience and offer a relational teaching environment, aimed at bringing out the best in each of the individual students. The active sports development encourages many different students to try out a sport they may never have attempted before. Our talented music, arts, drama and dance teachers bring in their natural talents as well as experience to provoke creativity within the students, which they can then express creatively.Blue Hills Estate, 5 Mopani Rd, Blue Hills, Midrand, 1685Monday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:37 am local time","Blue Hills Estate, 5 Mopani Rd, Blue Hills, Midrand, 1685"
Eastern Cape,Fairview,info@willowacademy.co.za,,,https://saprivateschools.co.za/listing/willow-academy-pre-school/,CAPS,,Eastern Cape,Grade RR,Grade R,7:00 am - 3:00 pm,"Our Pre-Primary school is situated on the premises of Willow Academy. We have two classes- the Giraffes and the Lions which cater for Grade 0 and Grade R. We pride ourselves in providing a wide variety of activities and a strong Bible-based curriculum. We teach our children to love and respect God, their neighbours and themselves. We believe that training children to have faith in God from a young age plays a vital role in their life. In our Primary School we have a well rounded education program incorporating Government approved CAPS and a Beka Christian text books. In all our grades we teach from a Christian worldview perspective and maintain strong Christian values. Our small classes enable learners to reach their maximum potential. From Grade 1-3 we encourage our learners to memorise scriptures and poems as part of their curriculum. The High School we mentor our learners, preparing them for their future and to be a light to the world. All our subjects are taught from a Christian perspective and with Christian values. Grade 12's write IEB examinations and since our first class matriculated in 2012, we have grown as a school with excellent academics results.Cedar Rd, Fairview, Gqeberha, 6070, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:37 am local time","Cedar Rd, Fairview, Gqeberha, 6070, South Africa"
Cape Town,Pinelands,lagratitude@polka.co.za,https://www.lebonecollege.co.za/,,https://saprivateschools.co.za/listing/la-gratitude-pre-primary-pre-school/,English,CAPS,,Western Cape,Grade RR,7:00 am - 3:00 pm,"This school's description is currently being updated and will appear within the near future.La Gratitude Pre-Primary School, La Gratitude Road, Pinelands, Cape Town, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:37 am local time","La Gratitude Pre-Primary School, La Gratitude Road, Pinelands, Cape Town, South Africa, South Africa"
Gauteng,Jhb South,info@stdeclans.co.za,,,https://saprivateschools.co.za/listing/st-declans-primary-school-for-boys/,Mechanical Technology,Information Technology,English,Music,African Languages,7:00 am - 3:00 pm,"St Declan's School for Boys is committed to excellence. We believe that developing foundational knowledge during the first 3 to 4 years of schooling where social and motor skills will provide the building blocks for academic rigour in each phase in the schooling system. We commit ourselves to working collaboratively with our community in the best interests of our boys so that the school, as an extension of the home, continues to facilitate the growth of our boys intellectually, spiritually, emotionally, socially and physically, and to create respect for our environment and society. To accomplish this, we employ suitably qualified staff, who make use of the most innovative materials and modern technology to impart a meaningful experience in the arts, sciences and humanity disciplines. St Declan's School for Boys strives to create an environment where all boys feel at home and have the opportunity to grow and develop into impeccable young men who continue to give lifelong support to each other and their community. 101 Swartkoppies Rd, Brackenhurst, Alberton, 1448, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:37 am local time","101 Swartkoppies Rd, Brackenhurst, Alberton, 1448, South Africa"
Bela Bela,,info@academia.org.za,,,https://saprivateschools.co.za/listing/academia-private-high-school-and-kiddies-academy/,CAPS,,Bela Bela,Copy link,Copy link,7:00 am - 3:00 pm,"Academia Private School was established in January 2001, We are located in a Bushveld town, Bela Bela, close to Pretoria. We are a Cambridge International Curriculum focused Academic school. Learners can complete their AS Levels at Academia Private School. We provide a safe, friendly and disciplined learning environment.24 Ludorf St, Bela-Bela, 0480, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:37 am local time","24 Ludorf St, Bela-Bela, 0480, South Africa"
Gauteng,Johannesburg,girlshigh@hirschlyons.org.za,,,https://saprivateschools.co.za/listing/hirsch-lyons-girls-high-school/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"A Jewish high school for girls in Orange Grove, Johannesburg ? For school fees and other admissions information, please contact us below by emailing or completing the form at the bottom of this page: ? ? Innes Street, Observatory, Johannesburg, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:37 am local time","Innes Street, Observatory, Johannesburg, South Africa, South Africa"
Western Cape,Helderberg,admin@bizweniprimaryschool.co.za,https://www.bridgehouse.org.za/,,https://saprivateschools.co.za/listing/bizweni-primary-pre-school/,English,CAPS,,Somerset West,Grade RR,7:00 am - 3:00 pm,"We are a private primary school in Somerset West, with a focus on intimate classroom settings (of no more than 18 learners). We are dedicated to providing individual attention, bringing out the very best in both teachers and learners alike. Due to a more focused learning environment, we are able to unlock the creativity of each learner, teaching them to harness their abilities and become more confident in themselves. Our entire approach to education is underlined by strong Christian values, namely faith, hope and love, which we see as integral to the development of holistic learners. If you want to know more about our school, please feel free to contact us any time.Bizweni Ave, Somerset West, 1740,South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:37 am local time","Bizweni Ave, Somerset West, 1740,South Africa, South Africa"
Western Cape,Cape Town,prepadmissions@cedarhouse.co.za,,,https://saprivateschools.co.za/listing/cedar-house-high-school/,CAPS,,Western Cape,Facebook,Twitter,7:00 am - 3:00 pm,"Consider sending your high school child to Cedar House if the following educational priorities inspire you ... A small, co-educational school that is proudly child-centred, proudly independent and proudly progressive A nurturing environment that is committed to growing, validating and hearing teenagers A hidden curriculum underpinned by the generation of hope, positivity and happiness A school that has a track record of being successfully focused on developing that which cannot necessarily be seen ... attributes and dispositions to confront the future with confidence A school that is driven by high calibre staff who role model our brand. See Kenilworth Schools 5 Ascot Rd, Kenilworth, Cape Town, 7708, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:37 am local time","5 Ascot Rd, Kenilworth, Cape Town, 7708, South Africa"
Cape Town,Claremont,prepinfo@herschel.org.za,,,https://saprivateschools.co.za/listing/herschel-girls-pre-school/,CAPS,,Cape Town,Grade RR,Grade R,7:00 am - 3:00 pm,"As a school we thrive on the energy, respect, productivity and confident engagement that is daily evident in the classrooms, on the playgrounds and amidst the myriad of activities and social interactions of Herschel girls. From the early years of the Little Lambs and Cuddly Kittens all the way through to the demanding years of Senior School our teachers know and care for their students, understanding that girls will grow up to be confident, resilient, creative and successful when they feel intrinsically valued. Here at Herschel, at every level, expectations are high, opportunities abound, role models are plentiful, values are fundamental and accomplishment is valued as staff work in partnership with parents to ensure a quality and supportive learning experience. We believe that every girl deserves the opportunity to grow, to demonstrate her talents and discoveries and be acknowledged for who she is and what she brings to her learning experience. See Claremont Schools 21 Herschel Rd, Claremont, Cape Town, 7708, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:37 am local time","21 Herschel Rd, Claremont, Cape Town, 7708, South Africa"
Gauteng,Bloemfontein,info@castlebridgeschool.co.za,,,https://saprivateschools.co.za/listing/castle-bridge-primary-school/,Agricultural Sciences,Consumer Studies,Agricultural technology,Engineering Graphics and Design,Electrical Technology,7:00 am - 3:00 pm,"Castle Bridge School caters for learner from grade R to Grade 12 and it offers an ideal environment in which to educate our leaders of tomorrow. This is special school which takes a holistic approach to educating our children. We do not focus only on academic achievements but we believe in also developing the students socially, physically and culturally. This is achieved through various extra-curricular activities that the school offers. Our Vision is: to provide a nurturing and supportive learning environment that offers a high quality education that equips young people with relevant knowledge, skills and values to be responsible and contributing citizens and family members. Our Mission is to make this a reality by: Ensuring that the school is a safe and secure environment for educators, learners, parents, workers and other stake-holders. Cnr. Kolbe Avenue &, James Dick St, Willows, Bloemfontein, 9320, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:37 am local time","Cnr. Kolbe Avenue &, James Dick St, Willows, Bloemfontein, 9320, South Africa"
Gauteng,Jhb East,admin@successcollege.co.za,,,https://saprivateschools.co.za/listing/success-college/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"Smiley We are not a remedial school but cater for children who have difficulty learning in the existing education environment - for example, children who experience anxiety or social difficulties and do not respond well to shouting and criticism. Success College has two co-principals, Christine Pyott and Andrew Jones, who have both been involved in education for the last twenty years. Christine's field of expertise is primary school and Andrew's focus has been high school and tertiary education. They are both passionate about education. The already well-documented big concerns about education in South Africa have been raised and discussed ad nauseum. There is no question that education is due a complete overhaul with a focus on skills rather than content. In a 21st century environment, where content is readily available through a variety of sources, the key to education is providing children with the skills to cope with this endless amount of content and to enable them to analyse and interpret the information and use it to change the environment around them.72 14th Ave, Edenvale, 1609, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:37 am local time","72 14th Ave, Edenvale, 1609, South Africa"
Bela Bela,Northern Cape,info@kleinpikkewyn.mobi,,,https://saprivateschools.co.za/listing/klein-pikkewyn-pre-school/,CAPS,,Bela Bela,Grade RR,Grade R,7:00 am - 3:00 pm,"This school's description is currently being updated and will appear within the near future.Klein Pikkewyn Kleuterskool, Flamboyant Street, Golfbaanpark, Bela-Bela, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:37 am local time","Klein Pikkewyn Kleuterskool, Flamboyant Street, Golfbaanpark, Bela-Bela, South Africa, South Africa"
North West,Rustenburg,contactus@growthpointchurch.co.za,,,https://saprivateschools.co.za/listing/assembly-of-god-christian-pre-school/,CAPS,,North West,Grade RR,Grade R,7:00 am - 3:00 pm,"The Rustenburg Assembly of God is situated in the city of Rustenburg and as part of our ministry, we established the Assembly of God Christian School under our covering. We are a private school registered with the Department of Education and cater for students from Grade R to Grade 7. Our Educators are dedicated to your child's spiritual, educational and physical growth. In addition, we are committed to ensure that your children are fully equipped to take their rightful place as the future leaders of our nation. See Rustenburg Schools If you have specific interest in the school, and would like to find out more about school fees and admissions,Beyers Naude 292, Safari Tuine, Rustenburg, 1747 in North West Province, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:37 am local time","Beyers Naude 292, Safari Tuine, Rustenburg, 1747 in North West Province, South Africa, South Africa"
Gauteng,Johannesburg,bharris@randschools.co.za,https://redwoodschools.co.za/gonubie/,,https://saprivateschools.co.za/listing/rand-pre-school/,English,CAPS,,Bezuidenhout Valley,Grade RR,7:00 am - 3:00 pm,"The school caters for children from Grade 0 to 7 (Rand Preparatory School) and offers Grades 8 to 12 under the auspices of Rand College. Our school follows the National Curriculum Statement (NCS) but we write the IEB (Independent Exam Board) examinations. Rand College opened its doors at the start of 2004. Our first Grade 12 group, writing the IEB exam, wrote their finals in 2008. 2014 Marks our 10th year and we are incredibly proud of the achievements of our pupils, both past and present! Under the leadership of Mr de Beer, students are expected to work hard and display impecable manners and behaviour. Students are expected to produce work of a high standard and the staff work exceptionally hard to ensure that our children are ready for the NSC examinations at the end of Grade 12. Rand College is registered with IEB for the Grade 12 certificates. Rand College offers up to two classes of a maximum of 24 pupils in each grade.Rand College, Shaft 17, Mooifontein 225-Iq, Johannesburg, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:37 am local time","Rand College, Shaft 17, Mooifontein 225-Iq, Johannesburg, South Africa, South Africa"
Benoni,Gauteng,info@ashburycollege.co.za,,,https://saprivateschools.co.za/listing/ashbury-college/,CAPS,,Benoni,Facebook,Twitter,7:00 am - 3:00 pm,"Ashbury College is an independent combined school located in Fairlands, Benoni. Since 1994 the school has been renowned for excellent academic performance. The College offers education from pre-grade R to grade 12. 69 Von Broemsen Rd, Fairleads, Benoni, 1512, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:37 am local time","69 Von Broemsen Rd, Fairleads, Benoni, 1512, South Africa"
Western Cape,Northern Suburbs,info@dunatos.co.za,,,https://saprivateschools.co.za/listing/dunatos-private-pre-school/,Afrikaans,Dual-Medium,CAPS,,Bellville,7:00 am - 3:00 pm,"Vision We strive to be a dynamic school where staff and learners will be so happy that they would want to work together to be able to grow and function to their full potential. Mission We would like every child in this school to excel on his/her own level. To achieve this, every child must be happy and every parent, teacher and child must be friendly, honest and sincere with one another when working together as a team to meet the future positively and full of courage.59 Old Paarl Rd, Stikland, Cape Town, 7530, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:38 am local time","59 Old Paarl Rd, Stikland, Cape Town, 7530, South Africa"
Western Cape,Northern Suburbs,cathy.redelinghuys@reddam.house,,,https://saprivateschools.co.za/listing/reddam-house-durbanville-high-school/,CAPS,,Western Cape,Facebook,Twitter,7:00 am - 3:00 pm,"Ideally located in the Tygerberg area of Cape Town, at the Clara Anna Fontein lifestyle estate, the new senior school at Reddam House Durbanville opened its doors in January 2017. After acquiring Chesterhouse School in 2016, Inspired immediately started the building of the senior school on a magnificent piece of land next door. The decision to restructure Chesterhouse School as a Reddam House was based on the desire to achieve the most outstanding educational institution in Cape Town. Reddam House Durbanville caters for children from 1 year old to Grade 12. The school will comprise two campuses, the Chesterhouse campus that will house the Early Learning School as well as the Junior and Senior Preparatory School; and the Clara Anna Fontein campus will become the College for students from Grade 8 to Grade 12. The Reddam House teaching philosophy will be applied to amplify the students' educational experience. Students can expect outstanding teaching staff; new timetables to further support academic achievement, an enhanced curriculum as well as more focused training and deeper learning. See Durbanville area on map to see other schools nearby.Reddam House Durbanville, Vissershok Road, Cape Farms, Cape Town, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:38 am local time","Reddam House Durbanville, Vissershok Road, Cape Farms, Cape Town, South Africa, South Africa"
