Province,Town,Email,Phone,Website,Website1,Gender,Language,Curriculum,GradeMin,GradeMax,OpeningHours,Description,Address
Gauteng,Jhb East,tienie@smartieland.co.za,https://southampton.co.za/,,https://saprivateschools.co.za/listing/smartieland-nursery-pre-school/,English,Afrikaans,Dual-Medium,Jhb East,,7:00 am - 3:00 pm,"Bilingual Nursery school in Kemptonpark and in Edleen. The School in Kemptonpark opened in January 2012 and the school in Edleen on 1 September 2012. Owners are a retired professor in Education, an Occupational Therapist and a businessman. Individual attention, small classes and stimulation given according to your child's unique needs. VALUES: We are a Christian School and our values, discipline and curriculum is based on that. It is our aim that your little one develops a love for the Lord from this young age and that he/she will learn to accept and respect Him as their main teacher.. See Kempton Park area on map to see other schools nearby.2 Primrose St, Kempton Park, 1619, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:33 am local time","2 Primrose St, Kempton Park, 1619, South Africa"
Western Cape,Helderberg,marketing@somcol.co.za,,,https://saprivateschools.co.za/listing/somerset-college/,CAPS,,Western Cape,Facebook,Twitter,7:00 am - 3:00 pm,"Founded in 1997, Somerset College is an independent, co-educational school situated on a beautiful estate in the Winelands of the Western Cape. The College offers schooling from Grade 000 (age 4) to Matric, as well as Cambridge A-levels. Boarding is available for students in the Senior School.Bredell Road (off the R44 between Stellenbosch and Somerset West, Somerset West, Cape Town, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:33 am local time","Bredell Road (off the R44 between Stellenbosch and Somerset West, Somerset West, Cape Town, South Africa"
Gauteng,Jhb East,motsabim@stbenedicts.co.za,114 551 906,https://www.stbenedicts.co.za/,https://saprivateschools.co.za/listing/st-benedicts-boys-pre-school-gauteng/,All Boys,English,CAPS,Grade RR,Grade R,7:00 am - 3:00 pm,"Welcome to St Benedict's and thank you for your interest in our school. St Benedict's is an independent Catholic school for boys that seeks to develop holistic, well-educated young men. Your Son Needs a Boys' School At St Benedict's we understand what makes boys tick. We keep boys active with learning, sports and the arts. We nurture their minds; shape their souls; build their bodies and hone their hearts. Developing men We are committed to helping all our boys develop into men who are competent, confident and compassionate. Their moral and spiritual development is as important as their academic results. Our boys learn to be independent yet interconnected. We instil strong values in our boys - and our pursuit of eight maturities - spiritual, moral, personal, academic, social, economic, physical and constitutional - underpins everything we do. Their holistic development is encouraged and celebrated. Watch them grow with pride We delight in boys moving with consummate ease from the rugby field or rowing boat to singing in the choir to focusing on their academic studies. We support their striving for excellence as we nourish their understanding of wider social and community engagement.Harcus Rd, Bedfordview, Germiston, 2008, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:33 am local time","Harcus Rd, Bedfordview, Germiston, 2008, South Africa"
Eastern Cape,Port Elizabeth,admin@thecapstoneschool.co.za,,,https://saprivateschools.co.za/listing/the-capstone-primary-school/,Mathematical Literacy,Mathematics,Accounting,Religion Studies,Business Studies,7:00 am - 3:00 pm,"Jacqui Zeelie is the founder and principal of The Capstone School. After gaining teaching experience as the standard head at a Model C school, she established Children's World Pre-School in 1997. She is a member of the Reggio Emilia Alliance, holds a Diploma in Montessori Education and is the proprietor of a study skills programme. Jacqui has attended a number of workshop, the most notable of which include Adoption and Attachment, Sensorial Development and Reggio Emilia in the Classroom. Jacqui's teaching philisophy is premised on valuing each child in a happy, loving, stress free learning environment. 166 Prospect Rd, Walmer, Gqeberha, 6070, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:33 am local time","166 Prospect Rd, Walmer, Gqeberha, 6070, South Africa"
Gauteng,Sandton,karel@chartwellcountrycollege.co.za,,,https://saprivateschools.co.za/listing/chartwell-country-primary-school/,IEB,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"Chartwell Country College is founded on the basic belief that all individuals are unique. We believe that all children are capable of teaching as well as learning, and we take cognisance of this in all our interactions with our students. Our focus, therefore, is on developing the individual, not in moulding them into the strictures of conformity or the traditions of an institution, expecting them to perform in areas they are clearly not suited to. Too often we have seen the breakdown of a child's self-esteem, the labels that are attached and the medication unnecessarily administered to keep a child from disrupting a class environment unable to nurture and contain them. We at Chartwell have a group of highly professional and dedicated teachers to help ensure that all students receive the attention they need to fulfil their true potential.88 5th Street Chartwell, Chartwell, 2055, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:33 am local time","88 5th Street Chartwell, Chartwell, 2055, South Africa"
Gauteng,East Rand,a.wp38@yahoo.com,,,https://saprivateschools.co.za/listing/winnie-the-pooh-creche-junior-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Our Vision: We at Winnie The Pooh CrÃ¨che and Junior College see ourselves as playing an integral part in developing the learners placed in our institute. We aim to provide quality education so that all our learners, will in the future, become worthy contributing members of our society and the country at large. Our Mission: In order to develop our learners holistically, we aim to employ suitably qualified educators, use the most up to date resources and expose them to the best academic , co - and extra curriculum activities available. We endeavour to provide our parents with peace of mind by offering a safe and hygienic environment where learning can take place. Transport: Please fetch your child personally from his / her classroom during the first three weeks to ensure better control and safety. Please arrange with his / her teacher if he / she has to wait for the bus or a brother / sister or as to go to the after care centre. Finance: When money is sent to the school, please place the money in a sealed envelope with the child's name and purpose on it. Clothes: Clothes, shoes, school bags and lunch boxes must be marked properly as it upsets the child to lose something. It also enables us to find the owner of lost objects. Please write on the inside of the child's school bag your Child's Name, Address and your telephone number.Tweedy Str Brenthurst Brakpan 1541, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:33 am local time","Tweedy Str Brenthurst Brakpan 1541, South Africa"
Western Cape,South Peninsula,enrolment@sma.education,https://www.stpeters.co.za/,,https://saprivateschools.co.za/listing/silvermine-academy-high-school/,English,CAPS,,Sun Valley,Facebook,7:00 am - 3:00 pm,"Silvermine Academy is an independent high school in Cape Town, South Africa. It is an inclusive school offering extended opportunities for students who learn at a fast pace and interventions for those who need it. At the heart of living, is our desire to be connected. In a relationship-based school, students are bigger than the challenge. Every learner in our school is unique. And although they learn to operate as a group, class or sporting house - their individuality remains a priority. Relationships make us feel safe. Every structure in the school is designed to make students feel part of the family. Learners need to be in relationship with their teachers and peers. Once a student feels safe and worthy, the learning must be meaningful and relevant. Gone are the days of teach, test and hope for the best. The 21st century requires critical thinking, problem solving, staying cool under pressure, collaborating with others, and facilitating change. Silvermine Academy is world-renowned for its innovative approach to teaching and learning. We make use of modern technology and innovative curriculum design to deliver education that's relevant for today, and tomorrow.Barque Cres, Sun Valley, Cape Town, 7985, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:33 am local time","Barque Cres, Sun Valley, Cape Town, 7985, South Africa"
Gauteng,Randburg,northriding@plgschools.co.za,,,https://saprivateschools.co.za/listing/plg-northriding-pre-school/,IEB,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"PLG Northriding Academy opened in January 2016. The school is centrally located in Randburg, Johannesburg, in Banbury Crossing; on the corner of Olievenhout and Malibongwe Drive. This is the first PLG School in the Randburg area, offering the surrounding Northriding, Olivedale and Northgate communities the convenience of affordable independent schooling on their doorstep. The School offers nursery school (from 18 months - as long as the child can walk) and education from Grade RRR - GradeÂ 9 in 2018.Â As we grow, we are developingÂ some great facilities. At PLG Northriding, our focus is on academic achievement. The skill set of our staff is geared to ensuring that your child is on the right academic path from the very beginning because we believe that a solid academic foundation is the necessary base to success in education. ACADEMIC: Nursery school (18 months +), Pre-primary (Grade RRR - R), Primary (Grade 1 - 7) and High School (Grade 8 - 9). Curriculum and subject offerings are in line with the National Curriculum Statement and relevant CAPS syllabus.PLG Northriding Academy, Malibongwe Drive, Northriding, Randburg, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:33 am local time","PLG Northriding Academy, Malibongwe Drive, Northriding, Randburg, South Africa, South Africa"
Gauteng,Johannesburg,head@dominican.co.za,,,https://saprivateschools.co.za/listing/dominican-convent-primary-school/,Visual Arts,Geography,Agricultural Management Practices,Dance Studies,Civil Technology,7:00 am - 3:00 pm,"Situated in the heart 'old' Johannesburg, between the City of Johannesburg and Bedfordview , Dominican Convent School is accessible for families living in Northern, Southern, Western, Eastern and Central Johannesburg areas. Indeed we have pupils from not only all over South Africa but from overseas countries too. This means a student body rich in diversity, where people from many different cultures and socio-economic groups live and learn together in an atmosphere that encourages respect not only for oneself but for others too. Diverse and dynamic, we move with the times. Innovative teaching methods and access to the latest technology go hand in hand with old fashioned morals and values. A school for boys and girls, we educate children from toddler to Matric. We offer facilities for both day schooling where pupils participate in academic and co-curricular activities until 15h50 each day Monday to Thursday and weekly or termly boarding. We welcome visitors and should you wish to view our school, please do not hesitate to phone us so that we may arrange a time to meet you. ? ? 64 Boom St, Jeppestown, Johannesburg, 2043, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:33 am local time","64 Boom St, Jeppestown, Johannesburg, 2043, South Africa"
Gauteng,Roodepoort,janine@welridge.co.za,,,https://saprivateschools.co.za/listing/welridge-academy-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Welridge Academy is a Private Christian Pre-School and Primary School located in Weltevredenpark. Our focus is on providing an holistic approach of educating our learners in order to develop each child as a whole. Our School is divided as follows: Pre-School: From Age 12 months Foundation Phase: Grade R to Grade 3 Intermediate Phase: Grade 4 to Grade 6 Senior Phase: Grade 7 We offer : Edu Profiling - Please click on Edu Profiling Tab for Info in main menu Aftercare Facilities with cooked meals and supervised homework Transport to and from school facilities (contact us for details). A range of Extra Mural Activities by third parties such as Swimming, Karate, Dance Mouse etc, over and above our own in house activities. See Randburg area on map to see other schools nearby.15 Cockspur Rd, Weltevredenpark, Johannesburg, 1709, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:33 am local time","15 Cockspur Rd, Weltevredenpark, Johannesburg, 1709, South Africa"
Limpopo,Tzaneen,admin@matseutseu.co.za,https://redwoodschools.co.za/gonubie/,,https://saprivateschools.co.za/listing/matseutseu-maropeng-combined-high-school/,English,CAPS,,Twitter,Instagram,7:00 am - 3:00 pm,"Matseutseu-Maropeng Combined School is an independent junior and senior boarding school situated at Lenyenye township on the outskirts of Tzaneen town. the school is a member of the Independent Schools Association Of South Africa(ISASA) which represent quality, values and diversity. Matseutseu-Maropeng Combined Independent School is an educational institution which strives to provide learning environment that will build and develop the potential of each learner whithin multiculturaland multi-faith settings. The school provides academic foundations through nationally and internationally recognised and highly dedicated, motivated and committed teaching staff. See Tzaneen Schools 2124 Stadium St, Lenyenye-A, 0857, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:33 am local time","2124 Stadium St, Lenyenye-A, 0857, South Africa, South Africa"
Gauteng,East Rand,info@juniora.co.za,,,https://saprivateschools.co.za/listing/junior-academy-farrar-park-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Junior Academy Farrar Park was established in 2010 in a quiet serene part of Farrar Park, Boksburg. The school recently relocated just up the road to a more central site in Smuts Avenue Libradene. This was the second school established out of the four branches in the Junior Academy group of nursery schools. We render daily, special loving care and the best education to all children from the ages of two months up to six years (Grade R).24 Smuts Ave, Libradene, Boksburg, 1459, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:33 am local time","24 Smuts Ave, Libradene, Boksburg, 1459, South Africa"
Limpopo,Makwarela,info@tshikevha.co.za,,,https://saprivateschools.co.za/listing/tshikevha-christian-primary-school/,Agricultural Management Practices,History,Agricultural Sciences,Dramatic Arts,Computer Applications Technology (CAT),7:00 am - 3:00 pm,"Tshikevha Christian School was established in 1986 in Venda, Limpopo Province in South Africa. The school was established at the initiative of parents of the Reformed Churches in Venda concerned with the level of education and the moral of educators in general together with Dutch missionaries sent to Venda by the Christian Reformed Churches in the Netherlands. The aim to establish the school was to pursue Christian education where children of Christian parents could be taught and raised in the fear of the Lord. The school also plays a mission role in that we also admit children with no Christian background who get introduced to Christianity for the first time in the school. Children enrolled in our school are taught from the earliest stages of their lives that everything they are taught, and learn at school is what God created and that apart from Gods creation there is absolutely nothing to teach and to learn. The school achieves excellent grade 12 results every year, including 100% pass for the past three years.Makwarela, Thohoyandou, 0950, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:33 am local time","Makwarela, Thohoyandou, 0950, South Africa"
Gauteng,East Rand,info@shanan.co.za,,,https://saprivateschools.co.za/listing/shanan-christian-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"What SHANAN Christian School Has To Offer You! A Christian School which started in 1989. A school that follows the Revised National Curriculum Statement (RNCS) and uses the Accelerated Christian Education methodology as the Learner Teacher Support Material (LTSM). With this, the learner is able to progress at his/her own pace. Grade R to Grade 12. ? See Benoni area on map to see other schools nearby.Shanan Christian School, Capricorn Street, Farrarmere, Benoni, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:34 am local time","Shanan Christian School, Capricorn Street, Farrarmere, Benoni, South Africa, South Africa"
Jhb South,Alberton,admin@besacademy.co.za,,,https://saprivateschools.co.za/listing/besa-leadership-academy-high-school/,CAPS,,Jhb South,Facebook,Twitter,7:00 am - 3:00 pm,"Established in 2010, the peaceful, country setting of our high school is conducive to stimulation of enquiring minds and the development of well-balanced leaders of the future - an educational environment unlike anything you or your child will have experienced before. Our mission is to provide the highest quality education, care and supervision for all learners with the goal of assisting them in growing, developing and achieving their true potential. We aim to expose our learners to as much as possible in order to broaden their knowledge and view of the world. Learners will feel a genuine sense of belonging, such as BESA being a 'home away from home'. ? ? VISION STATEMENT ? To provide the best possible education by ensuring individual attention for all learners. To provide learners with exposure to as much as possible to broaden their knowledge and view of the world. To provide a genuine sense of belonging where learners feel that school is home away from home. To provide an opportunity for learners to take ownership and have pride in their school and themselves. Plot 74 Carina Rd, Walkerville, Johannesburg, 1876, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:34 am local time","Plot 74 Carina Rd, Walkerville, Johannesburg, 1876, South Africa"
Western Cape,Cape Town,school@shiloahhouse.co.za,,,https://saprivateschools.co.za/listing/shiloah-christian-high-school/,CAPS,,Western Cape,Facebook,Twitter,7:00 am - 3:00 pm,"This school's description is currently being updated and will appear within the near future.Gosport Rd, Wynberg, Cape Town, 7800, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:34 am local time","Gosport Rd, Wynberg, Cape Town, 7800, South Africa"
Brits,North West,inligting@hamakomps.co.za,,,https://saprivateschools.co.za/listing/hamakom-privaatskool-high-school/,Soccer,Tennis,Art & Craft Club,CAPS,,7:00 am - 3:00 pm,"HaMaKom is in ooreenstemming met die Suid-Afrikaanse Nasionale Akademiese Standaarde (CAPS). In elke vakgebied voldoen HaMaKom aan die standaarde van die Kurrikulum en Assesseringsbeleidsverklaring (CAPS). HaMaKom verbreed studentekennis om te verseker dat ons studente 'n goeie onderrig basis verkry. See Brits Schools Portion 542 of portion 359, Farm Krokodildrift West 446, Brits, 0250, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:34 am local time","Portion 542 of portion 359, Farm Krokodildrift West 446, Brits, 0250, South Africa"
Kwazulu Natal,Durban,brian@glenwoodcs.co.za,,,https://saprivateschools.co.za/listing/glenwood-christian-high-school/,CAPS,,Kwazulu Natal,Facebook,Twitter,7:00 am - 3:00 pm,"Glenwood Christian School opened its doors for the first time in 1996 with 17 children and 4 staff. The idea of starting a school was birthed by members of the Queen Mary Ave., Church of Christ who were concerned with the moral decay, decline in academic standards and lack of godly discipline in regular schools. Using the church facility, the school grew over the years thanks to a very dedicated group of educators and parents. Most of the early educators offered their services for free. ? Umbilo Rd, Umbilo, Durban, 4001, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:34 am local time","Umbilo Rd, Umbilo, Durban, 4001, South Africa"
Eastern Cape,,info@willowacademy.co.za,,,https://saprivateschools.co.za/listing/willow-academy-high-school/,CAPS,,Eastern Cape,Copy link,Copy link,7:00 am - 3:00 pm,"Our Pre-Primary school is situated on the premises of Willow Academy. We have two classes- the Giraffes and the Lions which cater for Grade 0 and Grade R. We pride ourselves in providing a wide variety of activities and a strong Bible-based curriculum. We teach our children to love and respect God, their neighbours and themselves. We believe that training children to have faith in God from a young age plays a vital role in their life. In our Primary School we have a well rounded education program incorporating Government approved CAPS and a Beka Christian text books. In all our grades we teach from a Christian worldview perspective and maintain strong Christian values. Our small classes enable learners to reach their maximum potential. From Grade 1-3 we encourage our learners to memorise scriptures and poems as part of their curriculum. The High School we mentor our learners, preparing them for their future and to be a light to the world. All our subjects are taught from a Christian perspective and with Christian values. Grade 12's write IEB examinations and since our first class matriculated in 2012, we have grown as a school with excellent academics results.Cedar Rd, Fairview, Gqeberha, 6070, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:34 am local time","Cedar Rd, Fairview, Gqeberha, 6070, South Africa"
Jhb South,Alberton,highschool@gracetrinity.co.za,,,https://saprivateschools.co.za/listing/grace-trinity-pre-school-for-girls/,CAPS,,Jhb South,Grade RR,Grade R,7:00 am - 3:00 pm,"A quality education is the only gift you can give your daughter that will last a lifetime. Grace Trinity School for girls is committed to being a provider and developer of an individualised and unique education system. We will endeavour to use our expertise and knowledge to provide comprehensive, quality-based education. Grace Trinity is committed to excellence. We commit ourselves to working cooperatively together as partners with the community to facilitate the growth of our learners intellectually, spiritually, emotionally, socially and physically, and to create respect for our environment and society. To accomplish this, we employ suitably qualified staff, who make use of the most innovative materials and modern technology available. Our school doors are open to all culture groups provided they commit to uphold the rules and regulations stipulated in the constitution set out by Grace Trinity School for Girls.? ? See Alberton area on map to see other schools nearby.Swartkoppies Rd, Alberton, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:34 am local time","Swartkoppies Rd, Alberton, South Africa"
Southernwood,Eastern Cape,gemrockcollegesa@gmail.com,,,https://saprivateschools.co.za/listing/gemrock-college/,CAPS,,Southernwood,Facebook,Twitter,7:00 am - 3:00 pm,"Gemrock College is a private institution with the focus on investing in the society. Gemrock College provide young people with opportunity to contribute towards civic responsibility and reconstruction, while acquiring skills to enhance their employment prospects and address issues affecting the studies. Our commitment at Gemrock College is to provide a safe and intellectually challenging environment that will empower students to become innovative thinkers, If u interested? ? ? ? Here 36 King St, Southernwood, East London, 5213, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:34 am local time","36 King St, Southernwood, East London, 5213, South Africa"
Kwazulu Natal,Durban,admin@cygnetschool.co.za,,,https://saprivateschools.co.za/listing/cygnet-preparatory-school/,Computer Applications Technology (CAT),Engineering Graphics and Design,Electrical Technology,Life Sciences,Mathematical Literacy,7:00 am - 3:00 pm,"Our strength has always been based around the belief that every child is an individual. The school aims to put the child at the heart of everything that it does. The Cygnet experience is an exceptional one and it provides our children with a vast array of memorable opportunities. Pastoral care is a priority and we encourage all our children to be kind, considerate and mindful of the needs of others. Being happy, and supported by our exceptional staff, allows our children to grow in self-esteem and self-confidence. We believe the Cygnet experience to be well-rounded and child centered and invite you to come and experience it for yourselves. 28 Queen Elizabeth Dr, Westville, Durban, 3629, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:34 am local time","28 Queen Elizabeth Dr, Westville, Durban, 3629, South Africa"
Gauteng,Heidelberg,admin@sedavenps.co.za,,,https://saprivateschools.co.za/listing/sedaven-primary-pre-school/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"Sedaven Primary School is an independent school operated by the Seventh-day Adventist church in South Africa. The purpose of the school is to offer a distinctive type of education that is in line with the educational ideals of the Seventh-day Adventist church.Sedaven Estate, 1441 Heidelberg, South Africa., South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:34 am local time","Sedaven Estate, 1441 Heidelberg, South Africa., South Africa"
Kwazulu Natal,Pietermaritzburg,admin@nepp.co.za,,,https://saprivateschools.co.za/listing/new-england-pre-primary-pre-school/,CAPS,,Kwazulu Natal,Facebook,Twitter,7:00 am - 3:00 pm,"New England Pre-Primary School is secure with friendly and caring staff. It is like a family and no one is excluded. Each child is recognized as being unique in their own individual way. The school provides a happy, nurturing environment with helpful, willing and passionate teachers and you are always guaranteed a hug and a smile!81 New England Rd, Scottsville, Pietermaritzburg, 3201, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:34 am local time","81 New England Rd, Scottsville, Pietermaritzburg, 3201, South Africa"
Limpopo,Tzaneen,admin@tkcschool.co.za,,,https://saprivateschools.co.za/listing/the-kings-court-pre-school/,CAPS,,Limpopo,Facebook,Twitter,7:00 am - 3:00 pm,"Our mission is to raise up children under the Lordship of Jesus Christ and to provide a full curriculum based on biblical principles, pertaining to truth, righteousness and tolerance for all people in our community. Member of the Independent Examination Board Member of the Association of Christian Schools South Africa LISA - Member of The Limpopo Independent Schools Association School Grades Playschool-Grade 12 Provisionally accredited by Umalusi, Council for Quality Assurance in General and Further Education and Training.7 Zwariri Avenue, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:34 am local time","7 Zwariri Avenue, South Africa"
Gauteng,Jhb East,marketing@assumptionconvent.co.za,,,https://saprivateschools.co.za/listing/assumption-convent-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"The Missionary Sisters of the Assumption in 1946 founded Assumption Convent School.Our school, with its beautifully maintained facilities and attractive grounds is, and must always be a kind, caring place of teaching and learning. When children and teenagers feel safe and valued, they will excel and realise their God given potential. Our philosophy is that we do not have 400 pupils; rather we have 'one pupil x 400,' and each pupil is our most important.' We know each child by name.Assumption Convent provides excellent education. For the past 5 years, our matrics have achieved a 100% university pass rate, and have consistently scored above the IEB average in all subjects. Wits University has recognised our school as one of their top 10 feeder schools in South Africa. Our past pupils go on to excel at local and at overseas universities, and thereafter successfully pursue a very wide range of professions in the humanities, sciences and in the world of business.Apart from academics, we passionately believe that authentic education must be holistic, and nurture body, mind and spirit; and we therefore offer a comprehensive programme of sports and cultural activities. We believe that some of the most important values and life skills are 'caught rather than taught.' Our goal is to inculcate selflessness, kindness, integrity, empathy, and a sense of duty. Our pupils must have the ability to work both independently, and as part of a team. They must demonstrate determination and grit, hard work, the ability to communicate well, to problem solve, to be flexible, to interpret and discern the truth from fake news, and so much more. Assumption Convent has done its job well when its grade 12 leavers are well-balanced, confident, kind young ladies with strong Christian values, and a desire to serve their fellow human beings.Looking to the future:The World Bank Governor, David Malpass has recently warned of the dangers the global economy still faces just two years after Covid-19 caused the deepest recession since the Second World War. This time, he says the global economy is facing the highest price increases in decades, combined with low or even negative growth.Whilst the independent schools sector, has been particularly hard hit, Assumption Convent is weathering this storm remarkably well. It is more resilient and is growing stronger. Here we refer to our pastoral care, academics, extra-murals, staff development, financial controls, marketing and administration, maintenance and upgrades to our facilities. We are encouraged by our steady enrolments for 2023. Most importantly, our school remains debt free. We can unequivocally state that our special school is as 'Fully Alive,' as it has ever been.Mullins Rd, Malvern East, Germiston, 1401, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:34 am local time","Mullins Rd, Malvern East, Germiston, 1401, South Africa"
