Province,Town,Email,Phone,Website,Website1,Gender,Language,Curriculum,GradeMin,GradeMax,OpeningHours,Description,Address
Gauteng,Roodepoort,lana@naturaldynamix.co.za,,,https://saprivateschools.co.za/listing/natural-dynamix-primary-school/,Religion Studies,Business Studies,Tourism,History,Agricultural Sciences,7:00 am - 3:00 pm,"Natural Dynamix is a unique, progressive, private school in Radiokop, Johannesburg, offering a natural learning experience. Our educational approach promotes acceptance of each child as they are, working with their strengths to improve weak areas. Dynamics are facilitated through small, multi aged classes (12 - 16 per class), developing social skills, building self-value, and relationships. We offer pre-school (from gr 0000), primary school and high school classes up to Gr 8 (in 2017), as well as aftercare and holiday care. We will offer up to Gr 12 by 2021. We provide a broad, in-depth, experiential curriculum, that achieves the outcomes as prescribed by the GED CAPS curriculum. Our primary school curriculum encourages free thinking and is aligned with the Cambridge Curriculum to prepare a child for a shift to the Cambridge curriculum in Grade 10. Our intra and extra curricular activities include sports, drama, arts, dance, organic gardening, outings, cultural activities, as well as community outreach to those less fortunate. Our relationships extend beyond our borders, into the community at large. We would like to build networks with other schools and tosupport and enrich our community. Natural Dynamix School, Erasmus Road, Radiokop, Roodepoort, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:35 am local time","Natural Dynamix School, Erasmus Road, Radiokop, Roodepoort, South Africa, South Africa"
North West,Extention,louisepinnacle@gmail.com,,,https://saprivateschools.co.za/listing/pinnacle-primary-and-secondary-boarding-pre-school/,CAPS,,North West,Grade RR,Grade R,7:00 am - 3:00 pm,"Pinnacle is a private boarding school, established in 2000, that provides young people with an excellent education at compatible school and boarding fees. Pinnacle is situated near the town of Stilfontein in the North West Province - an ideal Country setting, far away from negative city influences. We are registered with the North West Department of Education and our medium of instruction is English. We pride ourselves in providing a well-balanced environment for young people to achieve their best, thus equipping them to Climb Every Mountain in life.Pinnacle primary school, Extention, Stilfontein, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:35 am local time","Pinnacle primary school, Extention, Stilfontein, South Africa, South Africa"
Germiston,Gauteng,Foundationadmin@dcschool.org.za,,,https://saprivateschools.co.za/listing/dunamis-christian-primary-school/,IEB,,Germiston,Facebook,Twitter,7:00 am - 3:00 pm,"Mission To Educate, equip empower and inspire learners to participate in community building to achieve high moral standards and sustainable economic growth. This will be accomplished by: Providing basic needs and a safe environment in which to develop Godly character and social well-being. Developing God-given talents through job, life and leadership skills and vocational training. Creating and supporting new business development and employment opportunities. In all that we achieve, to Christ be the glory! Vision: To provide high quality educational standard through private education. To train up students in the nurture and admonition of the Lord Jesus. Educating for eternity. Community building (family, neighbour, nation, nations). ? See Germiston area on map to see other schools nearby.2 Grace Ave, Parkhill Gardens, Germiston, 1401, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:35 am local time","2 Grace Ave, Parkhill Gardens, Germiston, 1401, South Africa"
Gauteng,Johannesburg,stmartinschool@telkomsa.net,,,https://saprivateschools.co.za/listing/st-martin-de-porres-high-school/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"Orlando West has its origins in the ""Orlando Shanty Town"" that grew up during the Second World War when the black population of Johannesburg grew in leaps and bounds. The parish and school were established in 1946 by the Oblates of Mary. The original school building, one of the oldest in Orlando West, served as a school during the week and a church on Sunday. Shortly after the school was built a school hall and church followed. By the mid-1950s, the school went up to standard six. One thousand children were taught in two shifts - the first ending at 1pm, and the second around 5.30pm. These children were fed too. In the 1960s the Sisters cooked each day in an enormous cauldron over an open fire. From 1947 the school had catered for primary school children, but in 2003 it was decided that Soweto needed another Catholic high school, and St. Martin's was the chosen site. In 2006 St. Martin de Porres High School saw its first Matric Class which achieved a 100% pass rate in the final exams. The school continues to perform well, consistently recognised by the school district for its excellence in education. Aiken St, Port Shepstone, 4240, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:35 am local time","Aiken St, Port Shepstone, 4240, South Africa"
Gauteng,Jhb East,admissions@maranathaschool.co.za,,,https://saprivateschools.co.za/listing/maranatha-christian-high-school/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"Maintaining a platform of sound Christian Values, Ethics and Principles; Implementing an enhanced motivation platform for the school management team, educators and administrative staff; Providing a strategically structured education facility; Providing a secure and professional learning environment; Providing a disciplined and conducive learning structure for learners; Showcasing a successful education facility and provider of quality education. ? ?Â Maranatha Christian School, Veld Street, Glen marais, Kempton Park, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:36 am local time","Maranatha Christian School, Veld Street, Glen marais, Kempton Park, South Africa, South Africa"
Gauteng,Jhb East,justin@taalct.co.za,https://www.trinityclassicalschool.org.za/,,https://saprivateschools.co.za/listing/taal-net-germiston-high-school/,English,CAPS,,Germiston,Facebook,7:00 am - 3:00 pm,"Study the Taal-Net way is the flexible, accessible way to brush up on your skills, advance your career and realize your dreams. Taal-Net International makes it easier for you. You will also have access to individual attention from qualified tutors and other support staff. ? ? See Germiston area on map to see other schools nearby.437 Sam Green Rd, Meadowdale, Germiston, Johannesburg, 1627, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:36 am local time","437 Sam Green Rd, Meadowdale, Germiston, Johannesburg, 1627, South Africa"
Gauteng,Randburg,info@serenhousecs.co.za,,,https://saprivateschools.co.za/listing/seren-house-cottage-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Our Philosophy We are re-imagining education. Education is brought to life at Seren House Cottage School. Education is far more than a syllabus or a textbook. Each child is taught the way they learn. School should not be the focus of family life. Seren House is built on 4 pillars: Honesty, Kindness, Loyalty and Diligence. Re-imagining education As educators who have more than 40 years of experience in both private and government schools, we have become concerned and disillusioned by a number of issues, such as: Traditional schooling is not meeting the needs of our children. Traditional schools focus on the curriculum and not the child. Private schools are profit-driven with hidden costs. Too many home schools are closing down. Class sizes are problematic. Teachers are not equipped, experienced or qualified. Too many children are being lost in these systems. Children are no longer the focus of education. What we offer Exclusive education up to Grade 12. Qualified and experienced teachers. Focus is the heart of the child. No uniforms. No textbooks. No homework. 24 hour access to the staff. No more than 16 pupils per class. School is a pleasure and not a punishment.Seren House Cottage School, Silver Pine Avenue, Malanshof, Randburg, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:36 am local time","Seren House Cottage School, Silver Pine Avenue, Malanshof, Randburg, South Africa, South Africa"
Gauteng,Jhb South,mmassey@abbotts.co.za,,,https://saprivateschools.co.za/listing/abbotts-college-johannesburg-south/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"Abbotts College Johannesburg South is a school that focuses on the individual student. Students are prepared for University or their tertiary studies of choice by teaching them life skills such as; effective communication, a great work ethic and responsibility. The academic model that is unique to Abbotts College, has extensive afternoon homework classes that allow the students to have greater contact time with teachers thus aiding in academic clarity. Small classes provide the opportunity for each student to excel in the best learning and teaching environment. Abbotts College provides state of the art Computer rooms, Science and Life Science laboratories. The teachers have a passion for teaching thus strive to have a personal relationship with students to assist in every way possible. Change your school, change your life. Your future is our passion. Willem van Zyl Principal: Abbotts College Johannesburg South ? We now offer grades 8 -12. ? 27 Ferdinand St, Suideroord, Johannesburg, 2091, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:36 am local time","27 Ferdinand St, Suideroord, Johannesburg, 2091, South Africa"
Western Cape,Klipdale,admin@ruenskollege.co.za,,,https://saprivateschools.co.za/listing/ruens-kollege-pre-school/,IEB,,Western Cape,Facebook,Twitter,7:00 am - 3:00 pm,"Ruens Kollege is 'n klein onafhanklike, Afrikaanse gemeenskap skool in die hartjie van die Overberg. Die rustige en veilige landelike omgewing skep die ideale atmosfeer waarbinne ons kinders aan die hand van Christelike waardes met die nodige vaardighede en kennis toegerus word. Ons missie is tweeledig; Leer om te Lewe. Lewe om te leer. Dit word nagestreef deur Christelike waardes, kritiese denke, probleemoplossing, kreatiwiteit, aanpasbaarheid en samewerking te verweef in alle fasette van ons akademie, kultuur en sport. Ons nooi u uit om te deel in ons visie vir gelukkige, selfversekerde, ingeligte en afgeronde kinders wat goed toegerus word vir die een-en-twintigste eeu.Rûens Kollege, Klipdale, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:36 am local time","Rûens Kollege, Klipdale, South Africa, South Africa"
Gauteng,Pretoria Central,dsp@dsp.gp.school.za,,,https://saprivateschools.co.za/listing/deutsche-schule-pretoria-pre-school/,IEB,,Gauteng,Grade RRRR,Grade RRR,7:00 am - 3:00 pm,"The Deutsche Schule Pretoria offers private, independent schooling for preprimary, primary and high school children in The Willows, Pretoria.Simon Vermooten Rd, The Willows, Pretoria, 0041, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:36 am local time","Simon Vermooten Rd, The Willows, Pretoria, 0041, South Africa"
Gauteng,Sandton,mbinfo@sabje.co.za,,,https://saprivateschools.co.za/listing/minnie-bersohn-pre-primary-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"We strive to nurture graduates who are menschen, confident and equipped to pursue opportunities they wish to. who are proud of their Jewish heritage and it's traditions, who have a love for learning and determination to contribute to their society .Minnie Bersohn Nursery School, Longdon Avenue, Morningside, Sandton, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:36 am local time","Minnie Bersohn Nursery School, Longdon Avenue, Morningside, Sandton, South Africa, South Africa"
Gauteng,Randburg,info@fourseasonsmontessori.co.za,,,https://saprivateschools.co.za/listing/four-seasons-montessori-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Sundowner, Randburg Four Seasons Montessori is a small and intimate preschool, established in 2013 and located within the Sundowner (Randburg) boomed area. The preschool caters for children aged 2 - 6 years old. Four Season Montessori's vision is to provide children with a hands-on learning experience that teaches them relevant knowledge and skills. We aim to ignite a love of learning in our students. Ultimately, we want to prepare our students, not only for school, but for life. 2-6 Preschoolers Children aged two to six are sensorial explorers that are constantly building their knowledge of the world by absorbing every aspect of their environment, language, and culture. Our Preschool Education Program caters to the specific needs of this age group by fulfilling their innate desire to learn through direct sensory experiences with self-teaching materials. The Program covers the five key curriculum areas, with science, music, art and physical education playing an important part in daily activities. In this age group, children choose their own tasks and work independently at their own pace, under the gentle guidance of a trained teacher. The focus of the Preschool Program is to prepare children for school and help them to develop independence, a strong sense of self, self-motivation, and a love of learning.8 Saturnus Ave, Sundowner, Randburg, 2161, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:36 am local time","8 Saturnus Ave, Sundowner, Randburg, 2161, South Africa"
Gauteng,Sandton,admissions@stpeters.co.za,,,https://saprivateschools.co.za/listing/st-peters-girls-primary-school/,IEB,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"Junior Prep The philosophy behind the St Peter's Junior Primary Department encompasses a focus on inclusivity, differentiation and academic superiority, all within the dynamic Thinking School environment. The boys are encouraged to develop skills in all areas of their education - academic, social and emotional, sport, cultural and spiritual - while maintaining their individuality and growing their own personal strengths. Senior Prep St Peter's Girls School follows a values-based educational approach that produces a positive school culture. Children are encouraged to be responsible, appreciative and develop a growth mindset. Effective learning environments, in which the many factors affecting achievement are considered, are fostered throughout the school. Successful transition into high school by all pupils is a priority . ? See Paulshof area on map to see other schools nearby. 105 Witkoppen Rd, Paulshof, Sandton, 2062, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:36 am local time","105 Witkoppen Rd, Paulshof, Sandton, 2062, South Africa"
Stilfontein,North West,louisepinnacle@gmail.com,https://www.slc.co.za/,,https://saprivateschools.co.za/listing/pinnacle-primary-and-secondary-boarding-primary-school/,Dramatic Arts,Computer Applications Technology (CAT),Engineering Graphics and Design,English,Life Sciences,7:00 am - 3:00 pm,"Pinnacle is a private boarding school, established in 2000, that provides young people with an excellent education at compatible school and boarding fees. Pinnacle is situated near the town of Stilfontein in the North West Province - an ideal Country setting, far away from negative city influences. We are registered with the North West Department of Education and our medium of instruction is English. We pride ourselves in providing a well-balanced environment for young people to achieve their best, thus equipping them to Climb Every Mountain in life. Pinnacle primary school, Extention, Stilfontein, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:36 am local time","Pinnacle primary school, Extention, Stilfontein, South Africa, South Africa"
Western Cape,George,administrator@vineschool.co.za,+27 (0)21 696 3220,https://www.thevineschool.org.za/,https://saprivateschools.co.za/listing/vine-christian-pre-school/,Co-Ed (Mixed),English,CAPS,George,Grade RR,7:00 am - 3:00 pm,"The Christian ethos and grace-based culture makes for a happy, peaceful atmosphere In small classes of no more than 16 pupils we give personal attention to every child We provide a safe environment with a focus on healthy relations and character development Ambleside Schools International membership secures an outstanding curriculum and a global network of accountability and support. Our unique teaching methods nurture curiosity and a life-long love of learning Our teachers love the children and are passionate about teaching and learning.143 Mitchell St, Bodorp, George, 6529, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:36 am local time","143 Mitchell St, Bodorp, George, 6529, South Africa"
North West,Rustenburg,coalfieldsprep@outlook.com,https://www.curro.co.za/schools/curro-helderwyk-primary-school/,,https://saprivateschools.co.za/listing/coalfields-education-group-primary-school/,Religion Studies,African Languages,Tourism,History,Agricultural Sciences,7:00 am - 3:00 pm,"Coal Fields Preparatory School is an English Medium Christian school. Coal Fields Preparatory School aims to provide a diverse educational experience for children to believe in themselves and discover their true potential. The vision of Coal Fields Preparatory School is to nurture the balanced development of mind, body and spirit, leading to the fulfilment of each individual's potential within the broader community in all its diversity. Its use of the English Language as the Medium of Instruction and Communication is to prepare its learners to be cultured individuals with the skills to compete in a global workplace market. The Christian organisation's true value system is based upon the bedrock of the Christian religion and morality.4th Avenue and 16 Line Rd, Rustenburg Rural, Rustenburg, 2999, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:36 am local time","4th Avenue and 16 Line Rd, Rustenburg Rural, Rustenburg, 2999, South Africa"
Kempton Park,Gauteng,admissions@maranathaschool.co.za,,,https://saprivateschools.co.za/listing/maranatha-christian-primary-school/,Physical Sciences,Afrikaans,Religion Studies,Geography,Agricultural Management Practices,7:00 am - 3:00 pm,"Maintaining a platform of sound Christian Values, Ethics and Principles; Implementing an enhanced motivation platform for the school management team, educators and administrative staff; Providing a strategically structured education facility; Providing a secure and professional learning environment; Providing a disciplined and conducive learning structure for learners; Showcasing a successful education facility and provider of quality education. ? ? Maranatha Christian School, Veld Street, Glen marais, Kempton Park, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:36 am local time","Maranatha Christian School, Veld Street, Glen marais, Kempton Park, South Africa, South Africa"
Gauteng,Sandton,admin@sandton-akademie.co.za,,,https://saprivateschools.co.za/listing/sandton-afrikaanse-akademie-kyalami-high-school/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"Sandton Afrikaanse Akademie bied vir u kind die geleentheid om te ontwikkel na 'n afgeronde persoon, in 'n omgewing waar hy/sy raakgesien word en waar u kind se belange op die hart gedra word. Ons skool bied 'n uitstekende program wat vir elke kind 'n voorsprong sal gee op die pad na volwassewording. Die personeel is bekwaam en kundig, het goeie ondervinding en bied gehalte-onderwys aan in goed gefasiliteerde klaskamers. Hoe akademiese standaarde word gehandhaaf en die leerders kan ook deelneem aan sport en kultuur-aktiwiteite. Die skool bied 'n goeie basis vir elke kind se opvoeding waaruit ons resultate spreek van goed gebalanseerde en aangepaste kinders.Â 33 Jupiter Ave, Midrand, Johannesburg, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:36 am local time","33 Jupiter Ave, Midrand, Johannesburg, South Africa, South Africa"
Gauteng,Randburg,admissions@stithian.com,,,https://saprivateschools.co.za/listing/st-stithians-girls-college/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"St Stithians Girls' College aims to educate all young women to be effective leaders in our society. Our leadership structure is based on the following four principles: Everyone can be a leader Leadership is about self-knowledge and awareness Leadership can only occur in communities Leadership is primarily about service Our Leadership philosophy is underpinned by an understanding of ""servant leadership"" whose role models include Jesus Christ, Mother Theresa and Nelson Mandela. See Randburg Schools 40 Peter Place,  Lyme Park, Sandton, 2191, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:36 am local time","40 Peter Place,  Lyme Park, Sandton, 2191, South Africa"
Mpumalanga,Volksrust,countrycollege@mweb.co.za,,,https://saprivateschools.co.za/listing/country-pre-school/,CAPS,,Mpumalanga,Facebook,Twitter,7:00 am - 3:00 pm,"A co-educational primary school providing quality education, in English, in a loving and stimulating environment: teaching love, respect and tolerance, nurturing the entire child to enable them to become a worthy citizen of our world. 60 Pretorius St, Volksrust, 2470, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:36 am local time","60 Pretorius St, Volksrust, 2470, South Africa"
North West,Tigerkloof,info@tigerkloof.org.za,,,https://saprivateschools.co.za/listing/tiger-kloof-educational-institution-pre-school/,CAPS,,North West,Grade RR,Grade R,7:00 am - 3:00 pm,"Understanding young minds is our strength and believing that every child has a different identity, we respect every child's individuality and help them to nurture to their fullest potential. Our school value system stresses on making every child morally strong and enabling them to become a better citizen of tomorrow along with giving a unique exposure to our students at Tiger Kloof. Even though they are given wings to fly, yet they remain firmly grounded to their roots. The school is trying every time towards greater heights in the fields of academics, sports and extracurricular activities. Education is not merely acquirement of facts but also of values which help us improve the different facets of mankind. It ensures that we leave the world a far better place than we found it. An important role of education lies in shaping the personality of a child into a healthy mind and happy soul, who is not only equipped with 21st century skills and aptitude required for academic excellence but helping him face the challenges of life in a balanced way.Tigerkloof, Vryburg North West Province, 8601, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:36 am local time","Tigerkloof, Vryburg North West Province, 8601, South Africa"
Alberton,Gauteng,info@albertonchristianacademy.co.za,https://elsen.co.za/,,https://saprivateschools.co.za/listing/alberton-christian-academy-high-school/,English,CAPS,,Jhb South,Facebook,7:00 am - 3:00 pm,"Alberton Christian Academy is a private church school operating on the Accelerated Christian Education system. The school operates on the Accelerated Christian Education (ACE) curriculum which is established in over one hundred countries and has over 7000 schools world wide. There are at present close to 350 schools and 1000 home schools in South Africa. 18 Doncaster Rd, Newmarket AH, Alberton, 1449, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:36 am local time","18 Doncaster Rd, Newmarket AH, Alberton, 1449, South Africa"
Gauteng,Midrand,opti-baby-midrand@saprivateschools.co.za,,,https://saprivateschools.co.za/listing/opti-baby-kids-midrand-pre-school/,IEB,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"At Opti-Baby & Kids we create a place of wellbeing and joy - to bring parents like you the enormous comfort that comes with knowing your little one is cared for and thriving. These are our philosophies and values that shape Opti-Baby & Kids experiences and set us apart from other day-care centres. Developing 21st century children with the skills to cope in an ever changing world. To offer a premium, national infant and ECD learning experience through: Dedicated staff who applyÂ inspired effortsÂ to grow young minds and bodies; Parental partnership to foster anÂ extended-family environmentÂ for your child; and AÂ best-in-classÂ curriculum Our Core Values - The WHY concept: Safety and Security Caring, loving and nurturing Innovation Learning through fun and play Continuous development Educationally relevant Professionalism A partner in parenting See Midrand area on map to see other schools nearby.Opti-Baby & Kids, Tyrwhitt Avenue, Melrose, Midrand, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:37 am local time","Opti-Baby & Kids, Tyrwhitt Avenue, Melrose, Midrand, South Africa, South Africa"
Gauteng,Midrand,admin@jubilateprimary.co.za,,,https://saprivateschools.co.za/listing/jubilate-primary-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"We are an independent primary school that is situated in Crowthorne, Midrand. Our school has been in existence for 20 years, having been founded in 1999. Jubilate Primary School has a lot to offer in terms of education and extra-curricular activities. Our premises are in a quiet area of Midrand that consists largely of small holdings. This lends to our environment having an ""out in the country"" feel that translates into surroundings that are conductive to stress free learning, along with a feeling of being far from traffic and the hustle and bustle of city life. The school is registered with the Department of Education. We are also members of ISASA, and we are accredited with UMALUSI. Our curriculum follows the standards and framework of the IEB - Independent Examination Board.54 Mercury Avenue, Midrand, Johannesburg, Gauteng 1682, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:37 am local time","54 Mercury Avenue, Midrand, Johannesburg, Gauteng 1682, South Africa"
Arcadia,Gauteng,lsteinbrucker@aisj-jhb.com,,,https://saprivateschools.co.za/listing/american-international-primary-school-pretoria/,Religion Studies,Business Studies,Tourism,History,Agricultural Sciences,7:00 am - 3:00 pm,"The growth of the student population in Pretoria has been 10% to 15% per year, a reflection of the fact that Pretoria has the second-highest number of high commissions and embassies in the world and that more students continue to arrive each year as South Africa's importance on the continent grows. Small wonder, then, that the Pretoria campus has outgrown its first set of facilities and has moved to a new campus in August 2011. The School Board approved the purchase of the new campus, located in the Faerie Glen neighborhood, in November 2010. This new campus now offers classes from Pre-K through Grade 8. See Arcadia area on map to see other schools nearby.Pretoria Campus, Lavender Cl, Olympus AH, Pretoria, 0081, South AfricaPretoria Campus, Lavender Cl, Olympus AH, Pretoria, 0081, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:37 am local time","Pretoria Campus, Lavender Cl, Olympus AH, Pretoria, 0081, South Africa"
Gauteng,Sandton,elsavan@absamail.co.za,,,https://saprivateschools.co.za/listing/douglasdale-nursery-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Welcome to Douglasdale Nursery School. ? You have just planted the first seed of your childs foundation. At Douglasdale Nursery School our learners are taken on a journey of holistic learning and interpersonal development. We ensure all learners are developed through a multifaceted approach ensuring that learners not only gain skills through play, but also formal curriculum based education and cultural development. At Douglasdale Nursery School we take pride in each and every childs achievements and ensure that they are provided with the best possible foundation for their future development. From their first finger painting to the first time they spell their name; Your child will be guided and encouraged through this journey knowing that they have a helping hand all the way. Our Educators provide a nurturing environment required to build bright and confident learners. Your child will always know their teacher is there when they are needed. Small classes and a holistic approach ensure well grounded and confident learners throughout their development at this school. We guarantee fun! However we also ensure learners understand the value of discipline and correct social interaction with all learners.6 Ruth Ave, Douglasdale, Sandton, 2191, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:37 am local time","6 Ruth Ave, Douglasdale, Sandton, 2191, South Africa"
Gauteng,Midrand,info@bluehills.reddford.co.za,010 060 0761,https://www.bluehills.reddford.co.za/,https://saprivateschools.co.za/listing/reddam-helderfontein-high-school/,Co-Ed (Mixed),English,IEB,,Blue Hills,7:00 am - 3:00 pm,"GRADES 8 TO 12The beautiful buildings of the College campus house top-quality facilities enabling students the best opportunity to participate academically, in sport and culturally. The specialist teachers afford students a rounded school experience and offer a relational teaching environment, aimed at bringing out the best in each of the individual students. The active sports development encourages many different students to try out a sport they may never have attempted before. Our talented music, arts, drama and dance teachers bring in their natural talents as well as experience to provoke creativity within the students, which they can then express creatively.Blue Hills Estate, 5 Mopani Rd, Blue Hills, Midrand, 1685Monday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:37 am local time","Blue Hills Estate, 5 Mopani Rd, Blue Hills, Midrand, 1685"
