Province,Town,Email,Phone,Website,Website1,Gender,Language,Curriculum,GradeMin,GradeMax,OpeningHours,Description,Address
Gauteng,East Rand,headmaster@dominic.co.za,,,https://saprivateschools.co.za/listing/st-dominics-pre-school-for-girls/,IEB,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"At Dominic's Catholic School for Girls, Boksburg, was established in 1923. It is an independent academic institution comprising three schools in one: - Pre-School (Grades 000-0) - Junior School (Grades 1-7) - and Senior School (Grades 8 -12) The prevailing atmosphere at the eighty- seven-year-old St Dominic's Catholic School for Girls, Boksburg, is that of a sense of belonging to the greater ""St Dominic's Family"" with roots in the teachings of St Dominic, the founding father of the Dominican Order. Girls of all religious denominations and races are welcomed and admitted to St Dominic's Catholic School for Girls, Boksburg. The emphasis is on caring, understanding and tolerance within a Christian context.Paul Kruger St, Boksburg, Johannesburg, 1459, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:28 am local time","Paul Kruger St, Boksburg, Johannesburg, 1459, South Africa"
Cape Town,Kenilworth,barklyhouse@telkomsa.net,,,https://saprivateschools.co.za/listing/barkly-house-pre-school/,CAPS,,Cape Town,Grade RR,Grade R,7:00 am - 3:00 pm,"At Barkly House we approach education with a view to the future of our children.Our motto is ex fine origo: in my end is my beginning. We use an integrated approach to learning. We encourage play and discovery. We foster creativity throughout the school day.We want our children to be lifelong learners. We promote holistic development through play in a structured environment.16 Salisbury Rd, Kenilworth, Cape Town, 7800, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:28 am local time","16 Salisbury Rd, Kenilworth, Cape Town, 7800, South Africa"
Gauteng,Pretoria Central,samanthav@whps.co.za,,,https://saprivateschools.co.za/listing/waterkloof-house-primary-school/,Mechanical Technology,Information Technology,English,Music,African Languages,7:00 am - 3:00 pm,"This school's description is currently being updated and will appear within the near future.Entrance off Nicolson Street, 535 Ruddell St, Brooklyn, Pretoria, 0181, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:28 am local time","Entrance off Nicolson Street, 535 Ruddell St, Brooklyn, Pretoria, 0181, South Africa"
Gauteng,Sandton,info@dainferncollege.co.za,114 690 635,https://www.dainferncollege.co.za/,https://saprivateschools.co.za/listing/dainfern-college/,Co-Ed (Mixed),English,CAPS,,Dainfern,7:00 am - 3:00 pm,"Location 96 Broadacres Drive, Dainfern, Joburg, 2055 Servicing Areas Fourways, Lonehill and surrounding areas Gender Co-education Instruction English Grades Taught Grade 0 - Grade 12 (Junior-Primary, Senior-Primary and High School) Telephone +27 11 469 0635 Fees & Info Booklets Admissions Apply Online Boarding Available? No Dainfern College is a co-educational independent day school based on a Christian Ethos catering for learners from Grade 0000 through to Grade 12. We focus on developing the life skills necessary to unlock our students' unique personal potential and to nurture creative thinkers with the confidence to become leaders. We believe in leadership, inspiring individuals, and equipping our girls and boys to thrive in a modern global community. At the heart of a Dainfern College education is a values-based, relevant and excellent education. Our students write the internationally accepted IEB examination. Since 2020 the College has offered the Cambridge International A Level programme as an academic option from Grade 11, alongside our IEB Matric academic offering.96 Broadacres Dr, Dainfern, Johannesburg, 2055, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:28 am local time","96 Broadacres Dr, Dainfern, Johannesburg, 2055, South Africa"
Gauteng,Randburg,enquiries@knightsprep.com,117 896 778,https://knightsprep.co.za/,https://saprivateschools.co.za/listing/knights-preparatory-pre-school/,Fitness & P.E,Gymnastics,Soccer,CAPS,,7:00 am - 3:00 pm,"We are a Pre and Primary School that prepares our children, by providing a safe place, to be secure in their uniqueness, so that they can impact the world they live in. Talents are God-given and the way we think and live establishes the platform for success. The reality of life is nestled in our daily existence and our dreams and ambitions form our true self. At Knights Preparatory we link our faith with our dreams and realities. Dedicated, Christian teachers, committed support staff, involved parents, and visionary leadership form the median for success, the building blocks for future well being and internal self-realisation. This creates a positive school environment with high expectations for life. Check our web site We live in a rapidly changing world and it is our desire to nurture skills and values that will enable our learners to navigate through and succeed in life. In order to support our vision of children who can impact the world around them because they are secure in their uniqueness, Knights has adopted a cognitive education approach.Milner Road, Kensington B, Johannesburg Ward 104, Randburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2125, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:28 am local time","Milner Road, Kensington B, Johannesburg Ward 104, Randburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2125, South Africa"
Western Cape,Helderberg,principal@helderbergps.co.za,https://www.lebonecollege.co.za/,,https://saprivateschools.co.za/listing/helderberg-primary-school/,African Languages,Physical Sciences,Afrikaans,Visual Arts,Geography,7:00 am - 3:00 pm,"Quality education based on Bible philosophy and moral values. Individual attention to meet specific needs in small classes , assuring no platooning. Promoting independent thinkers and problem solvers, including health awareness and care for the community. Preparing learners for a balanced life here and the joy of life Eternal. Helderberg College Campus, Annandale Road, Helena Heights, Somerset West, 7130, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:28 am local time","Helderberg College Campus, Annandale Road, Helena Heights, Somerset West, 7130, South Africa"
Kwazulu Natal,Berea,admissions@dgc.co.za,,,https://saprivateschools.co.za/listing/durban-girls-pre-school/,CAPS,,Kwazulu Natal,Grade RR,Grade R,7:00 am - 3:00 pm,"Durban Girls' College stands both as a landmark on Durban's Berea and as a benchmark for excellence in education. The fine buildings and extensive grounds offer sweeping views of the Durban beachfront and the Indian Ocean. Home for 810 girls from reception year to Grade 12, the school succeeds in creating a warm and caring foundation which instils in the pupils a life-long love of learning and a redoubtable work ethic. The career paths of Old Girls are testimony to the preparation for life which College provides.586 Musgrave Rd, Essenwood, Durban, 4001, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:28 am local time","586 Musgrave Rd, Essenwood, Durban, 4001, South Africa"
Turfontein,Gauteng,info@jordaocollege.co.za,https://www.parklands.co.za/,,https://saprivateschools.co.za/listing/jordao-college/,English,CAPS,,Jhb South,Facebook,7:00 am - 3:00 pm,"Jordao College is an independent high school that has been registered with the Gauteng Department of Education for the past 16 years. Being a secondary school, we offer the general pathway to obtain the National Senior Certificate. We endeavour to personalise the schooling experience for our learners, recognising the effect and impact of the past experiences on who and what they are.16 Turffontein Street, Turffontein 100-Ir, Johannesburg South, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:28 am local time","16 Turffontein Street, Turffontein 100-Ir, Johannesburg South, South Africa, South Africa"
Kwazulu Natal,Durban,marketing@nwood.co.za,,,https://saprivateschools.co.za/listing/northwood-high-school/,IEB,,Kwazulu Natal,Instagram,YouTube,7:00 am - 3:00 pm,"Northwood offers a balanced and relevant education in a positively challenging yet disciplined environment. This empowers its learners to enter a changing world as happy, confident and competent young men equipped with the necessary skills, initiative and enthusiasm to face the future of their choice. Although participation in all aspects of the school life is fundamental, academics remains Northwood's primary focus, so that outstanding academic results are consistently achieved.140 Adelaide Tambo Drive, Durban North, 4051, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:28 am local time","140 Adelaide Tambo Drive, Durban North, 4051, South Africa"
Gauteng,Sandton,admissions@stpeters.co.za,,,https://saprivateschools.co.za/listing/st-peters-boys-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Junior Prep The philosophy behind the St Peter's Junior Primary Department encompasses a focus on inclusivity, differentiation and academic superiority, all within the dynamic Thinking School environment. The boys are encouraged to develop skills in all areas of their education - academic, social and emotional, sport, cultural and spiritual - while maintaining their individuality and growing their own personal strengths. Senior Prep St Peter's Boys School follows a values-based educational approach that produces a positive school culture. Children are encouraged to be responsible, appreciative and develop a growth mindset. Effective learning environments, in which the many factors affecting achievement are considered, are fostered throughout the school. Successful transition into high school by all pupils is a priority.105 Witkoppen Rd, Paulshof, Sandton, 2062, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:28 am local time","105 Witkoppen Rd, Paulshof, Sandton, 2062, South Africa"
Winelands,Somerset West,admin@happyfaces.co.za,,,https://saprivateschools.co.za/listing/happy-faces-somerset-west-pre-school/,CAPS,,Winelands,Grade RR,Grade R,7:00 am - 3:00 pm,"We welcome your precious little ones into our warm and nurturing environment, located in a peaceful corner of Somerset West. Focusing on development, fun, education, stimulation, love and safety are key aspects of Happy Faces and we assure all parents that every need will be met. We offer playschool and preschool services for your precious ones from the ages of 3 months to 6 years old. See Somerset West area on map to see other schools nearby.4 Suikerbos Rd, Somerset West, Cape Town, 7130, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:28 am local time","4 Suikerbos Rd, Somerset West, Cape Town, 7130, South Africa"
Gauteng,Sandton,admissions@heronbridge.co.za,,,https://saprivateschools.co.za/listing/heronbridge-college/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"Educating Young South Africans With Heart At HeronBridge College, we believe that all children are gifted and talented by God in different areas but still need to learn life skills. We aim to educate children in such a way so as to achieve their personal best while allowing them to honourably face the challenges that life places in their path, thereby glorifying God. HeronBridge College Pre-Preparatory Young children are unique and need adults to care for them and teach them in ways that enhance all areas of their development, i.e. social, emotional, physical, cognitive and spiritual. It also recognizes the vast amount of development that occurs in the early years of a child's life and hence the need to explore, experience and discover different things in their immediate environment. HeronBridge provides a suitable Pre-Preparatory Curriculum by ensuring that our curriculum is founded on strong Perceptual Motor Development skills, which forms the foundation of learning to read, write and do mathematics. Our programme, as it is referred to in the early childhood years , is set out in the form of adult guided activities, child initiated activities and routine.No 36 on the R114 Nietgedacht, Fourways, Johannesburg, 1747, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:28 am local time","No 36 on the R114 Nietgedacht, Fourways, Johannesburg, 1747, South Africa"
Gauteng,Sandton,lifestyle.montessori@gmail.com,,,https://saprivateschools.co.za/listing/lifestyle-montessori-primary-school/,IEB,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"The Lifestyle Montessori Pre and Primary school is a reflection of Maria Montessori's Philosophy that given the opportunity and concrete stimulation, children can develop with little assistance into confident, brilliant, outstanding individuals with a balanced social, emotional, academic and physical structure inherent in their meeting the challenges of life. ?Lifestyle Montessori School, Naivasha Road, Sunninghill, Sandton, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:28 am local time","Lifestyle Montessori School, Naivasha Road, Sunninghill, Sandton, South Africa, South Africa"
Gauteng,Krugersdorp,monique@duendeacademy.co.za,,,https://saprivateschools.co.za/listing/duende-academy-high-school/,Afrikaans,Dual-Medium,CAPS,,West Rand,7:00 am - 3:00 pm,"Cornerstone Christian School ""A quality of passion and inspiration"", that is the slogan for our Academy. It takes baby steps which will grow into huge leaps, making a difference in the heart and soul of every learner that takes the pride studying here. Small, intimate classes providing an education that is both interesting and fun puts a smile on each face, a smile that will become a smile of a future leader. Our Academy makes differences in the lives of many children, from offering innovative, high-quality education to outstanding extra-curricular activities. Opening the Academy is a dream in many instances such as; teaching new things in life, shaping the future together and lets you take initiative, deal with responsibilities, giving an opportunity to share knowledge in different fields and the opportunity of shaping the life's of children - as the saying goes: ""Children are like wet cement, whatever touches them in their youth leaves a lasting impression. Making a difference in someone else's life was and will always be a dream, passion, and goal of our Academy. 3 Carol Rd, Mindalore, Krugersdorp, 1739, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:28 am local time","3 Carol Rd, Mindalore, Krugersdorp, 1739, South Africa"
South Peninsula,Fish Hoek,info@therockacademy.co.za,https://cornwall.co.za/,,https://saprivateschools.co.za/listing/the-rock-academy-primary-school/,English,IEB,,Western Cape,Facebook,7:00 am - 3:00 pm,"We are a Christian School situated in the lovely town of Fish Hoek on the Cape Peninsula. At The Rock Academy we believe in the expression that ""today our children live in our world, tomorrow we live in theirs."" With this in mind we want to partner with our parents to provide our students with an excellent education that is God honouring. We do this in order to fulfill the directive of the word of God to ""Train up a child in the way he should go."" We have a Christian based curriculum that reinforces Godly character, and holds firm to the Christian world view. Sunnydale Rd, Sunnydale, Cape Town, 7975, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:28 am local time","Sunnydale Rd, Sunnydale, Cape Town, 7975, South Africa"
Gauteng,East Rand,info@scacademy.co.za,,,https://saprivateschools.co.za/listing/sunward-christian-academy-primary-school/,Mechanical Technology,Information Technology,English,Music,African Languages,7:00 am - 3:00 pm,"After the Lord gave Pastor Jan van der Westhuizen the vision to start a Christian School in this area, Sunward Christian Academy was established in 2000. Pastor van der Westhuizen is the Principal and founder. We opened the school in faith and thank God for the 14 years that we could serve our community in Boksburg as a non-profitable organisation. As a Christian school we train the whole child according to Proverbs 22:6. Our aim is to build a Godly character into each of our learners. Christian Education is the salt of the earth. We pray for our learners and equip them daily to be the light of the world, that God called us to be. Sunward Christian Academy is a non-profit organisation. We are registered as an Article 18 organisation. This means that all donations to the school are tax deductible. We trust that the Lord will provide bigger and better premises within the next year, with sport grounds, etc. Sunward Christian Academy is an e-school. The Grade 4 - 12 learners work on tablets as well as hard copies on certain subjects.25 Schreiner St, Parkrand, Boksburg, 1459, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:29 am local time","25 Schreiner St, Parkrand, Boksburg, 1459, South Africa"
,,info@atlanticschools.co.za,,,https://saprivateschools.co.za/listing/atlantic-schools-high-school/,Copy link,Copy link,,,,7:00 am - 3:00 pm,"Our Vision“At Atlantic, we pursue a culture of diversity and shared belonging with an ongoing commitment to transformation. We are committed to a holistic education that leads our learners towards excellence, and inspires socially-conscious, ethical and resilient individuals who contribute meaningfully to society.”13 10th Ave, Maraisburg, Randburg, Johannesburg 1700Monday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:29 am local time","13 10th Ave, Maraisburg, Randburg, Johannesburg 1700"
Hillbrow,Gauteng,ariseshinecollege@gmail.com,,,https://saprivateschools.co.za/listing/rise-shine-primary-school-primary-school/,Mechanical Technology,Information Technology,English,Music,African Languages,7:00 am - 3:00 pm,"Rise & Shine College is a None Selected schools specialising in None Selected. The schools is based in Johannesburg, None Selected, South Africa. More school details to follow. 72 Marlborough Road, Springfield, 2197 Johannesburg, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:29 am local time","72 Marlborough Road, Springfield, 2197 Johannesburg, South Africa"
Kwazulu Natal,Tugela Ferry,mabura4sbu@hotmail.com,,,https://saprivateschools.co.za/listing/lobethal-pre-school/,CAPS,,Kwazulu Natal,Facebook,Twitter,7:00 am - 3:00 pm,"Lobethal Primary School is a Reception to Year 7 School in the Adelaide Hills. The school was established in 1857 on Main St and moved to its current location, 1 School Rd, in 1903. The school values of excellence, respect, resilience, independence and responsibility are reinforced throughout school activities and celebrations.Lobethal Independent C0MBINED School, Tugela Ferry, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:29 am local time","Lobethal Independent C0MBINED School, Tugela Ferry, South Africa, South Africa"
Kwazulu Natal,Durban,duckiedell@gmail.com,,,https://saprivateschools.co.za/listing/duckie-dell-daycare-pre-school/,CAPS,,Kwazulu Natal,Facebook,Twitter,7:00 am - 3:00 pm,"ABOUT US Established in 2005, our Daycare / Pre-Primary School, which is situated in the heart of Waterfall, Durban caters for children from birth to Grade R. We are registered with the Dept of Health and the Department of Social Development. Duckie Dell Daycare has a longstanding and excellent reputation in the upper highway area. It is our aim to provide a very high standard affordable service to all the residents from the surrounding areas. We keep our staff to children ratio as low as possible to ensure that more individual attention is given to each child. We offer various extra mural activities such as action ball, soccer etc. Our education is based on the Early Childhood Development Program and we follow the guidelines as laid down by the Department of Education (CAPS).We take education very seriously and believe that parents have a right to affordable education. We take pride in ensuring that your child's academic career gets off to a good start by establishing a Strong Foundation which begins with Pre-School. We do bi weekly assessments with all our children. Reports cards are sent out every semester. We prepare children and improve their education before they enter Grade 1.49 Glen Grey Dr, Waterfall, 3652, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:29 am local time","49 Glen Grey Dr, Waterfall, 3652, South Africa"
Gauteng,Jhb South,littleowlsschool@gmail.com,,,https://saprivateschools.co.za/listing/little-owls-montessori-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Aims of the school Little Owls Whatever an education is, it should make you a unique individual, not a conformist: It should furnish you an original spirit with which to tackle the big challenges; It should allow you to find values which will be your road map through life; It should make you spiritually rich, a person who loves whatever you are doing, wherever you are, whomever you are with; It should teach you what is important, how to live and how to die.Little Owls Montessori nursery school, Bellairs Drive, Mulbarton, Johannesburg South, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:29 am local time","Little Owls Montessori nursery school, Bellairs Drive, Mulbarton, Johannesburg South, South Africa, South Africa"
Western Cape,Cape Town,eaglesn@mweb.co.za,,,https://saprivateschools.co.za/listing/eagles-nest-christian-primary-primary-school/,IEB,,Western Cape,Facebook,Copy link,7:00 am - 3:00 pm,"Eagle's Nest Ministries was founded in 2005 by Dave and Celia Goddard, as an NPO aiming at setting up and running primary schools in disadvantaged areas of South Africa. Eagle's Nest Christian Primary School is the first such school. It was started in 2006 and is located in Wallacedene, an informal area of Kraaifontein, on the outskirts of Cape Town, South Africa. Our vision is to uplift these communities by providing the children from grade R to grade 7 with an education of excellence, irrespective of their social, financial, cultural or religious backgrounds. Most of our children are from very poor homes and some arrive at school with empty stomachs and a lack of the most basic necessities. We have been blessed to see the change in our children through our schooling principles and quality care. The ministry is headed by our director, Celia Goddard, and a board has been appointed to provide guidance and manage the finances.East, 7570, Tambo St, Wallace Dene, Cape Town, 7550, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:29 am local time","East, 7570, Tambo St, Wallace Dene, Cape Town, 7550, South Africa"
Gauteng,Midrand,info@thevalleyschool.co.za,,,https://saprivateschools.co.za/listing/the-valley-pre-and-primary-school/,IEB,,Gauteng,Instagram,YouTube,7:00 am - 3:00 pm,"Empowering our students to be progressive and happy in an ever changing world. A combination of Traditional and Montessori teaching methods are used allowing the child to progress at their own pace. The Valley children for successful integration into private and government South African Schools as well as those abroad, We do all that is possible to carefully plan an environment where the child can realise their full potential and thus make the best possible use of their life. An atmosphere is created that encourages responsibility, self-discipline and co-operation in the group, social interaction and a positive self-image. It is our goal to reach every student who enters the school, to ignite in them an intense desire to learn and to continue learning throughout their life. The Valley School was established in 1981 to serve the educational needs of the children in the community. New enthusiastic, vibrant teachers as well as the original team, continue to give the children in their care all the love and encouragement needed to build confident and well-balanced individuals. 33 Andre Brink St, Vorna Valley, Midrand, 1686, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:29 am local time","33 Andre Brink St, Vorna Valley, Midrand, 1686, South Africa"
Eastern Cape,Port Elizabeth,prep@stgeorges.co.za,,,https://saprivateschools.co.za/listing/st-georges-primary-school/,Religion Studies,Business Studies,Tourism,History,Agricultural Sciences,7:00 am - 3:00 pm,"St George's College, one of the three schools that makes up the St George's Schools family, is a top independent, co-educational high school situated in Park Drive, Port Elizabeth, South Africa. Founded in 2001, the school caters for approximately 135 pupils from Grade 8 to Grade 12. St George's College provides a warm, caring environment that nurtures the complete person, enabling students to develop their full potential. We strive to provide an excellent all-round education to all of our pupils, preparing them thoroughly for higher education with a curriculum and an environment which will enable them to pursue a healthy and active lifestyle and become responsible citizens and effective contributors to society. We provide a stimulating and challenging academic programme, a vibrant sporting programme and a wide range of cultural activities. ? See Port Elizabeth area on map to see other schools nearby. 8 Park Dr, Port Elizabeth Central, Gqeberha, 6001, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:29 am local time","8 Park Dr, Port Elizabeth Central, Gqeberha, 6001, South Africa"
Western Cape,Cape Town,principal@focuscollegecapetown.co.za,,,https://saprivateschools.co.za/listing/focus-college/,CAPS,,Western Cape,Facebook,Twitter,7:00 am - 3:00 pm,"Welcome to the Focus College family. I hope that as you browse through this website you will feel a sense of the heartbeat of our school, situated in the midst of the Wynberg community, established in 2013. Focus College offers a life-changing experience for all our students. We equip our students to go out into the world to be the very best that they can be whilst being responsible citizens and valuable contributors to the broader community. School is, first and foremost, a place where children come to learn, and the pursuit of academic excellence remains one of our strategic goals. However, the life lessons that are learnt at school are often learnt outside the classroom. 16 Belfast Rd, Wynberg, Cape Town, 7800, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:29 am local time","16 Belfast Rd, Wynberg, Cape Town, 7800, South Africa"
Gauteng,Johannesburg,ariseshinecollege@gmail.com,,,https://saprivateschools.co.za/listing/rise-shine-pre-school-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Rise & Shine College is a None Selected schools specialising in None Selected. The schools is based in Johannesburg, None Selected, South Africa. More school details to follow.72 Marlborough Road, Springfield, 2197 Johannesburg, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:29 am local time","72 Marlborough Road, Springfield, 2197 Johannesburg, South Africa"
Gauteng,Centurion,admin@southdownscollege.co.za,,,https://saprivateschools.co.za/listing/southdowns-pre-school/,IEB,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Southdowns' Mission Statement is to provide a dynamic and progressive education for all pupils who respect individual needs and embrace diversity and change in pursuit of academic, sporting and cultural excellence, while providing social and leadership skills and nurturing spiritual growth. Southdowns College is an independent, combined school of excellence. The college provides outstanding facilities and qualified and dedicated educators with passion and enthusiasm to fulfill the needs of each learner in a sensitive and caring manner. Southdowns College also offers a balanced programme of academic, cultural, sporting and adventure pursuits.1297 John Vorster Dr, Doringkloof, Centurion, 0062, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:29 am local time","1297 John Vorster Dr, Doringkloof, Centurion, 0062, South Africa"
Mpumalanga,Middelburg,info@middelburgpreparatory.co.za,,,https://saprivateschools.co.za/listing/highlands-private-primary-school/,Mechanical Technology,Information Technology,English,Music,African Languages,7:00 am - 3:00 pm,"Quality Christian Education. Highlands Private School is focussed on providing your child the education that will set them up for success in the future. At the very heart of our approach to education is much more than 'bible education', rather it's about the person and the finished work of Jesus Christ and how this applies to the lives of the children and young adults in the school. The ultimate goal for us as a school is to raise up a future generation of faith-filled Jesus followers and give them the tools and skills necessary to excel in high-school, tertiary education, and in life. Intentionally smaller class sizes. Our passionate teachers place emphasis on focussed, intentional, and meaningful individual attention with the learners in their class. It is our commitment to maintaining a 24 learner-per-class size that ensures quality teaching time. Our rigorous checks and balances within the school allow potential difficulties in a child's learning process to be quickly identified and swift intervention can take place to ensure that your child can flourish within their class.1 Ametis Crescent, Extention, 18th St, Middelburg, 1055, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:29 am local time","1 Ametis Crescent, Extention, 18th St, Middelburg, 1055, South Africa"
