Province,Town,Email,Phone,Website,Website1,Gender,Language,Curriculum,GradeMin,GradeMax,OpeningHours,Description,Address
Mpumalanga,Hazyview,Admin@summerhill.org.za,,,https://saprivateschools.co.za/listing/summerhill-preparatory-pre-school/,CAPS,,Mpumalanga,Facebook,Twitter,7:00 am - 3:00 pm,"Summerhill Preparatory School is situated amongst spectacular pristine riverine forest in the Hazyview area of South Africa. It is an independent English-medium pre and prep school, catering for children from playgroup to Grade 7. Its unique situation along the banks of a perennial stream makes it one of the most beautiful schools in the area, lending itself to much outdoor education. Summerhill is a registered ISASA school, with full provisional UMALUSI accreditation. It is open to all families, believing in the value of a good, sound education in a safe, nurturing, and loving environment. Small classes allow for individual attention and the Christian based ethos ensures that the underlying essence of their life here is grounded in strong moral integrity.R536, Hazyview, 1242, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:22 am local time","R536, Hazyview, 1242, South Africa"
Western Cape,Plettenberg Bay,admin@raphaeli.co.za,https://www.ridgewaycollege.co.za/,,https://saprivateschools.co.za/listing/raphaeli-pre-school/,English,CAPS,,Grade R,Facebook,7:00 am - 3:00 pm,"Raphaeli started in 2009, primarily through the initiative of Gabbeh Wellens who wanted Waldorf education for her children. She gathered a small group of children and interested parents, and started homeschooling at a studio in Wittedrift. Once the initiative had gained momentum, Sue Gurney joined as a teacher in July 2009, Claire Randon started the Kindergarten on a separate property in Wittedrift in January 2010 and Yvette Worrall joined Raphaeli in May 2010. From the beginning, the goal of creating a Waldorf school was clear. We formalised our application with the S.A. Federation of Waldorf Schools and began working through the development process to gain our status as a recognised Waldorf School. The Primary School and Kindergarten moved as they outgrew each premises. In 2013 we moved to our current premises on Leathem Farm, Piesang Valley, and the school joined together for the first time. Now in its seventh year our school numbers 100 children from Kindergarten to Class 7. In 2014 Raphaeli was granted Developing School Status by the S.A. Federation of Waldorf Schools, making us the first Waldorf School on the Garden Route. The name of the school ""Raphaeli"" was chosen by the first parents.Raphaeli Waldorf School, Airport Rd, Plettenberg Bay, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:22 am local time","Raphaeli Waldorf School, Airport Rd, Plettenberg Bay, South Africa, South Africa"
Gauteng,Midrand,info@kyalamiridge.co.za,,,https://saprivateschools.co.za/listing/kyalami-ridge-creche-and-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Kyalami Ridge Creche and Preschool is not a large institution with millions of backing from shareholders or corporations wanting to make profits at the end of the day, or forcing the issue with the parents in that if you send your child to their school he/she will be guaranteed a space for the duration of his schooling future education. ""Provided that your child excels in his studies"" It is about being true to the child in the child's world. Watching the child play, learn, succeed through exploring, dreaming, and discovering. These large nursery schools with 3 classes per grade, do they really have the children's interest at heart? We do not have an obligation to fill the classes to maximum capacity. See Midrand area on map to see other schools nearby. Kyalami Ridge Creche & Preschool, Karee Lane, Kyalami, Midrand, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:22 am local time","Kyalami Ridge Creche & Preschool, Karee Lane, Kyalami, Midrand, South Africa, South Africa"
Mbombela,,calvarya@mweb.co.za,,,https://saprivateschools.co.za/listing/calvary-christian-high-school/,CAPS,,Mbombela,Copy link,Copy link,7:00 am - 3:00 pm,"We use the Christ centred curriculum of Accelerated Christian Education (A.C.E.). This excellent system is used in over 120 countries, in more than 5000 schools. We begin our Early Childhood Development in Grade 00 (4 yrs. of age) using the excellent Step-By-Step materials, the A.C.E. curriculum from Grade 0 (Gr.R) through Grade 12. ? See Nelspruit / Mbombela area on map to see other schools nearby.23 Paul Kruger St, Nelspruit Central, Mbombela, 1201, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:22 am local time","23 Paul Kruger St, Nelspruit Central, Mbombela, 1201, South Africa"
Gauteng,Pretoria East,lorna@noddyland.co.za,,,https://saprivateschools.co.za/listing/noddyland-creche-and-nursery-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Admissions enquiries here Noddyland Creche and Nursery School is a non-profit organization run by the WESLEYAN CHURCH of South Africa. The Wesleyan Church is not affiliated to either the South African Council of Churches or the World Council of Churches. The school is managed by a Management Board that is selected from the membership of the Church and is responsible for all the policies and regulations of the school. The school both complies and adheres to all the guidelines prescribed by the South African Department of Social Development and the curricula prescribed by the South African Department of Education. As such Noddyland it is a private Christian nursery school which operates as a ministry of the Wesleyan Church with the primary goal to develop the whole person: spiritually, mentally and physically.Noddyland Christian Nursery School And Creche, Dane Street, Garsfontein, Pretoria, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:22 am local time","Noddyland Christian Nursery School And Creche, Dane Street, Garsfontein, Pretoria, South Africa, South Africa"
Gauteng,Krugersdorp,monique@duendeacademy.co.za,,,https://saprivateschools.co.za/listing/duende-academy-primary-school/,Mathematical Literacy,Mathematics,Accounting,Religion Studies,Business Studies,7:00 am - 3:00 pm,"Cornerstone Christian School ""A quality of passion and inspiration"", that is the slogan for our Academy. It takes baby steps which will grow into huge leaps, making a difference in the heart and soul of every learner that takes the pride studying here. Small, intimate classes providing an education that is both interesting and fun puts a smile on each face, a smile that will become a smile of a future leader. Our Academy makes differences in the lives of many children, from offering innovative, high-quality education to outstanding extra-curricular activities. Opening the Academy is a dream in many instances such as; teaching new things in life, shaping the future together and lets you take initiative, deal with responsibilities, giving an opportunity to share knowledge in different fields and the opportunity of shaping the life's of children - as the saying goes: ""Children are like wet cement, whatever touches them in their youth leaves a lasting impression. Making a difference in someone else's life was and will always be a dream, passion, and goal of our Academy.3 Carol Rd, Mindalore, Krugersdorp, 1739, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:23 am local time","3 Carol Rd, Mindalore, Krugersdorp, 1739, South Africa"
Arcadia,Gauteng,info@loffieland.co.za,,,https://saprivateschools.co.za/listing/loffieland-creche-and-pre-primary/,IEB,,Arcadia,Grade RR,Grade R,7:00 am - 3:00 pm,"Welcome to Loffieland Creche and Pre-Primary School in Pretoria 's web site! We are situated in Arcadia Street, Pretoria in the Tshwane Metropole, close to Loftus Versfeld stadion and most of the foreign embassies in Pretoria. For the past 28 years Loffieland has served parents from all races, colours and creeds, and also accommodated many foreign children whose parents are attached to local embassies. Loffieland Pre-school/Nursery school is a multi-racial and multi-cultural school where children are taught the basic skills and values they need to prepare them for formal education. We aim to develop your young child with a solid foundation to go into the world with the best knowledge and to be developed with self-discipline and a positive self-image. See Arcadia area on map to see other schools nearby.Loffieland Creche & Pre- Primary School, Arcadia Street, Arcadia, Pretoria, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:23 am local time","Loffieland Creche & Pre- Primary School, Arcadia Street, Arcadia, Pretoria, South Africa, South Africa"
Gauteng,Sandton,littlelearnerscilla@gmail.com,,,https://saprivateschools.co.za/listing/little-learners-lonehill-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"We are celebrating our ninth year of cutting-edge early childhood learning, under the umbrella of NURTURE FIRST. No matter how state of the art the equipment and curriculum may be, it is ONLY when a child feels happy and emotionally secure that they are able to learn. Our years of experience in a variety of education systems, across all age groups, has left us with a passion to lay the very best foundation for future learning and to equip children with the skills needed for a lifetime of success. For example, helping children to understand how to challenge their brains and know how to turn a mistake into a valuable learning experience. We want children who are risk takers and out the box thinkers. Sounds easy but the environment in which to achieve these goals needs to be very specifically prepared. We run a stimulating integrated, differentiated pre-primary program with a full academic curriculum that promotes Early Childhood Learning. Every successful child needs a fully functioning support system. Therefore, our vision is to reach beyond the development of the child and support the family unit.Little Learners Lonehill, Lenton Grove, Lone Hill, Sandton, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:23 am local time","Little Learners Lonehill, Lenton Grove, Lone Hill, Sandton, South Africa, South Africa"
Eastern Cape,East London,admin@stchris.co.za,http://www.sggs.co.za/,,https://saprivateschools.co.za/listing/st-christophers-private-pre-school/,English,CAPS,,Grade R,Facebook,7:00 am - 3:00 pm,"St Christopher's Private School's management team adopts a philosophy of continuous improvement and in doing so strives to find a suitable principal that will reflect the values of St Christopher's, who employs a good leadership philosophy and will ensure that St Christopher's King Williams Town stands the test of time. Academic results will always be on the higher end of the scale, while always striving for improved sports results. St Christopher's Management over time also wishes to create a strong old boys and sister's network that will hopefully spread over provincial and national borders. St Christopher's has a long and proud history that reflects strength and a culture of overcoming, this strong St Christopher's culture is what we at management want to continue to nurture within our environment and use our experience to motivate those with whom we are associated.Green Estate, Palm Springs Road, Kidd`s Beach, 5264, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:23 am local time","Green Estate, Palm Springs Road, Kidd`s Beach, 5264, South Africa"
Gauteng,Sandton,parkmore@telkomsa.net,,,https://saprivateschools.co.za/listing/parkmore-nursery-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Parkmore Nursery School is a nursery school in Sandton, Johannesburg, children from 2 to 5 years are welcome at Parkmore Nursery School. OUR OBJECTIVE Parkmore Nursery School provides a comprehensive pre-school education for young children in a close knit (loving) and caring environment. Each child is a unique individual and will be guided to develop in all areas to their full potential.Parkmore Nursery School, 9th Street, Parkmore, Sandton, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:23 am local time","Parkmore Nursery School, 9th Street, Parkmore, Sandton, South Africa, South Africa"
Gauteng,Centurion,ccolarossi@abbotts.co.za,,,https://saprivateschools.co.za/listing/abbotts-college-centurion/,CAPS,,Gauteng,Instagram,YouTube,7:00 am - 3:00 pm,"In the eight years of my involvement in an Abbotts College, I have seen how the lives of students were changed by enrolling in a school in which not the school itself, but the child is put in the centre of everything that is done. Unhappy scholars became happy and focused students that were not distracted from reaching their full potential by the many sideshows of other schooling systems. Students prosper in our safe and learner friendly environment in which our teachers practice what we preach: Your future, our passion! We want students to excel and to leave school at the end of Gr12 with the best possible results, ready to fulfil their dreams. Sanet van Rensburg Abbotts College Centurion PrincipalAdmissions are based primarily on an interview with the college principal or deputy principal and the student and his/her parents/guardians. At this interview the subjects which are best suited to the student's needs and aspirations are selected and discussed. Academically the only pre-requisite is that the student has passed the grade previous to the one he/she is applying for with an average of at least 40%. Progressed learners will have to repeat the current grade. 270 Witch-Hazel Ave, Eco-Park Estate, Centurion, 0157, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:23 am local time","270 Witch-Hazel Ave, Eco-Park Estate, Centurion, 0157, South Africa"
Gauteng,Krugersdorp,monique@duendeacademy.co.za,,,https://saprivateschools.co.za/listing/duende-academy-pre-school/,Afrikaans,Dual-Medium,CAPS,,West Rand,7:00 am - 3:00 pm,"Cornerstone Christian School ""A quality of passion and inspiration"", that is the slogan for our Academy. It takes baby steps which will grow into huge leaps, making a difference in the heart and soul of every learner that takes the pride studying here. Small, intimate classes providing an education that is both interesting and fun puts a smile on each face, a smile that will become a smile of a future leader. Our Academy makes differences in the lives of many children, from offering innovative, high-quality education to outstanding extra-curricular activities. Opening the Academy is a dream in many instances such as; teaching new things in life, shaping the future together and lets you take initiative, deal with responsibilities, giving an opportunity to share knowledge in different fields and the opportunity of shaping the life's of children - as the saying goes: ""Children are like wet cement, whatever touches them in their youth leaves a lasting impression. Making a difference in someone else's life was and will always be a dream, passion, and goal of our Academy.3 Carol Rd, Mindalore, Krugersdorp, 1739, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:23 am local time","3 Carol Rd, Mindalore, Krugersdorp, 1739, South Africa"
Mbombela,Mpumalanga,admissions@penryn.co.za,,,https://saprivateschools.co.za/listing/penryn-primary-school/,Physical Sciences,Afrikaans,Religion Studies,Geography,Agricultural Management Practices,7:00 am - 3:00 pm,"Penryn is situated in a stunning bushveld setting on the Boschrand Hills overlooking Nelspruit and the Crocodile River Valley. The College started as a twinning project with St Stithians College in Randburg with a view to establishing an institution in the Lowveld that would provide quality, holistic education in a Christian setting, and would partner schools in rural communities surrounding Nelspruit. Accordingly from a start in 1991 with 7 scholars in Gr 1, the College has grown to 1 000 co-educational scholars in 2010, and a community initiative called Penreach now partners over 2 000 teachers from partner schools each year in a rich and meaningful programme that continues to upgrade education in surrounding communities. ? See Nelspruit / Mbombela area on map to see other schools nearby.Penryn, Mbombela, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:23 am local time","Penryn, Mbombela, South Africa, South Africa"
Kwazulu Natal,Vryheid,nardcoschool@bundunet.co.za,,,https://saprivateschools.co.za/listing/nardini-convent-pre-school/,CAPS,,Kwazulu Natal,Facebook,Twitter,7:00 am - 3:00 pm,"Nardini Convent offers sound Christian education in the Catholic tradition. This is given in a professional and caring manner so that the children may develop their God-given potential with a sense of dignity and pride. To achieve and keep this ethos is only possible if: Pupils, parents and staff are committed to work together. The present pupils enjoy the use of facilities that have been provided by the love and hard work of the Nardini Sisters and their motherhouse in Germany.Nardini Convent School, Boeren Street, Vryheid, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:23 am local time","Nardini Convent School, Boeren Street, Vryheid, South Africa, South Africa"
Brits,North West,eaglechristiancollege@gmail.com,,,https://saprivateschools.co.za/listing/eagle-christian-college/,CAPS,,Brits,Instagram,YouTube,7:00 am - 3:00 pm,"Eagle Christian College strives to develop learners academically, emotionally and spiritually to the optimum of their talents and abilities, endeavours to inculcate in learners respect for people with diverse views and backgrounds and display the love of Christ through their various abilities and talents, provides quality education that compares favourably with relevant national and international requirements and standards. aims at having classroom ratio of 25 learners per staff member. See Brits area on map to see other schools nearby. 6 Krokkodildrif Ln, Brits, 0250, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:23 am local time","6 Krokkodildrif Ln, Brits, 0250, South Africa"
Gauteng,Pretoria East,info@thewaldorfschool.co.za,,,https://saprivateschools.co.za/listing/the-waldorf-pre-school-at-rosemary-hill/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"The Waldorf School at Rosemary Hill is situated on the idyllic surrounds of a 200-hectare bio-dynamic farm in Mooiplaats, east of Pretoria. The following is what make us the ideal school for your child: High academic standards International curriculum English-medium instruction Child-centred education Boarding facilities available from Grade 1 to 9 Daily transport We maintain a very high academic standard and follow the Waldorf curriculum, an international education system applied to the South African context. Our educational principles resonate with the African notions of self-respect and dignity, combined with a comprehensive curriculum that is based on the worth of the whole individual. At The Waldorf School, children are equipped and inspired to become effective and purposeful citizens of the world. Imbued with a love of learning, they are prepared to face their future with confidence, competence and initiative. See Silver Lakes area on map to see other schools nearby.Plot 257, Mooiplaats, Pretoria, 0001, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:23 am local time","Plot 257, Mooiplaats, Pretoria, 0001, South Africa"
Mpumalanga,Middelburg,admin@brightstarschool.co.za,,,https://saprivateschools.co.za/listing/bright-star-private-primary-school/,Accounting,Music,African Languages,Tourism,Economics,7:00 am - 3:00 pm,"Are exceptional educational institutions based in Middelburg in Mpumalanga Province mainly focusing on quality learning and nurturing all individuals in their journey to achieve their full and unique potential. We are committed to developing a welcoming , safe and stimulating environment that will enable the pupil to become a responsible citizen and a lifelong eager learner. We are cognizant of each pupil s differing abilities and accommodate their various interests, personalities and strengths, thus giving the child much needed self confi dence that will translate in their personal lives. 51a Wicht St, Middelburg, 1055, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:23 am local time","51a Wicht St, Middelburg, 1055, South Africa"
Gauteng,Sandton,admin@bpms.co.za,,,https://saprivateschools.co.za/listing/bryanston-parallel-medium-primary-school/,Religion Studies,Business Studies,Tourism,History,Agricultural Sciences,7:00 am - 3:00 pm,"Baobab Montessori is set in a peaceful, safe and caring environment where children are able to grow and develop through love and respect. We cater for toddlers between 18 months and 3 years and children between the ages of 3 to 6 years. Our operating hours are from 7.30am to 17.30pm daily. Pick up time for half day is between 12.30 and 1pm. Children are required to bring their own water and snack, however a mid-morning fruit snack will be provided for the children during their work cycle. Children staying full day will be provided with a hot lunch and afternoon fruit snack. We also offer holiday care for the children over part of our school holidays. See Bryanston area on map to see other schools nearby. Sloane St, Bryanston, Johannesburg, 2191, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:23 am local time","Sloane St, Bryanston, Johannesburg, 2191, South Africa"
Limpopo,Thabazimbi,admin@neoscs.co.za,,,https://saprivateschools.co.za/listing/neos-christian-primary-school/,Agricultural Management Practices,History,Agricultural Sciences,Dramatic Arts,Computer Applications Technology (CAT),7:00 am - 3:00 pm,"This school's description is currently being updated and will appear within the near future.Neos Christian School, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:23 am local time","Neos Christian School, South Africa, South Africa"
Vanderbijlpark,Gauteng,admin@oriahprivateschool.co.za,,,https://saprivateschools.co.za/listing/oriah-pre-and-primary-pre-school/,CAPS,,Vanderbijlpark,Grade RR,Grade R,7:00 am - 3:00 pm,"Oriah Pre-and Primary School Oriah Pre-and Primary School is committed to being a provider and developer of an individualized and unique education system. Mission Statement We will endeavour to use our expertise and knowledge to provide a comprehensive, quality based education system. Oriah Pre-and Primary School is committed to excellence in education. We commit ourselves to working co-operatively together as partners with the community to facilitate the growth of our learners intellectually, spiritually, emotionally, socially and physically and to create respect for our environment and multicultural society. To accomplish this, we employ suitably qualified staff, who make use of the most innovative materials and modern technology available. Our school doors are open to all culture groups, provided they commit to uphold the rules and regulations stipulated in the constitution set out by Oriah Pre-and Primary School.Oriah Pre-and Primary School, Ameshof Street, Vanderbijlpark C. E. 3, Vanderbijlpark, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:23 am local time","Oriah Pre-and Primary School, Ameshof Street, Vanderbijlpark C. E. 3, Vanderbijlpark, South Africa, South Africa"
Eastern Cape,East London,head.hopeschools@scinc.co.za,,,https://saprivateschools.co.za/listing/hope-pre-schools/,CAPS,,Eastern Cape,Facebook,Twitter,7:00 am - 3:00 pm,"OUR VISION Constrained by the love of Jesus, we want to see the brightest possible future for children who are infected, affected, or orphaned by HIV/AIDS. OUR MISSION To achieve our vision by providing excellent education and holistic care for our children throughout their schooling years. EDUCATION We provide quality education to classes of ~ 20 children by employing trained, compassionate, and committed teachers and support staff. LOVE We provide emotional and spiritual care for every child throughout the school day and in activities beyond the classroom.. See East London area on map to see other schools nearby.Hope School, Summerpride, East London, 5247, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:23 am local time","Hope School, Summerpride, East London, 5247, South Africa, South Africa"
Mpumalanga,White River,info@acceleratedacademy.co.za,,,https://saprivateschools.co.za/listing/accelerated-academy-high-school/,CAPS,,Mpumalanga,Instagram,YouTube,7:00 am - 3:00 pm,"Situated on a hill overlooking the beautiful town of White River, sits a school with true Christian ethos and values. The peaceful surroundings create an excellent environment for kids of all ages to thrive and learn. The school celebrated their 15th birthday in 2014 and is well established, with dedicated, qualified staff. We offer Grade R - 12, with a high quality, high standard curriculum, enabling learners to excel when they reach tertiary level. Enjoy what our website has to offer and feel free to contact us, or visit us for a hot cup of coffee. Plot 68 Milner Road, White River, 1240, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:23 am local time","Plot 68 Milner Road, White River, 1240, South Africa"
Northern Cape,Kimberley,skprimarycollege@gmail.com,,,https://saprivateschools.co.za/listing/sunsetkids-primary-pre-school/,CAPS,,Northern Cape,Grade RR,Grade R,7:00 am - 3:00 pm,"Sunset Kids is a Private Primary College Gr. R-7 and Daycare with two branches located in Sunset Manor complex in Roodepan and 41 Long Street in New Park. See Kimberley area on map to see other schools nearby.41 Long St, New Park, Kimberley, 8301, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:23 am local time","41 Long St, New Park, Kimberley, 8301, South Africa"
Gauteng,Midrand,csc@curro.co.za,,,https://saprivateschools.co.za/listing/sagewood-primary-school/,Mechanical Technology,Information Technology,English,Music,African Languages,7:00 am - 3:00 pm,"Welcome to DreamHill International School, an independent private school, to be affiliated with Cambridge University and recognised with Gauteng Department of Education. DreamHill School's curriculum will be a mix of Cambridge and CAPS to ensure a stable curriculum in par with the best international schools. Our mission is to promote high quality education to support young learners in their physical, mental and intellectual development that they may play constructive roles in society, with a strong focus on the intuitive skills that every child obtains. ? See Midrand area on map to see other schools nearby.Curro Midrand Sagewood high school, Liebenberg Road, Noordwyk, Midrand, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:24 am local time","Curro Midrand Sagewood high school, Liebenberg Road, Noordwyk, Midrand, South Africa, South Africa"
Kwazulu Natal,Tugela Ferry,mabura4sbu@hotmail.com,,,https://saprivateschools.co.za/listing/lobethal-primary-school/,Religion Studies,Business Studies,Tourism,History,Agricultural Sciences,7:00 am - 3:00 pm,"Lobethal Primary School is a Reception to Year 7 School in the Adelaide Hills. The school was established in 1857 on Main St and moved to its current location, 1 School Rd, in 1903. The school values of excellence, respect, resilience, independence and responsibility are reinforced throughout school activities and celebrations.Lobethal Independent C0MBINED School, Tugela Ferry, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:24 am local time","Lobethal Independent C0MBINED School, Tugela Ferry, South Africa, South Africa"
Western Cape,Northern Suburbs,beehive1@telkomsa.net,,,https://saprivateschools.co.za/listing/beehive-montessori-pre-pre-school/,CAPS,,Western Cape,Grade RR,Grade R,7:00 am - 3:00 pm,"At the Beehive Montessori Pre-School you are about to participate in a very unique learning journey with your child. We welcome you, and invite you to participate and join our staff in providing a positive learning experience. Beehive Montessori Pre-School was established in 1983 and forms part of the Montessori Connect Group. We offer a unique environment for children aged 18 months to 6 years/Gr R without regard of race, creed, religion or national origin. Montessori Connect is a small, but growing, chain of schools in the Cape Town area. We are dedicated to providing quality education and development to all of our children. See Brackenfell Schools Mauritius Cres, East Rock, Cape Town, 7550, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:24 am local time","Mauritius Cres, East Rock, Cape Town, 7550, South Africa"
Eastern Cape,St Francis Bay,info@stfranciscollege.co.za,,,https://saprivateschools.co.za/listing/st-francis-pre-school/,IEB,,Eastern Cape,Facebook,Twitter,7:00 am - 3:00 pm,"MISSION STATEMENT ""To provide a happy, caring, disciplined and multi-cultural environment, committed to high educational standards, incorporating traditional values and life skills, which will: Provide for the intellectual, emotional, cultural, physical and spiritual needs of pre-school and primary school children Develop their full individual potential, enquiring minds and a love for learning and the environment, and Equip them for their role as valued members of society.""R330, St Francis Bay, 6312, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:24 am local time","R330, St Francis Bay, 6312, South Africa"
Gauteng,Roodepoort,admissions@tkswr.co.za,,,https://saprivateschools.co.za/listing/the-kings-pre-school-west-rand/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"This school's description is currently being updated and will appear within the near future.63 Malcolm Rd, Poortview, Johannesburg, 1740, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:24 am local time","63 Malcolm Rd, Poortview, Johannesburg, 1740, South Africa"
