Province,Town,Email,Phone,Website,Website1,Gender,Language,Curriculum,GradeMin,GradeMax,OpeningHours,Description,Address
Gauteng,Pretoria Central,info@bicollege.co.za,,,https://saprivateschools.co.za/listing/british-international-pretoria-high-school/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"In order to support demand from Pretoria students, BIC has a campus in Pretoria that caters to a smaller population. This campus also follows the CIE syllabi, but only for IGCSE and A-Levels (we only offer the Foundation level full-time at the Bryanston campus). We have a very international, bright and ambitious population of students in Pretoria, who are held to the same high BIC rules and standards. Similar to the Bryanston campus, the Pretoria campus has had numerous students achieving results on their exams that make them top in the world and or in South Africa for their subjects.. For school fees and other admissions information, please contact us below by emailing or completing the form at the bottom of this page: East Ave & Stanza Bopape Street, Eastcliff, Pretoria, 0083, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:56 am local time","East Ave & Stanza Bopape Street, Eastcliff, Pretoria, 0083, South Africa"
Limpopo,Polokwane,accounts@mepsschool.co.za,,,https://saprivateschools.co.za/listing/myngenoegen-english-private-primary-school/,Mechanical Technology,Information Technology,English,Music,African Languages,7:00 am - 3:00 pm,"Myngenoegen English Private School (MEPS) was established in 1996 as an educational institution for the express purpose of providing good quality education to the many needy students of South Africa, in the face of space shortages in the educational field and to especially to serve with achieving fluency in the language of choice of the country in the face of demands from the various field of science, business, education etc. nationally and internationally. At Myngenoegen English Private School, your child will get to express his creativity through movement, dance, drama, music, visual arts, and more! See Polokwane area on map to see other schools nearby. Myngenoegen English Private School, Polokwane, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:56 am local time","Myngenoegen English Private School, Polokwane, South Africa, South Africa"
Gauteng,Sandton,blairathollschool@zamail.co.za,,,https://saprivateschools.co.za/listing/blair-atholl-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"The Blair Atholl Schools are situated in the Lanseria area, north of Johannesburg and provide quality education to the learners of this marginalised community. Blair Atholl Primary School, which is state funded with some additional funding from the pre-school, provides education to some 480 learners from grade 1-7. While the Pre-school, relies totally on private funding and caters for 100 learners from the ages of 3-7. The pre-school has been in operation for 19 years now and as there are very few other pre-schools in the area, it is vital that the children from the surrounding impoverished communities receive some stimulation and education in preparation for their entry into formal schooling. The Blair Atholl Schools offer a unique educational opportunity which goes beyond the four walls of the classroom, providing the children with a stimulating and diversified programme that incorporates sports and cultural activities, including a music centre, library and small computer centre. The pre-school also offers a feeding scheme to its learners, which provides the children with two meals a day. Portion 90 Farm Lindley Corner of R512 (Malibongwe) & Kromdraai Lanseria, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:56 am local time","Portion 90 Farm Lindley Corner of R512 (Malibongwe) & Kromdraai Lanseria, South Africa"
Limpopo,Phalaborwa,kfpschool@telkomsa.net,,,https://saprivateschools.co.za/listing/kingfisher-private-high-school/,,Limpopo,,YouTube,,7:00 am - 3:00 pm,"Kingfisher offers a dynamic English-medium education for learners from Grade 000 to Grade 12. At Kingfisher, superior education is assured through clear emphasis on the individual development of each learner to their full potential. Kingfisher Private School is affiliated to ISASA (the Independent Schools Association of South Africa). Each child is an individual with their own unique potential and particular talents. Kingfisher classes are small and our highly qualified and dedicated staff ensure that Kingfisher children develop a love of learning and are instilled with self-esteem and the confidence to face today's challenging world.Kingfisher Private School., Rooibos Street, Phalaborwa, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:56 am local time",
Gauteng,Pretoria East,info@sparkschools.co.za,,,https://saprivateschools.co.za/listing/spark-silver-lakes-primary-school/,IEB,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"SPARK Silver Lakes will open its doors in January 2017, and will be the tenth school in the SPARK Schools network. SPARK Silver Lakes is located East of Pretoria. SPARK Silver Lakes scholars will benefit from the SPARK Silver Lakes academic programme, core values, and enrichment opportunities. We look forward to welcoming new SPARK scholars and their families to Grade R, 1, 2 and 3 in 2017. See Silver Lakes area on map to see other schools nearby.Corner Lynnwood Drive and Dudley Street, Shere, Pretoria, 0081, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:56 am local time","Corner Lynnwood Drive and Dudley Street, Shere, Pretoria, 0081, South Africa"
Gauteng,Randburg,info@ferndalenurseryschool.co.za,,,https://saprivateschools.co.za/listing/ferndale-nursery-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Welcome to Ferndale Nursery School In the heart of the leafy sububs of Ferndale lies a hidden gem. Ferndale Nursery School, a wonderful nurturing place where education is prized and independece is fostered. A school with a large shady playground with ample play equipment to nurture the play and development of our children. Ferndale Nursery School has been a household name for years and is one of the best kept secrets of Randburg, with hands on education, the way it should be. Ferndale Nursery School is a place where happy children can spend fun-filled days learning with love. See Randburg Schools 371 York Ave, Ferndale, Randburg, 2194, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:56 am local time","371 York Ave, Ferndale, Randburg, 2194, South Africa"
Kwazulu Natal,Harding,westbury@venturenet.co.za,,,https://saprivateschools.co.za/listing/westbury-preparatory-school/,Accounting,Music,African Languages,Tourism,Economics,7:00 am - 3:00 pm,"This school's description is currently being updated and will appear within the near future.Turner St, Harding, 4680, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:56 am local time","Turner St, Harding, 4680, South Africa"
Gauteng,Jhb East,info@yeshivacollege.co.za,,,https://saprivateschools.co.za/listing/yeshiva-college/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"Situated in Glenhazel, Johannesburg, Yeshiva College is the first and currently the largest torah school in Southern Africa and amongst the largest in the southern hemisphere. Yeshiva has over 1040 students and a staff complement of 180 professionals spanning across 5 schools: playschool; pre-primary school; primary school; girls high school and boys high school. At Yeshiva College, we are driven by a passion for Torah learning and living. We focus on academic excellence evident in our consistently outstanding matric results and 100% pass rate. Zionism and a deep commitment to the People, Land and State of Israel are at the heart of our ethos. Sport is central to our curriculum and Yeshiva continues to excel across all sporting arenas. Our mission is to create a nurturing environment in which the school partners with parents to provide excellence in Torah Chinuch (education) and General Studies, in order to prepare children for life and its responsibilities as Torah Jews, with values in line with the core values of our school. Long Ave & Ridge Rd, Glenhazel, Johannesburg, 2192, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:56 am local time","Long Ave & Ridge Rd, Glenhazel, Johannesburg, 2192, South Africa"
Kwazulu Natal,Durban,bmezher@cliftonschool.co.za,,,https://saprivateschools.co.za/listing/clifton-pre-school/,CAPS,,Kwazulu Natal,Facebook,Twitter,7:00 am - 3:00 pm,"Our Mission To provide a home from home for all our children, utilising our unique and beautiful surroundings. We aim to establish sound academic structures within small classes while focusing on developing the individuality of each child. We acknowledge the potential of each child to make a difference, and in so doing equip our boys and girls to face the challenges of life in contemporary South Africa and the world in general. Our Values Clifton Preparatory School is an inclusive inter-denominational Christian school. We hold the values of honesty, integrity and tolerance at our core. In all areas of pursuit, fair play, good manners and wholehearted effort are encouraged. Good citizenship is developed in our children to assist them in becoming contributing members of whatever community they live in.Â 1 Loteni Road, Nottingham Road, 3280, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:56 am local time","1 Loteni Road, Nottingham Road, 3280, South Africa"
Gauteng,Johannesburg,hello@esca.org.za,,,https://saprivateschools.co.za/listing/esca-wanderers-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"We offer an individualised, alternative learning environment for children who have a specific or general interest in sports and/or cultural activities. With access to top-class facilities and coaches, the inclusion of sports psychology, nutrition, fitness and biokinetics, we support and facilitate each individual learner's specific programme to achieve his/her personal best. We offer the Cambridge and GEDÂ® curricula and encourage a learning environment that focuses on balance, both in the classroom and on the field.21 North St, Illovo, Sandton, 2196, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:56 am local time","21 North St, Illovo, Sandton, 2196, South Africa"
Gauteng,Randburg,info@thekingsschool.co.za,,,https://saprivateschools.co.za/listing/the-kings-primary-school-robin-hills/,Civil Technology,Dramatic Arts,Computer Applications Technology (CAT),Information Technology,English,7:00 am - 3:00 pm,"Raise up and release Godly leaders through education, by guiding young hearts and minds into purposeful living, engaged learning, and meaningful contribution. Our core values are Knowledge, Integrity, New Thought, Growth and Social Impact. (K.I.N.G.S.) We believe that the greatest knowledge someone should posses is a knowledge that they are fearfully and wonderfully created in the image of God. A person's value should stem from who they are, not what they do. Helping our learners discover the value that they carry as their primary identity is of first importance. All other knowledge is built upon this foundation. Integrity of heart forms one of the cornerstones for the development of steadfast personal character. We place a high value on integrity and respect for others in all of our interactions, whether in word or deed. It is the golden thread which weaves through the moral fabric of our lives, our families and our communities. All progress depends on the constant desire for and pursuit of new thought. We understand that we are preparing our learners for future jobs that do not yet exist and because of this we believe in encouraging curiosity and creativity in the manner in which we learn, use technology, and collaborate with those around us We desire to see meaningful growth in the life of every individual we interact with. By creating a positive environment which engages individuals in a journey of lifelong learning they are empowered to discover new areas for personal growth, be it in the classroom, on the sports field, on the stage performing, or in a leadership discussion. In line with our vision of being a blessing to the local community, the city, the nation of South Africa and the nations of the world, we place a high value on creating opportunities for individuals to make a difference by contributing to establishing hope, dignity and honour in the lives of all, in whatever way, small or large. The above is filtered through the following elements within the vision of our preferred future: Quality of Learning, Cultural Expression, Sporting Excellence and Future-Focused Leadership. 3 Gemsbok Rd, Robin Hills, Randburg, 2194, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:56 am local time","3 Gemsbok Rd, Robin Hills, Randburg, 2194, South Africa"
Cape Town,Kenilworth,ferhana@themousehouse.co.za,,,https://saprivateschools.co.za/listing/mouse-house-kenilworth-pre-school/,CAPS,,Cape Town,Grade RR,Grade R,7:00 am - 3:00 pm,"Mouse-House nursery school opened its doors in January 2002. We started as a playschool with 18 children and have developed into a proper nursery school with 3 classes and 60 children. Each class has a skilled teacher and teaching assistant.Salisbury Road, Kenilworth, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:57 am local time","Salisbury Road, Kenilworth, South Africa"
Gauteng,Randburg,pcshoof@parys.co.za,,,https://saprivateschools.co.za/listing/parys-christelike-skool-primary-school/,English,Life Sciences,Mathematical Literacy,Physical Sciences,Afrikaans,7:00 am - 3:00 pm,"Parys Christelike skool se klasse bestaan uit slegs 15 leerders. Ons doelwit is om elke leerder optimaal te ontwikkel en gelukkige, gebalanseerde jong mense in die lewe in te stuur. Parys Christelike Skool is gerig op: Christelike beginsels Hoe standaard onderrig Slaagsyfer in ALLE vakke 50% If you have specific interest in this school,43 Kilkenny Rd, Parkview, Randburg, 2122, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:57 am local time","43 Kilkenny Rd, Parkview, Randburg, 2122, South Africa, South Africa"
Simondium,Western Cape,admin@simond.co.za,218 741 196,,https://saprivateschools.co.za/listing/simond-privaatskool-primary-school/,Mathematics,Accounting,Music,Business Studies,Tourism,7:00 am - 3:00 pm,"We are an independent Christian Private School in the heart of the Paarl valley with a rich history and tradition in education.At Simond Private School we strive to inspire learners to become leaders of influence within society. Our primary school is an IEB-PSI member. We are an Independent Examinations Board private school offering IEB exams. Our aim at Simond Private School is to unlock our children's God-given abilities by providing them with a wide range of activities, events and opportunities with which they are able to find their strengths and also to develop them optimally.â€‹Our aim is wide-ranging development which includes â€“ academic (mind), physical (body), values (heart) and spiritual (soul). We are mindful of the necessity to instill correct attitudes in our learners. Our aim is to produce well balanced individuals with skill sets that include durability, enthusiasm, fortitude, initiative and self-mastery.Simond Private School guarantees your child will not just be a number, your child will be known by name!R45, Paarl, Franschhoek, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:57 am local time","R45, Paarl, Franschhoek, South Africa"
Gauteng,Sandton,info@farmschool.xyz,,,https://saprivateschools.co.za/listing/monaghan-montessori-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Building the Future Traditional schooling, the kind that you and I were a part of, cannot adequately prepare children for the dynamic world they are going to be a part of as adults. Your child is unique, unlike any other, and because of this, they need a child-centered, processed based learning environment that changes and evolves with them. Welcome to Monaghan Montessori, a school where your child's context matters. With us, learning is an engaging process based on methodologies which are process-based and developmentally appropriate. For school fees and other admissions information, please contact us below by emailing or completing the form at the bottom of this page:Monaghan Montessori School, Ashenti Road, Pretoria Rural, Lanseria, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:57 am local time","Monaghan Montessori School, Ashenti Road, Pretoria Rural, Lanseria, South Africa, South Africa"
Gauteng,Pretoria Central,opti-baby-brooklyn@saprivateschools.co.za,,,https://saprivateschools.co.za/listing/opti-baby-kids-brooklyn-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Opti-Baby & Kids we create a place of wellbeing and joy - to bring parents like you the enormous comfort that comes with knowing your little one is cared for and thriving. These are our philosophies and values that shape Opti-Baby & Kids experiences and set us apart from other day-care centres. Developing 21st century children with the skills to cope in an ever changing world. To offer a premium, national infant and ECD learning experience through: Dedicated staff who applyÂ inspired effortsÂ to grow young minds and bodies; Parental partnership to foster anÂ extended-family environmentÂ for your child; and AÂ best-in-classÂ curriculum Our Core Values - The WHY concept: Safety and Security Caring, loving and nurturing Innovation Learning through fun and play Continuous development Educationally relevant Professionalism A partner in parenting106 Bronkhorst St, Groenkloof, Pretoria, 0027, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:57 am local time","106 Bronkhorst St, Groenkloof, Pretoria, 0027, South Africa, South Africa"
South Peninsula,Kommetjie,admissions@imhoffwaldorf.org,,,https://saprivateschools.co.za/listing/imhoff-waldorf-pre-school/,CAPS,,South Peninsula,Grade RR,Grade R,7:00 am - 3:00 pm,"Imhoff Waldorf School is an independent community-orientated school offering holistic and creative Waldorf education to children from the South Peninsula. We are the only Waldorf School in the South Peninsula. Our school is situated amongst the trees in proximity to an animal farm, providing a unique rural experience not often found within our present urban environment. We are completely powered by solar and wind power. Our school has a Parent & Child Circle, Toddler Group, Playgroup, Kindergarten, and a Primary School from Class 1 to Class 7.Slangkop Road, Ocean View, Cape Town, 7975, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:57 am local time","Slangkop Road, Ocean View, Cape Town, 7975, South Africa, South Africa"
Gauteng,Jhb South,info@edumore.co.za,,,https://saprivateschools.co.za/listing/edumore-christian-academy-high-school/,IEB,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"Edumore Christian Academy is a Christ-centred community that provides a safe environment for students to grow spiritually, academically, physically, and socially. Klipriviersberg Recreation Centre, Kibler Park, Johannesburg South, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:57 am local time","Klipriviersberg Recreation Centre, Kibler Park, Johannesburg South, South Africa"
Western Cape,City Bowl,info@disa-park-pre-primary.co.za,,,https://saprivateschools.co.za/listing/disa-park-pre-primary/,CAPS,,Western Cape,Grade RR,Grade R,7:00 am - 3:00 pm,"Disa Park Pre-primary is a child-centered pre-primary school situated on the slopes of Table Mountain in Cape Town, where diversity is embraced and every child enjoys play and learning in a safe and nurturing environment.21 Clifford Ave, Vredehoek, Cape Town, 8001, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:57 am local time","21 Clifford Ave, Vredehoek, Cape Town, 8001, South Africa"
Western Cape,Knysna,admissions@knysnamontessori.co.za,,,https://saprivateschools.co.za/listing/knysna-montessori-pre-school/,CAPS,,Western Cape,Facebook,Twitter,7:00 am - 3:00 pm,"Knysna Montessori School comprises a Pre-School, Primary School and High School. The High School offers an IEB Matric, as well as boarding for both weekly and termly boarders. Knysna Montessori School was formed in 1997 under the auspices of the BMS Trust when founder, Taddy Beyleveld, extended Montessori Methodology and Philosophy from a Pre-School into a 6-9 year old Primary School Group. Today KMS offers a comprehensive Montessori education, where a child can begin at age 2 in the Pre-school, and emerge at 18 from the High School with an IEB Matric. Knysna Montessori School is registered as an Independent School with the Western Cape Education Department (WCED) and is also Umalusi accredited. The KMS Curriculum covers the requirements of the National Curriculum Statements, using an integrated approach to attain the outcomes and assessment standards set by the Department of Education. ?Knysna Montessori School, Kanonkop Street, Kanonkop, Knysna, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:57 am local time","Knysna Montessori School, Kanonkop Street, Kanonkop, Knysna, South Africa, South Africa"
Kwazulu Natal,Pinetown,prin@jwesleyptn.co.za,,,https://saprivateschools.co.za/listing/john-wesley-pre-school/,CAPS,,Kwazulu Natal,Facebook,Twitter,7:00 am - 3:00 pm,"It is through the independent completion of tasks that the children develop a strong sense of confidence in their abilities. This gives them the courage to take on further challenges and allows them to progress through the various learning areas. The three year Montessori experience gives the children a joy of learning which prepares them for future challenges. In addition, the teachers gain a unique understanding of the child as an individual. See Pinetown Schools 30 Bamboo Ln, New Germany, Pinetown, 3620, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:57 am local time","30 Bamboo Ln, New Germany, Pinetown, 3620, South Africa, South Africa"
Kwazulu Natal,Durban,admin@dlacademy.co.za,,,https://saprivateschools.co.za/listing/destiny-life-academy-high-school/,CAPS,,Kwazulu Natal,Facebook,Twitter,7:00 am - 3:00 pm,"Destiny Life Academy is a small private independent christian school just on the outskirts of Ballito, Kwa Zulu Natal. We are a dynamic school where every person is cared for, encouraged and nurtured to reach their God given potential. We believe that every child is ""Destined For Greatness"" and assist them in achieving their goals. Our principal duo, Mrs Colleen Moodley and Mrs Niki Balkovic, and our talented team of teachers have your children's best interests at heart. DLA's learning structure and teacher to student interaction and communication creates an authentic, supportive and positive environment for your children, allowing them to radiate and bring out their best. The staff at DLA are committed to creating a space where every child can achieve their full potential. We offer : National curriculum National senior certificate Small classes Dynamic learning environment Opportunities to excel in leadership, the arts, entrepreneurship and sport 5 Burnedale Pl, Umhlali, Dolphin Coast, 4390, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:57 am local time","5 Burnedale Pl, Umhlali, Dolphin Coast, 4390, South Africa"
Barberton,Mpumalanga,adminba@metropolitangroup.co.za,,,https://saprivateschools.co.za/listing/barberton-academy-primary-school/,African Languages,Physical Sciences,Afrikaans,Visual Arts,Geography,7:00 am - 3:00 pm,"Our little Gummies had such a busy year. They had a number of excursions and events at the school. It is such a great joy to have them as part of the school. This year the Gummies joined us on our Heritage Tour in September and what fun we had with them. Thank you to all the child care practitioners who make sure that they well taken care of, they are the best. To the support staff in the school, thank you for your hard work in making sure that the school is clean and safe at all times, you are the backbone of this institution. I want to say thank you to those learners who took their work seriously, we are all really proud of your performances and achievements. To those who were not taking their school work seriously, you need to change , it is you future at stake, I said this last year and I'm saying it again; the opportunities you have today might not be there tomorrows, so try to do your level best always.Platt St, Barberton, 1300, South AfricaPlatt St, Barberton, 1300, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:57 am local time","Platt St, Barberton, 1300, South Africa"
Gauteng,Midrand,admin@gallagherschool.co.za,,,https://saprivateschools.co.za/listing/gallagher-combined-primary-school/,Accounting,Music,African Languages,Tourism,Economics,7:00 am - 3:00 pm,"We offer after school care in the form of homework facilities followed by extra-mural activities until 17h00. There is an extra fee for this service537 Lupton Dr, Halfway House, Midrand, 1685, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:57 am local time","537 Lupton Dr, Halfway House, Midrand, 1685, South Africa"
Akasia,Limpopo,admin@meps.za.org,https://solutions4learning.co.za/,,https://saprivateschools.co.za/listing/mokopane-english-combined-primary-school/,English,IEB,,Mokopane,Facebook,7:00 am - 3:00 pm,"This school's description is currently being updated and will appear within the near future.Mokopane English Combined School, Kiepersol Street, Akasia, Mokopane, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:57 am local time","Mokopane English Combined School, Kiepersol Street, Akasia, Mokopane, South Africa, South Africa"
Gauteng,Randburg,randburg@taalct.co.za,,,https://saprivateschools.co.za/listing/taal-net-st-johns-primary-school/,IEB,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"From Grade R â€“ 9 we follow the international curriculum (Cambridge) to create a strong foundation and from Grade 10 to 12 students have a chance to choice either Cambridge curriculum or Caps curriculum. 384 Kent Ave, Ferndale, Randburg, 2000, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:57 am local time","384 Kent Ave, Ferndale, Randburg, 2000, South Africa"
Eastern Cape,King William's Town,cleverkidsplayschool@gmail.com,https://cornwall.co.za/,,https://saprivateschools.co.za/listing/clever-kids-play-pre-school/,English,CAPS,,Grade R,Facebook,7:00 am - 3:00 pm,"King Wiilliam's Town make an enquiry Clever Kids Play School King Wiilliam's Town is a preprimary school. See King William's Town Schools11 Raglan St, Qonce, 5601, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:57 am local time","11 Raglan St, Qonce, 5601, South Africa"
Gauteng,Pretoria Central,admissions@hatfieldcs.co.za,,,https://saprivateschools.co.za/listing/hatfield-christian-primary-school/,Mathematical Literacy,Mathematics,Accounting,Religion Studies,Business Studies,7:00 am - 3:00 pm,"Hatfield Christian School is a private, Christian school situated in Pretoria East; a ministry of the Hatfield Christian Church. Children from other denominations are welcome. We currently have 690 pupils ranging from Pre-primary - Grade 12. For school fees and other admissions information, please contact us below by emailing or completing the form at the bottom of this page. 551 January Masilela Dr, Waterkloof Glen, Pretoria, 0010, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:57 am local time","551 January Masilela Dr, Waterkloof Glen, Pretoria, 0010, South Africa"
Western Cape,Winelands,info@sparkschools.co.za,,,https://saprivateschools.co.za/listing/spark-lynedoch-primary-school/,Agricultural technology,Dance Studies,Civil Technology,Hospitality Studies,Mechanical Technology,7:00 am - 3:00 pm,"SPARK Lynedoch opened in January 2016 and is the sixth school in the SPARK Schools network. SPARK Lynedoch is located in the Stellenbosch area, east of Cape Town. SPARK Lynedoch scholars benefit from the SPARK Schools academic programme, core values, and enrichment opportunities. SPARK Lynedoch offers Grades R, 1, 2, 3 and 4 in 2016. English is the medium language, with Xhosa being offered as a second language. Along with the five SPARK core values, SPARK Lynedoch focuses on sustainability, with students learning about how to protect the environment around them for the future. SPARK Lynedoch scholars are also physically fit and highly creative, participating in enrichment activities, such as engineering, dance, pre music. See Stellenbosch area on map to see other schools nearby.Lynedoch Road, Baden Powell Drive, Lynedoch, Stellenbosch, 7603, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:57 am local time","Lynedoch Road, Baden Powell Drive, Lynedoch, Stellenbosch, 7603, South Africa"
