Province,Town,Email,Phone,Website,Website1,Gender,Language,Curriculum,GradeMin,GradeMax,OpeningHours,Description,Address
Gauteng,Roodepoort,admissions@tkswr.co.za,,,https://saprivateschools.co.za/listing/the-kings-primary-school-west-rand/,Visual Arts,Geography,Agricultural Management Practices,Dance Studies,Civil Technology,7:00 am - 3:00 pm,"This school's description is currently being updated and will appear within the near future.63 Malcolm Rd, Poortview, Johannesburg, 1740, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:01 am local time","63 Malcolm Rd, Poortview, Johannesburg, 1740, South Africa"
Bedelia,Free State,school@sasw.co.za,,,https://saprivateschools.co.za/listing/st-andrews-pre-school-welkom/,CAPS,,Bedelia,Grade RR,Grade R,7:00 am - 3:00 pm,"St Andrew's School is a religious school, founded on an Anglican ethos. We are inspired by our faith in God, and are a people of hope, imagination and commitment. St Andrew's School is a place of learning where acceptance and belonging prevails. We value the unique richness of every individual member of the school community. In a dynamic and stimulating environment, we provide an education of body, mind and spirit. We educate for life. We help young people to become happy, confident and competent people of hope and personal integrity, with a deep sense of justice and compassion, and with this a sense of social responsibility to transform the world around them.Corner of Hamlet Road and St Andrew""s Way, Bedelia, Welkom, 9459, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:01 am local time","Corner of Hamlet Road and St Andrew""s Way, Bedelia, Welkom, 9459, South Africa"
Gauteng,Faerie Glen,info@bbps.co.za,,,https://saprivateschools.co.za/listing/bright-beginnings-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Bright Beginnings Preschool ensures to offer a high standard of childcare, education and learning. We strive for Inclusive Education, focusing on the individual child holistically. It is our aim to incorporate international standards and to provide your child with the nurture, growth and learning that is imperative.112 Church St, Johannesburg North, Randburg, 2188, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:01 am local time","112 Church St, Johannesburg North, Randburg, 2188, South Africa"
Gauteng,Centurion,admin@zwartkopcs.co.za,,,https://saprivateschools.co.za/listing/zwartkop-christian-primary-school/,Accounting,Music,African Languages,Tourism,Economics,7:00 am - 3:00 pm,"The Zwartkop Christian School partners with Christian parents to: provide a Biblically integrated education which equips students embrace Biblical truth, to strive for academic excellence and to exemplify Christlike servant hoods in homes, churches and communities. See Centurion Schools 142 Pine Ave, Bronberrick, Centurion, 0157, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:01 am local time","142 Pine Ave, Bronberrick, Centurion, 0157, South Africa"
Eastern Cape,Uitenhage,secretary@folcs.co.za,,,https://saprivateschools.co.za/listing/fountain-of-life-christian-primary-school/,African Languages,Physical Sciences,Afrikaans,Visual Arts,Geography,7:00 am - 3:00 pm,"This school's description is currently being updated and will appear within the near future.66 Caledon St, Central, Kariega, 6229, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:01 am local time","66 Caledon St, Central, Kariega, 6229, South Africa"
Arcadia,Gauteng,lsteinbrucker@aisj-jhb.com,,,https://saprivateschools.co.za/listing/american-international-high-school-johannesburg/,CAPS,,Arcadia,Facebook,Twitter,7:00 am - 3:00 pm,"As South Africa continues to attract foreign companies and diplomatic missions, AISJ's growth will be directly connected with South Africa's renaissance. Our diverse student population today stands at approximately 107 nationalities school-wide and AISJ provides an atmosphere in which students can maximize the academic potential in a safe and encouraging environment. To maintain the school's strong tradition of providing an excellent balanced program, while attracting new students, AISJ will have to continue growing, and the school's Facilities Master Plans foresees a Johannesburg campus that can accommodate 1050 students, and a Pretoria Campus that can accommodate 300 students. In short, the school is well positioned to accommodate projected growth. For school fees and other admissions information, please contact us below by emailing or completing the form at the bottom of this page: Scorpion Trail St, Knopjeslaagte, Midrand, 1682, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:02 am local time","Scorpion Trail St, Knopjeslaagte, Midrand, 1682, South Africa"
Gauteng,Sandton,waldorf@michael-mount.co.za,,,https://saprivateschools.co.za/listing/michaelmount-waldorf-primary-school/,Visual Arts,Geography,Agricultural Management Practices,Dance Studies,Civil Technology,7:00 am - 3:00 pm,"Founded in 1960 by a group of progressive parents, Michael Mount Waldorf School is a mainstream school that focuses on educating the whole child using the educational principles laid down by Dr Rudolf Steiner. We provide an age-appropriate, child-centred curriculum ensuring that our children experience wide-ranging subject matter that gives them a real sense of the world in which they live. The Waldorf curriculum is an integrated Primary and High School system with the developmental stages of the child being the basis upon which subjects are introduced. The Main Lesson, which takes place in the first two hours of the school day when the children are at their most attentive, provides an in-depth exploration of any given subject. Each main lesson block lasts approximately four weeks, during which time children learn to approach the topic using all of their senses, to feel, think and experience the subject, making it their own. Their enthusiasm for learning can be seen in the quality of the self-made books that each student creates for the main lessons. ? ? See Bryanston area on map to see other schools nearby. Michael Mount Waldorf School, Culross Road, Bryanston, Johannesburg, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:02 am local time","Michael Mount Waldorf School, Culross Road, Bryanston, Johannesburg, South Africa, South Africa"
Kwazulu Natal,Midlands,admissions@cliftonprep.org.za,,,https://saprivateschools.co.za/listing/clifton-preparatory-pre-school/,CAPS,,Kwazulu Natal,Grade RR,Grade R,7:00 am - 3:00 pm,"Our Mission To provide a home from home for all our children, utilising our unique and beautiful surroundings. We aim to establish sound academic structures within small classes while focusing on developing the individuality of each child. We acknowledge the potential of each child to make a difference, and in so doing equip our boys and girls to face the challenges of life in contemporary South Africa and the world in general. Our Values Clifton Preparatory School is an inclusive inter-denominational Christian school. We hold the values of honesty, integrity and tolerance at our core. In all areas of pursuit, fair play, good manners and wholehearted effort are encouraged. Good citizenship is developed in our children to assist them in becoming contributing members of whatever community they live in.Â1 Loteni Road, Nottingham Road, 3280, South Africa1 Loteni Road, Nottingham Road, 3280, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:02 am local time","1 Loteni Road, Nottingham Road, 3280, South Africa"
Gauteng,Jhb South,farzana@cheekymonkeysplaygroup.co.za,,,https://saprivateschools.co.za/listing/cheekymonkeys-ridgeway-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Cheeky Monkeys Playgroup is an educational programme based on secular learning with an islamic etho's. Specifically designed around 3 to 5 year old toddlers , We provide a stimulating yet fun environment for your little ones.2 Elaine St, Ridgeway, Johannesburg South, 2191, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:02 am local time","2 Elaine St, Ridgeway, Johannesburg South, 2191, South Africa"
Western Cape,George,office@countryhouseschool.co.za,721 018 282,https://countryhouseschool.co.za/,https://saprivateschools.co.za/listing/country-house-primary-school/,Swimming,Athletics,Ball Skills,Christian,Co-Ed (Mixed),,"George Little Farm Pre-School & Nursery was founded in March 2014, it began with a small dream of creating a bilingual learning environment that offered a homely, loving, nurturing and stimulating atmosphere, in nature surroundings, in a farm, country setting.In a small wooden classroom, with only two little ones and two dedicated teachers, little did we know that the Lord had bigger plans for our “Little Farm School”.A short year later, we had moved premises and purchased a 6900 squares meter property, we grew to educating and caring for over 80 children and taught over 150 kids how to swim in our sister business, George Swim School. Our School is a family-owned business, consisting of 2 Directors and 3 financial advisors.We further expanded in 2020 introducing our Primary School, Country House School.We look forward to welcoming your Family to CHS!Witfontein, George Ward 22, George Local Municipality, Garden Route District Municipality, Western Cape, South AfricaMondayN/ATuesdayN/AWednesdayN/AThursdayN/AFridayN/ASaturdayClosedSundayClosed
							November 11, 2024 9:02 am local time","Witfontein, George Ward 22, George Local Municipality, Garden Route District Municipality, Western Cape, South Africa"
Bedfordview,Gauteng,admissions@standrews.co.za,(011) 453 9408,https://www.standrews.co.za/,https://saprivateschools.co.za/listing/st-andrews-pre-school-for-girls/,All Girls,English,CAPS,,Jhb East,7:00 am - 3:00 pm,"St Andrew's School for Girls is a Christian school situated on the eastern side of Johannesburg in beautiful surroundings. The school offers a wealth of opportunities for young women to embrace. Our academic programme is challenging and imaginative, designed to foster intellectual curiosity and a lifelong love of learning. It is essential that all in our charge are equipped to take on the challenges of change and progress. Bus services are available on certain routes. Both the preschool and junior school offer aftercare facilities. Preschool We cater for boys and girls from three months to five years. Our groups are small and each child receives individual attention and plenty of love and care. There is a large, beautiful playground. We have a holistic approach to learning and aim to educate each child in all aspects of development - socially, emotionally physically, musically, creatively and linguistically. Junior School Our Junior School (grade 0 - 7) nestles against Gillooly's Hill. The girls learn in cheerful classrooms and spend their breaks and lunch times in beautiful gardens playing chess, chatting or using the playground equipment.St Andrews Ave, Senderwood, Germiston, 2145, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:02 am local time","St Andrews Ave, Senderwood, Germiston, 2145, South Africa"
Western Cape,Mossel Bay,admin@kidskingdommb.co.za,,,https://saprivateschools.co.za/listing/kids-kingdom-mossel-bay-primary-school/,Tourism,Economics,Visual Arts,Consumer Studies,Agricultural technology,7:00 am - 3:00 pm,"Private Pre & Primary school with excellent academic standards, comprehensive sports development program, top notch security, nutritional meals, advanced, enhanced CAPS curriculum with international components.Kids Kingdom Creche & Pre-School, 17th Avenue, Mossel Bay Central, Mossel Bay, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:02 am local time","Kids Kingdom Creche & Pre-School, 17th Avenue, Mossel Bay Central, Mossel Bay, South Africa, South Africa"
Gauteng,Jhb East,CrossroadsCAcademy@hotmail.com,,,https://saprivateschools.co.za/listing/crossroad-christian-academy-high-school/,Afrikaans,Dual-Medium,CAPS,,Kempton Park,7:00 am - 3:00 pm,"This school's description is currently being updated and will appear within the near future.121 Second Rd, Brentwood Park AH, Kempton Park, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:02 am local time","121 Second Rd, Brentwood Park AH, Kempton Park, South Africa"
Gauteng,Kirkney,Admin.kirkney@acudeo.co.za,,,https://saprivateschools.co.za/listing/acudeo-primary-school-kirkney/,Music,African Languages,Physical Sciences,Economics,Visual Arts,7:00 am - 3:00 pm,"ACUDEO College is founded in the Christian faith and principles. ACUDEO is a composite word with the roots Acumen, the ability to think clearly, make good decisions and exercise sound judgement and Deo, which is Greek for God. The name Acudeo embodies growing one's knowledge and skills in the presence and under the guidance of God I am Emmanuel Ramathavha and I am very excited to be the founding Principal of ACUDEO College Kirkney. My passion is education and I have been involved in the profession for 14 years. I started out as a Physical Science teacher in rural Kwa-Zulu Natal (e-Nkandla) in 2003. As a young teacher the experience in KZN taught me to do more with less and to appreciate the power of education in changing lives and as a tool to develop our country. In 2009, I joined the Gauteng Department of Education at Eqinisweni Secondary in Ivory Park (one of the best performing high schools in the township). I served the school as a Physical Science educator and later Head of Department for Sciences. The experience presented me with an opportunity to join Mindset (DSTV channel 319) as a Physical Science tutor.Simonsberg Ave, Kirkney, Pretoria, 0182, South AfricaSimonsberg Ave, Kirkney, Pretoria, 0182, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:02 am local time","Simonsberg Ave, Kirkney, Pretoria, 0182, South Africa"
Bloemfontein,Free State,principal@olive-ridge-school.co.za,,,https://saprivateschools.co.za/listing/olive-ridge-pre-school/,CAPS,,Bloemfontein,Facebook,Twitter,7:00 am - 3:00 pm,"Olive Ridge is a new school, opening in 2020 with Phase one for Pre-Primary (18 months to Grade 0) and Junior Preparatory for ages 6/7 (Grade 1). Our school will be dedicated to preparing our wonderful children for the future, helping them compete internationally and instilling the emotional intelligence to cope with the demands of a digital world. Olive Ridge School will have a unique language approach that incorporates early mother-tongue tuition. See Bloemfontein area on map to see other schools nearby.Olive Ridge School, Calliope Street, Bayswater, Bloemfontein, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:02 am local time","Olive Ridge School, Calliope Street, Bayswater, Bloemfontein, South Africa, South Africa"
Boksburg,Gauteng,sionacademy18@gmail.com,,,https://saprivateschools.co.za/listing/sion-private-academy-primary-school/,Physical Sciences,Afrikaans,Religion Studies,Geography,Agricultural Management Practices,7:00 am - 3:00 pm,"This school's description is currently being updated and will appear within the near future.CNR DOONE AVENUE and, Rondebult Rd, Comet, Boksburg, 1459, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:02 am local time","CNR DOONE AVENUE and, Rondebult Rd, Comet, Boksburg, 1459, South Africa"
Western Cape,Knysna,K.Trollip@Oakhillschool.co.za,,,https://saprivateschools.co.za/listing/oakhill-pre-school/,CAPS,,Western Cape,Facebook,Twitter,7:00 am - 3:00 pm,"Pre-writing skills are developed through painting, cutting, playdough, pegboards and puzzlemaking. Pre-maths skills are developed through counting games, computers and music. A Swim School shares the premises, ensuring all our children have access to lessons. Busy Bodies Ball Skills are included in school fees, while additional on-site activities include Kindermusik, Cricket, Soccer and Ballet. Ample time is spent in the playground encouraging sharing and companionship, while developing gross motor skills. Puppet shows, outings and live animal shows add diversity to their learning experience. Children are offered breakfast upon arrival (before 08:00), and they have a mid morning snack at 10:00. A fully balanced cooked lunch is served at midday, followed by a sleep between 12:30 and 14:00. Aftercare children are given a snack at 15:00. A non-refundable application fee of R500.00, R4000 refundable deposit plus an annual equipment levy on acceptance of R800.00 is required to secure a place for your child. You are welcome to visit our teachers and children in action at the school. For visits or further information, please contact Natalie or Cheryl Howes on 011 783 3108 (am).Oakhill Preschool, Bauhinia Street, Morningside, Sandton, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:02 am local time","Oakhill Preschool, Bauhinia Street, Morningside, Sandton, South Africa, South Africa"
Gauteng,Jhb South,info@birchacademy.co.za,,,https://saprivateschools.co.za/listing/birch-academy-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Birch Academy is a vibrant and lively school where each child is afforded the opportunity to receive a holistic education that reflects our Christian ethos. We aim to provide a warm and nurturing environment where  children can explore and discover their talents and develop the necessary skills that will prepare them for their future.95 Malta Rd, Naturena, Johannesburg, 2064, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:02 am local time","95 Malta Rd, Naturena, Johannesburg, 2064, South Africa"
North West,Potchefstroom,potchefstroom@redwoodschools.co.za,180119585,https://redwoodschools.co.za/potchefstroom/,https://saprivateschools.co.za/listing/redwood-pre-school-potchefstroom/,Co-Ed (Mixed),English,CAPS,Grade RR,Grade R,7:00 am - 3:00 pm,"Redhill School is an independent, co-educational, multi-faith school situated in Morningside, Johannesburg. Founded on a rich 108-year history and on the traditional values of academic excellence and diversity. Redhill has been and continues to be a leader amongst IEB schools in South Africa. We are proud to be recognised as a school that embraces the unique needs of pupils through a family-centred approach which aims to foster strong relationships between teachers, pupils and parents alike. This school/family partnership ensures positive educational and social outcomes for all pupils and contributes to the development of a warm and caring school community. Redhill is a combined school consisting of three phases that operate in close cooperation with one another to deliver a consistent learning environment that is in alignment with our core mission. The synergy that has been created between each school allows pupils to transition through each stage of the learning cycle easily and enables continuous improvement at all levels.Plot 2, Modderdam, Turfvlei AH, Potchefstroom, 2531Monday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:02 am local time","Plot 2, Modderdam, Turfvlei AH, Potchefstroom, 2531"
Rustenburg,North West,mtsera@mweb.co.za,,,https://saprivateschools.co.za/listing/mount-sera-primary-pre-primary-primary-school/,African Languages,Physical Sciences,Afrikaans,Visual Arts,Geography,7:00 am - 3:00 pm,"Mount Sera Primary is an Independent, Christian, English-medium and co-educational day school and boarding school, catering from Pre-Primary to Grade 7. Mount Sera has been registered with the North West Department of Education since 2006 (EMIS 600105073) and is currently in the process of applying for UMALUSI accreditation. Mount Sera strives to provide a high quality academic education and aims to produce honest and well-disciplined learners who are prepared for their role in society. To this end it is the intention of Mount Sera Primary to maintain small classes in order to support learners' individual needs in a positive and caring atmosphere. Passionate about creating a learning culture and developing a high level of literacy and numeracy amongst our learners, the teachers of Mount Sera Primary offer complementary after-school lessons in order to remediate, enrich and further support our learners' academic foundation. We believe that children are individuals. To this end we will provide quality education with a view to instilling a sense of personal responsibility and social consciousness that will enable learners to realize their full potential and become independent thinkers. This will be shaped by the principles of transformation, equity and Ubuntu. Mount Sera Primary, Heystek Street, Rustenburg, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:02 am local time","Mount Sera Primary, Heystek Street, Rustenburg, South Africa, South Africa"
Western Cape,West Coast,admissions@cbcstjohns.co.za,,,https://saprivateschools.co.za/listing/cbc-st-johns-pre-school/,CAPS,,Western Cape,Grade RR,Grade R,7:00 am - 3:00 pm,"As an independent Catholic school, our aim is to provide an enriched, holistic education based on Gospel values, where the spirituality of each person is nurtured in an environment where life, faith, family, excellence and diversity are celebrated. By recognising each child's potential, we aspire to produce students who are meaningful contributors to a world requiring social advocacy, compassion, tolerance and innovative thinking. Ethos is significant to Catholic schools and operates from the very centre of everything encompassing our college community. Its primary function is to act as a custodian to all who work within the walls of CBC St John's Parklands. It is how we ... Greet each other in the mornings. Address one another in class and on the playground. Manage our classrooms, behave in class and keep our learning space tidy, calm and conducive to learning. Relate to each other as teachers, students and parents. Organise our structures to reflect the democratic and inclusive nature of the school. Develop and implement our policies to enable everybody to reach their full potential.Parklands Main Rd &, Dorchester Dr, Parklands, Cape Town, 7441, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:02 am local time","Parklands Main Rd &, Dorchester Dr, Parklands, Cape Town, 7441, South Africa"
Kwazulu Natal,North Coast,info@umhlangapreprimary.co.za,,,https://saprivateschools.co.za/listing/umhlanga-pre-primary-pre-school/,IEB,,Kwazulu Natal,Grade RR,Grade R,7:00 am - 3:00 pm,"The greatest gift we can give our children is to teach them to believe in themselves and their ability to cope with what life has to offer. Education is constantly changing, as are the demands on our children. It is essential for us to help each child to develop a strong sense of self so as to better prepare them for life's challenges. In the Play Group and Pre-School we strive to create a warm, happy and safe environment enriched with an exciting programme, encouraging children to develop a love for learning and a sense of anticipation for what is around the corner. Our focus is on the holistic development of each of our children, thus placing equal importance on every area of learning.5 Bruton Close, 4150 Durban, South Africa., South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:02 am local time","5 Bruton Close, 4150 Durban, South Africa., South Africa"
Gauteng,Johannesburg,opti-baby-melrose-estate@saprivateschools.co.za,,,https://saprivateschools.co.za/listing/opti-baby-kids-melrose-estate-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"At Opti-Baby & Kids we create a place of wellbeing and joy â€“ to bring parents like you the enormous comfort that comes with knowing your little one is cared for and thriving. These are our philosophies and values that shape Opti-Baby & Kids experiences and set us apart from other day-care centres.47 Glenhove Rd, Melrose Estate, Johannesburg, 2196, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:02 am local time","47 Glenhove Rd, Melrose Estate, Johannesburg, 2196, South Africa"
Gauteng,Jhb East,admissions@stcatherines.org.za,,,https://saprivateschools.co.za/listing/st-catherines-germiston-primary-school/,Tourism,Economics,Visual Arts,Consumer Studies,Agricultural technology,7:00 am - 3:00 pm,"Independent Catholic Co-ed School. Grade 000 to 12. Your child's education is the most important decision you will ever make. It lasts a lifetime! We are large enough to offer a wide range of subjects and activities yet small enough to ensure that learners develop strong academic, cultural, sport and leadership skills in a secure and loving environment. First Convent School established on the East Rand. We invite prospective families to visit our school to experience the happy, relaxed environment in which our students thrive, as we are one family and that's what makes us so unique! St Catherine's Primary School is proud to announce our Leaders for 2015! See Germiston area on map to see other schools nearby.31 Piercy Ave, Parkhill Gardens, Germiston, 1401, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:02 am local time","31 Piercy Ave, Parkhill Gardens, Germiston, 1401, South Africa"
Gauteng,Randburg,info@crossroadsschool.co.za,,,https://saprivateschools.co.za/listing/crossroads-primary-school/,Electrical Technology,Hospitality Studies,Mechanical Technology,Mathematics,Accounting,7:00 am - 3:00 pm,"Crossroads School educates bright children who have a learning challenge and have experienced adversity and struggled to keep up with their mainstream pupils or as a young child have benefited from the additional input of occupational, speech or play therapy and further intervention is required. Remedial children require additional support in the academic essentials of achieving the 3 Rs - reading, writing and arithmetic. This is the child who thinks outside the box, the child who learns differently. The remedial child needs help to master certain concepts or to be taught coping strategies to compensate for areas of difficulty. The mastery of concepts or the learning of coping strategies occurs as a result of good quality remedial education; the type Crossroads provides. Crossroads' multi-disciplinary approach means all your child's needs will be addressed within the context of the school. Good quality education looks to find ways to unlock the potential of your child with the ultimate aim of returning your child to a mainstream school, when ready. Progress is checked annually through the use of standardised assessments. 106 13th St, Victory Park, Randburg, 2195, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:02 am local time","106 13th St, Victory Park, Randburg, 2195, South Africa"
La Rochelle,Gauteng,hymaxdaycare@outlook.com,,,https://saprivateschools.co.za/listing/hymax-daycare-primary-school/,Music,African Languages,Physical Sciences,Economics,Visual Arts,7:00 am - 3:00 pm,"Before and after school care is provided for school-age students up to age 12. After school, they are given a snack and time to do their homework, along with any help they need. Then they have a mixture of individual and group activities, some self-directed and some coordinated by their trained teacher. Time is made for outdoor play on a daily basis, weather permitting. Without realizing it, they are still learning, even when the homework is done! In addition, Hymax Holiday Camp is a special time that keeps them active and learning during those weeks. We choose an overall theme, and then we give the students weeks of fun, exciting activities to do that keep them learning, reading, and expanding their knowledge in many areas. They develop self-confidence and a love of learning. ? 123 Pritchard St, Johannesburg North, Randburg, Gauteng, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:03 am local time","123 Pritchard St, Johannesburg North, Randburg, Gauteng, South Africa, South Africa"
Gauteng,West Rand,admin@barachelca.com,,,https://saprivateschools.co.za/listing/barachel-christian-academy-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"Barachel Christian Academy is an Independent Christian School, which uses the Revised National Curriculum Statement update. Learner and teacher support materials are supplied by Accelerated Christian Education SA. Admissions Policy: Barachel has an open policy with regard to student admission. Any student whose parents are willing to pay the school fees and who understand and agree to the Christian character of the school may attend the Academy. All students undergo a Diagnostic Test. The results of this test determine the Level at which the student will begin working. All results are shown to the parents and carefully explained in terms of the implication to the student's future progress. The school admits learners from Grade 0 to Grade 12. A contract is drawn up on admission between the parents and the school.18 Robinson St, Randfontein, 1760, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:03 am local time","18 Robinson St, Randfontein, 1760, South Africa"
Gauteng,Midrand,admin@mlpp.co.za,,,https://saprivateschools.co.za/listing/midlands-pre-primary-pre-school/,CAPS,,Gauteng,Facebook,Twitter,7:00 am - 3:00 pm,"Midlands Pre-Primary School (MLPP) is a parallel medium school, located in Midrand Estate. The rural atmosphere of the Estate is reflected in MLPP's beautiful grounds and Bondev Developments' vision for the school, namely to create a place where toddlers can feel safe and secure, is echoed in the building's half moon shape. The school's motto is: ""Happy toddlers geared for tomorrow."" The motto has two components, namely ""happy"" and ""geared for tomorrow"". While all training, planning and motivation have this as focus point, the overall objective of all training at MLPP is that TODDLERS LEARN THROUGH PLAY. ? See Midrand area on map to see other schools nearby.Midlands Estate, Olifantsfontein, 1683, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 9:03 am local time","Midlands Estate, Olifantsfontein, 1683, South Africa, South Africa"
